spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session
40.319717,4.792993,-10.943054,-52.105759,2.728993,0.711407,22.1501,16.584969,1.090457,0.349997,227.085,4.223345,27.118,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549017334,2080773,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
34.587868,4.623381,-11.781281,-52.559769,2.945204,0.283617,12.9581,17.162529,1.109156,0.052954,227.085,4.205453,27.118,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549017442,2080873,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
34.98399,12.056297,-3.205513,-36.506714,2.240258,0.521049,0,16.425201,0.659014,0.17112,226.763,4.264022,27.126,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549017774,2081164,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
36.266212,11.182249,-4.357482,-51.45985,15.886982,0.153129,27.2115,17.395844,1.287616,0.235779,226.763,4.344451,27.126,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549017815,2081257,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
36.17482,12.035063,-2.406044,-51.973953,3.320621,1.159474,62.0312,16.443649,0.710506,0.25094,226.763,4.431667,27.126,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549017909,2081351,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
35.447472,8.924408,-6.692534,-47.923161,2.548886,0.470286,54.4358,16.676701,0.520467,0.024672,226.763,4.247486,27.125,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549018222,2081644,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
33.552773,10.766739,-4.098896,-52.60218,1.018411,0.658003,8.3386,17.087387,1.090998,0.097108,226.718,4.280483,27.125,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549018280,2081737,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
35.355305,8.519584,-6.356172,-52.541729,6.874339,0.222599,14.7197,16.971247,1.091069,0.19306,226.718,4.214372,27.125,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549018389,2081835,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
34.07695,11.540964,-2.965844,-50.313744,3.068711,0.754731,4.766,15.904169,1.004729,0.349382,226.718,4.332166,27.129,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549018734,2081934,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
34.257603,4.598692,-18.07523,-50.508759,0.095277,0.866166,9.0892,16.290798,0.249975,0.267321,226.718,4.28102,27.129,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549018762,2082129,0,1,1,0,18,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
31.794527,9.38755,-6.17112,-50.157028,0.06527,0.026071,1.5455,15.592986,0.75211,0.559242,226.718,4.47255,27.129,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549018776,2082222,1,1,1,0,19,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
39.342056,13.270414,-1.396295,-51.796448,3.151913,0.920095,10.3179,16.497665,0.883699,0.338224,226.442,4.351532,27.129,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549018873,2082315,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
34.379772,12.72312,-1.872486,-52.349415,4.466598,1.241665,12.4004,17.171968,0.861685,0.11092,226.442,4.312918,27.129,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549018981,2082415,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
34.515427,7.363217,-9.454242,-50.645008,0.108217,0.990007,47.8299,16.40213,0.627219,0.314525,226.442,4.13398,27.133,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549019266,2082707,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
37.954369,4.649656,-15.052271,-51.903313,0.932067,0.716196,3.3777,17.050928,1.061503,0.425948,226.592,4.274849,27.133,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549019377,2082802,0,1,1,0,18,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
33.466679,4.702257,-10.747139,-55.108238,3.605989,0.220419,23.36,18,1.008562,0.04291,226.592,4.260174,27.133,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549019458,2082900,1,1,1,0,11,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
35.392609,7.474604,-8.212084,-51.45771,3.164352,1.311082,3.0197,16.351276,0.935029,0.331696,226.592,4.404647,27.147,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549019710,2083101,1,1,1,0,15,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
34.615822,11.639797,-3.40486,-43.653927,14.88689,1.13715,11.7643,15.856972,1.248917,0.000215,226.592,4.404723,27.147,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549019764,2083194,1,1,1,0,18,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
36.258633,7.737666,-7.396362,-52.214817,1.962798,0.799706,25.2935,16.481159,1.17061,0.554662,226.666,4.209272,27.147,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549019835,2083288,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
36.198292,5.017457,-9.868807,-52.461948,14.245859,0.629924,3.8859,17.462593,1.223881,0.126034,226.666,4.251713,27.147,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549019943,2083388,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
31.672916,9.952623,-5.416693,-43.244141,7.22816,1.608413,17.8545,16.283552,1.360513,0.400696,226.666,4.373483,27.149,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549020266,2083682,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
32.870865,10.343042,-4.825318,-50.039692,4.871485,2.422183,5.4104,16.353781,1.293154,0.503531,226.666,4.197308,27.149,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549020334,2083775,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
36.212975,4.916366,-11.805873,-51.762794,8.096648,1.093791,46.4355,16.928738,1.05877,0.149252,226.931,4.247425,27.149,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549020431,2083872,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
33.582767,4.810009,-10.17083,-51.37125,3.25356,0.710158,12.5864,16.615961,1.028541,0.059235,226.931,4.227297,27.153,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549020741,2083972,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
31.336189,9.749417,-5.550537,-46.801292,5.950742,0.367574,12.4249,16.340752,1.021453,0.207618,226.931,4.478224,27.153,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549020769,2084165,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
33.59124,10.58546,-5.340212,-51.154308,6.293896,0.967085,43.912,16.35014,0.713297,0.64323,226.931,4.247781,27.153,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549020823,2084259,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
38.541061,5.49484,-9.397702,-50.327759,5.068022,0.702992,21.5681,16.770393,1.206496,0.040583,226.954,4.261572,27.153,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549020907,2084353,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
34.446346,5.310897,-9.6504,-52.996021,17.346737,1.094615,17.5712,16.908253,1.057869,0.242913,226.954,4.178756,27.153,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549021016,2084453,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
32.607536,8.85387,-6.721382,-51.673401,0.350054,0.496209,1.5616,16.949707,1.05701,0.430762,226.954,4.505128,27.157,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549021306,2084746,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
38.051041,6.571891,-8.841536,-52.107285,3.102448,0.272857,29.9169,16.894474,1.004861,0.920518,227.07,4.173363,27.157,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549021403,2084841,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
33.68137,9.95354,-4.662225,-51.624855,10.936552,0.755826,49.3193,16.411835,1.071726,0.195422,227.07,4.238609,27.157,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549021498,2084940,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
32.537796,4.269763,-13.548706,-51.249332,2.334289,0.145047,45.8557,17.067963,0.453344,0.069728,227.07,4.263559,27.155,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549021849,2085233,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
31.764683,7.920148,-7.638686,-51.086433,4.914927,1.005768,0.5567,16.386925,1.144501,0.670585,227.07,4.492286,27.155,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549021875,2085326,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
36.387581,10.970146,-3.843984,-50.068062,14.073515,0.500519,85.2333,15.758364,0.776216,0.049538,227.009,4.474483,27.155,0,vacuum_cleaner,sess_1775548999672__steady_01,1775549021973,2085419,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,6,steady,,0
