spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session
34.202591,11.194832,-4.562845,-41.322968,9.344501,0.436426,13.7344,15.515471,1.561108,0.291929,224.545,4.142881,27.365,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551342280,298806,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
31.256367,11.005879,-3.849436,-48.404564,1.970495,0.056283,8.0589,16.894077,0.924439,0.725583,224.545,4.383362,27.365,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551342333,298900,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
36.497574,10.973244,-4.139108,-50.282341,6.040764,0.102265,21.4575,16.109545,0.97603,0.468507,224.545,4.21907,27.365,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551342441,298994,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
35.938992,13.079493,-1.307356,-38.14933,1.502917,0.994188,0,16.95005,0.867038,0.251829,224.896,4.30407,27.365,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551342526,299093,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
35.046535,5.068881,-13.791475,-50.799606,0.971651,0.46824,6.8599,17.404541,0.816928,0.684564,224.896,4.343149,27.367,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551342897,299389,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
31.495623,12.32189,-3.46195,-51.576862,0.137161,1.29494,2.0433,17.674992,0.35501,0.133085,224.896,4.296908,27.367,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551342924,299485,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
39.079037,4.943243,-10.83378,-49.717747,4.107718,0.402293,27.5622,16.265469,1.250236,0.263657,224.979,4.206275,27.367,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551343034,299578,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
34.553677,9.952497,-5.322623,-45.678932,19.08951,1.170151,4.5829,17.109055,1.497498,0.039527,224.979,4.30446,27.369,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551343318,299872,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
35.04702,8.416842,-8.325001,-52.509117,3.563717,1.054871,55.5238,17.450602,1.173864,0.264302,224.979,4.213445,27.369,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551343400,299969,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
33.67469,11.460693,-3.030978,-52.63382,1.919274,0.989192,49.2503,17.826321,1.035354,0.244102,224.979,4.295726,27.369,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551343509,300068,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
32.484226,12.703602,-2.24511,-47.193626,5.186889,1.388069,1.7155,16.308823,1.025437,0.747857,224.886,4.439695,27.367,1,vacuum_cleaner,sess_1775551324928__arc_01,1775551343799,300366,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
38.565281,8.977204,-6.325289,-52.055336,5.8688,1.106856,11.9441,17.184536,1.125067,0.619925,224.886,4.219512,27.367,1,vacuum_cleaner,sess_1775551324928__arc_01,1775551343907,300460,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
34.959766,12.312634,-2.284792,-50.843834,1.920753,0.830089,54.2072,16.376928,0.963694,0.166384,224.886,4.275677,27.367,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551343989,300559,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
34.959766,12.312634,-2.284792,-50.843834,1.920753,0.830089,54.2072,16.376928,0.963694,0.166384,224.762,0,27.367,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551344071,300658,0,1,1,0,18,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
35.655422,9.9684,-4.294055,-43.570702,7.624029,2.328811,72.7477,15.665586,1.168589,1.692031,224.762,4.547301,27.38,1,vacuum_cleaner,sess_1775551324928__arc_01,1775551344303,300828,0,1,1,0,10,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
30.534771,8.633387,-6.476016,-45.286644,6.110746,0.965821,12.2083,16.312769,0.999921,0.482536,224.762,4.722841,27.38,1,vacuum_cleaner,sess_1775551324928__arc_01,1775551344356,300923,0,1,1,0,4,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
37.557552,12.301063,-2.775309,-51.781258,0.413522,0.915143,40.3899,17.426682,0.883766,0.509711,224.762,4.530258,27.38,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551344464,301017,0,1,1,0,0,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
36.720646,11.489838,-3.089912,-51.697102,8.911312,0.808305,46.8306,17.156874,1.01844,0.08631,224.762,4.498977,27.38,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551344547,301115,0,1,1,0,0,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
36.593967,13.12038,-2.497128,-50.275299,13.494943,2.19815,2.9538,16.91177,1.236381,0.865755,224.526,4.195382,27.384,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551344802,301316,0,1,1,0,0,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
34.324173,5.241871,-13.326439,-34.534096,3.885602,1.202191,0,16.816856,0.356424,0.180938,224.526,4.134653,27.384,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551344855,301410,0,1,1,0,0,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
37.392086,6.393974,-8.082511,-51.258221,4.165939,1.297838,23.8532,17.060837,1.17426,0.378554,224.526,4.259869,27.384,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551344937,301503,0,1,1,0,0,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
36.74078,4.887609,-11.452663,-51.054184,16.428596,1.352204,20.4903,16.94907,1.141101,0.093046,224.526,4.228159,27.384,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551345047,301603,0,1,1,0,0,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
39.521732,13.697409,-2.089104,-49.983253,0.108974,0.420776,1.6755,15.891155,0.636868,0.302837,224.347,4.433369,27.382,0,vacuum_cleaner,sess_1775551324928__arc_01,1775551345318,301807,0,1,1,0,0,32768,0,4,universal_motor,vacuum_cleaner,11,arc,,0
