epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture
1775796512024,3415175,3415175,3415213,3415225,3415704,100.01,11.53,529,229.753,4.193794,23.019,0.065811,0.022197,0.66584,5.764706,0.87646,2.970837,-53.745575,0.402279,41.137634,0,4.378713,139.2864,11.687589,-10.107862,1,0,1,1,0,0,0,0,0,0,2821,0,1,brush_universal_motor,4,vacuum_cleaner,8,steady,unknown,0,vacuum_cleaner,sess_1775796511121,0,0,1,1,0,1,27137.33,5,0,137.33,0,0,0,0,0
1775796512124,3415275,3415275,3415310,3415321,3415720,100.007,10.944,445,229.753,4.371711,23.019,0.530297,0.177917,3.606666,5.827059,2.799893,1.789635,-52.627888,0.033869,42.927269,0,5.54602,53.6034,8.887695,-8.027573,1,0,1,1,0,0,0,0,0,0,2822,0,1,brush_universal_motor,4,vacuum_cleaner,8,steady,unknown,0,vacuum_cleaner,sess_1775796511121,0,0,1,1,0,1,29423.6,5,0,2423.596,0,0,0,0,0
1775796512224,3415375,3415375,3415410,3415421,3415932,100.007,10.971,557,229.753,4.383075,23.029,0.032491,0.011364,4.657977,6.128188,1.983585,11.348274,-53.510551,0.110801,31.578995,0,7.897286,52.737,10.871281,-5.949359,1,0,1,1,0,0,0,0,0,0,2823,0,1,brush_universal_motor,4,vacuum_cleaner,8,steady,unknown,0,vacuum_cleaner,sess_1775796511121,0,0,1,1,0,1,29242.94,5,0,2242.939,0,0,0,0,0
1775796512324,3415475,3415475,3415510,3415521,3415958,100.007,10.896,483,229.753,4.41611,23.029,0.094211,0.033035,2.476568,6.375114,0.866923,4.692867,-53.753872,0.003473,36.271862,0,9.989074,52.6112,10.004357,-3.71463,1,0,1,1,0,0,0,0,0,0,2824,0,1,brush_universal_motor,4,vacuum_cleaner,8,steady,unknown,0,vacuum_cleaner,sess_1775796511121,0,0,1,1,0,1,29418.53,5,0,2418.525,0,0,0,0,0
1775796512424,3415575,3415575,3415612,3415623,3415971,100.174,11.152,396,229.753,4.354172,23.029,0.175316,0.061937,4.901915,6.327594,2.475839,0.87458,-54.262589,0.773542,37.146442,0,10.742522,61.046,12.480196,-2.912967,1,0,1,1,0,0,0,0,0,0,2825,0,1,brush_universal_motor,4,vacuum_cleaner,8,steady,unknown,0,vacuum_cleaner,sess_1775796511121,0,0,1,1,0,1,28337.39,5,0,1337.393,0,0,0,0,0
1775796512524,3415675,3415675,3415712,3415724,3415984,100.006,11.496,309,229.753,4.396915,23.029,0.122707,0.042743,6.87523,6.288627,0.901825,1.087093,-52.872028,1.226172,38.233536,0,11.170815,72.2662,11.578371,-2.092206,1,0,1,1,0,0,0,0,0,0,2826,0,1,brush_universal_motor,4,vacuum_cleaner,8,steady,unknown,0,vacuum_cleaner,sess_1775796511121,0,0,1,1,0,1,27915.6,5,0,915.6,0,0,0,0,0
1775796512624,3415775,3415775,3415810,3415821,3416012,100.007,10.965,237,229.753,4.524121,23.029,0.361633,0.127206,1.149763,6.256674,0.117194,3.167706,-58.425083,0.06408,41.401241,0,11.926413,52.9286,11.461177,-1.358099,1,0,1,1,0,0,0,0,0,0,2827,0,1,brush_universal_motor,4,vacuum_cleaner,8,steady,unknown,0,vacuum_cleaner,sess_1775796511121,0,0,1,1,0,1,29377.17,5,0,2377.17,0,0,0,0,0
1775796512724,3415875,3415875,3415910,3415924,3416026,100.006,13.28,151,229.753,4.560906,23.029,0.101636,0.036785,1.329956,6.230473,0.17589,8.145626,-56.749516,0.082702,33.255615,0,11.985769,53.167,11.637067,-1.384126,1,0,1,1,0,0,0,0,0,0,2828,0,1,brush_universal_motor,4,vacuum_cleaner,8,steady,unknown,0,vacuum_cleaner,sess_1775796511121,0,0,1,1,0,1,29299.84,5,0,2299.836,0,0,0,0,0
1775796512824,3415975,3415975,3416014,3416026,3416039,100.011,11.653,64,229.753,4.282527,23.029,0.762948,0.278379,3.687721,6.458988,0.724044,5.927299,-52.028561,1.771223,39.182915,0,10.955633,67.2848,12.361111,-2.692411,1,0,1,1,0,0,0,0,0,0,2829,0,1,brush_universal_motor,4,vacuum_cleaner,8,steady,unknown,0,vacuum_cleaner,sess_1775796511121,0,0,1,1,0,1,26776.14,5,0,223.857,0,0,0,0,0
1775796512924,3416075,3416075,3416113,3416125,3416143,100.008,11.623,68,229.753,4.541833,23.029,0.756871,0.259306,1.883953,6.216868,0.911848,3.712193,-52.897324,1.681778,35.470722,0,10.468924,61.7774,11.449263,-2.418826,1,0,1,1,0,0,0,0,0,0,2835,0,1,brush_universal_motor,4,vacuum_cleaner,8,steady,unknown,0,vacuum_cleaner,sess_1775796511121,0,0,1,1,0,1,27153.88,5,0,153.881,0,0,0,0,0
