epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture
1775797012487,3915638,3915638,3915676,3915688,3915724,100.007,11.765,86,223.987,4.540224,23.411,0.273956,0.097372,2.69564,5.157484,2.879849,4.455437,-54.269325,1.063489,35.637493,0,10.994299,65.417,11.451588,-2.235648,1,0,1,1,0,0,0,0,0,0,6281,0,6,brush_universal_motor,4,vacuum_cleaner,9,arc,unknown,0,vacuum_cleaner,sess_1775796981078__arc_02,0,0,1,1,1,0,27312.49,5,0,312.494,0,0,0,0,0
1775797012587,3915738,3915738,3915776,3915787,3916010,100.007,11.651,272,224.361,4.554077,23.407,0.03814,0.013853,2.581147,5.757564,0.001196,0.658733,-55.162815,1.029618,36.296227,0,10.311337,59.578,11.450392,-3.203978,1,0,1,1,0,0,0,0,0,0,6286,0,6,brush_universal_motor,4,vacuum_cleaner,9,arc,unknown,0,vacuum_cleaner,sess_1775796981078__arc_02,0,0,1,1,1,0,27421.47,5,0,421.471,0,0,0,0,0
1775797012687,3915838,3915838,3915874,3915887,3916013,100.008,11.928,175,224.361,4.648745,23.407,0.259842,0.094667,0.373818,5.821202,0.000165,3.4762,-55.288929,1.354954,39.772427,0,9.129198,53.7496,11.450557,-4.571259,1,0,1,1,0,0,0,0,0,0,6287,0,6,brush_universal_motor,4,vacuum_cleaner,9,arc,unknown,0,vacuum_cleaner,sess_1775796981078__arc_02,0,0,1,1,1,0,28634.55,5,0,1634.547,0,0,0,0,0
1775797012787,3915938,3915938,3915975,3915988,3916026,100.005,12.186,88,224.361,4.548831,23.407,0.268657,0.099914,1.883768,5.873386,2.479206,1.120476,-48.271938,2.196134,38.651951,0,9.184986,62.5633,8.971351,-4.738383,1,0,1,1,0,0,0,0,0,0,6288,0,6,brush_universal_motor,4,vacuum_cleaner,9,arc,unknown,0,vacuum_cleaner,sess_1775796981078__arc_02,0,0,1,1,1,0,27634.6,5,0,634.598,0,0,0,0,0
1775797012887,3916038,3916038,3916076,3916087,3916120,100.011,11.625,82,224.361,4.574898,23.407,0.071632,0.026067,0.830854,6.022977,0.540103,2.754005,-54.780441,1.684533,35.897945,0,6.285184,68.6199,9.511454,-8.723588,1,0,1,1,0,0,0,0,0,0,6293,0,6,brush_universal_motor,4,vacuum_cleaner,9,arc,unknown,0,vacuum_cleaner,sess_1775796981078__arc_02,0,0,1,1,1,0,27462.65,5,0,462.654,0,0,0,0,0
1775797012987,3916138,3916138,3916176,3916187,3916201,100.008,11.59,63,224.361,4.600467,23.407,0.069862,0.025569,2.891167,6.078436,0.435272,1.570477,-52.155815,0.536128,34.327469,0,4.330054,61.913,9.946726,-12.035637,1,0,1,1,0,0,0,0,0,0,6298,0,6,brush_universal_motor,4,vacuum_cleaner,9,arc,unknown,0,vacuum_cleaner,sess_1775796981078__arc_02,0,0,1,1,1,0,27308.85,5,0,308.852,0,0,0,0,0
1775797013087,3916238,3916238,3916276,3916287,3916527,100.009,11.572,289,224.361,4.583076,23.405,0.047254,0.017391,2.882678,4.391278,2.226775,2.976532,-54.565083,1.393825,37.304001,0,4.362712,63.4439,12.173501,-16.111023,0,0,1,1,0,0,0,0,0,0,6302,0,3,brush_universal_motor,4,vacuum_cleaner,9,arc,unknown,0,vacuum_cleaner,sess_1775796981078__arc_02,0,0,1,1,1,0,27384.8,5,0,384.805,0,0,0,0,0
1775797013187,3916338,3916338,3916373,3916384,3916540,100.007,11.133,202,224.361,4.334904,23.405,0.676868,0.248172,4.793073,3.161721,2.351244,1.558037,-54.265007,0.011367,38.862038,0,3.893742,55.657,9.822257,-16.778019,0,0,1,1,0,0,0,0,0,0,6301,0,3,brush_universal_motor,4,vacuum_cleaner,9,arc,unknown,0,vacuum_cleaner,sess_1775796981078__arc_02,0,0,1,1,1,0,29426.13,5,0,2426.133,0,0,0,0,0
1775797013287,3916438,3916438,3916473,3916486,3916554,100.007,12.479,116,224.361,4.347131,23.405,0.035257,0.012227,4.670415,2.276439,1.872251,2.088226,-56.037743,0.108267,36.773811,0,4.022043,62.4103,11.694508,-19.003611,0,0,1,1,0,0,0,0,0,0,6300,0,3,brush_universal_motor,4,vacuum_cleaner,9,arc,unknown,0,vacuum_cleaner,sess_1775796981078__arc_02,0,0,1,1,1,0,29432.9,5,0,2432.898,0,0,0,0,0
1775797013387,3916538,3916538,3916576,3916587,3916606,100.012,11.644,68,224.361,4.424848,23.405,0.223471,0.077717,6.499322,2.067687,0.408216,0.876972,-55.845016,1.01516,37.650784,0,4.165419,64.104,12.102724,-10.122752,1,0,1,1,0,0,0,0,0,0,6299,0,4,brush_universal_motor,4,vacuum_cleaner,9,arc,unknown,0,vacuum_cleaner,sess_1775796981078__arc_02,0,0,1,1,1,0,27373.09,5,0,373.092,0,0,0,0,0
