epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture
1775797682485,354691,354691,354727,354731,355069,100.259,4.084,378,230.007,0,23.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2420,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,29307.38,5,0,2307.385,0,0,0,0,0
1775797682585,354791,354791,354827,354832,355081,100.003,4.797,290,230.007,0,23.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2419,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,28647.36,5,0,1647.363,0,0,0,0,0
1775797682685,354891,354891,354927,354933,355094,100.006,5.942,203,229.928,0,23.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2418,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,29212.07,5,0,2212.072,0,0,0,0,0
1775797682785,354991,354991,355027,355031,355109,100.008,4.089,118,229.928,0,23.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2417,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,29179.61,5,0,2179.609,0,0,0,0,0
1775797682885,355091,355091,355129,355133,355147,100.009,4.101,56,229.928,0,23.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2414,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27313.95,5,0,313.951,0,0,0,0,0
1775797682985,355191,355191,355228,355232,355422,100.007,4.159,231,229.928,0,23.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2410,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27912.55,5,0,912.555,0,0,0,0,0
1775797683085,355291,355291,355327,355331,355435,100.007,4.184,144,229.928,0,23.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2409,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,29169.63,5,0,2169.635,0,0,0,0,0
1775797683185,355391,355391,355429,355433,355447,100.007,4.175,56,229.928,0,23.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2408,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27747.67,5,0,747.67,0,0,0,0,0
1775797683285,355491,355491,355529,355533,355547,100.007,4.174,56,229.928,0,23.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2402,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27460.45,5,0,460.445,0,0,0,0,0
1775797683385,355591,355591,355629,355633,355647,100.009,4.09,56,229.928,0,23.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2396,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27451.61,5,0,451.611,0,0,0,0,0
1775797683485,355691,355691,355728,355732,355914,100.008,4.079,223,230.1,0,23.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2392,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27979.67,5,0,979.672,0,0,0,0,0
1775797683585,355791,355791,355828,355832,355916,100.007,4.094,125,230.1,0,23.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2391,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,28282.61,5,0,1282.605,0,0,0,0,0
1775797683685,355891,355891,355929,355933,355966,100.005,4.07,75,230.1,0,23.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2388,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27105.72,5,0,105.723,0,0,0,0,0
1775797683785,355991,355991,356029,356033,356068,100.013,4.201,77,230.1,0,23.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2382,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27498.05,5,0,498.053,0,0,0,0,0
1775797683885,356091,356091,356129,356133,356144,100.009,4.193,53,230.1,0,23.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2377,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27454.55,5,0,454.555,0,0,0,0,0
1775797683985,356191,356191,356229,356234,356459,100.007,4.075,268,230.1,0,23.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2372,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27102.85,5,0,102.854,0,0,0,0,0
1775797684085,356291,356291,356328,356333,356471,100.004,5.249,180,230.1,0,23.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2371,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,28541.17,5,0,1541.168,0,0,0,0,0
1775797684185,356391,356391,356428,356433,356483,100.004,4.33,92,230.1,0,23.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2370,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27933.11,5,0,933.113,0,0,0,0,0
1775797684285,356491,356491,356530,356534,356561,100.009,4.093,70,230.1,0,23.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2366,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,26816.81,5,0,183.187,0,0,0,0,0
1775797684385,356591,356591,356629,356633,356665,100.01,4.088,74,230.208,0,23.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2359,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27360.66,5,0,360.658,0,0,0,0,0
1775797684485,356691,356691,356729,356734,356967,100.008,5.283,276,230.208,0,23.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2354,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27447.93,5,0,447.932,0,0,0,0,0
1775797684585,356791,356791,356827,356831,356979,100.004,4.928,188,230.208,0,23.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2353,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,29396.57,5,0,2396.566,0,0,0,0,0
1775797684685,356891,356891,356927,356932,356991,100.006,5.779,100,230.208,0,23.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2352,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,29349.38,5,0,2349.383,0,0,0,0,0
1775797684786,356992,356992,357029,357033,357069,100.065,4.198,77,230.208,0,23.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2348,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27425.14,5,0,425.143,0,0,0,0,0
1775797684886,357092,357092,357129,357133,357145,100.01,4.208,53,230.208,0,23.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2343,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27472.97,5,0,472.969,0,0,0,0,0
1775797684986,357192,357192,357229,357233,357461,100.009,4.089,269,230.216,0,23.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2337,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,27470.02,5,0,470.021,0,0,0,0,0
1775797685086,357292,357292,357327,357331,357473,100.007,4.082,181,230.216,0,23.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2336,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,29421.91,5,0,2421.906,0,0,0,0,0
1775797685186,357392,357392,357427,357431,357485,100.005,4.096,93,230.216,0,23.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2335,0,0,brush_universal_motor,4,vacuum_cleaner,13,start,unknown,0,vacuum_cleaner,sess_1775797681822,-1,-1,0,0,0,0,29426.98,5,0,2426.979,0,0,0,0,0
