epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture
1775795686332,2589483,2589483,2589522,2589535,2589839,100.007,12.963,356,227.837,4.247297,22.948,0.02488,0.008437,6.542848,6.354332,1.252583,4.991623,-29.604748,0.255944,39.214149,1.007971,11.084335,0,12.945951,-2.2319,1,0,1,1,0,0,0,0,0,0,3807,0,2,brush_universal_motor,4,vacuum_cleaner,5,arc,unknown,0,vacuum_cleaner,sess_1775795686449,0,0,1,1,0,1,26372.72,5,8.213171,627.279,0,0,0,0,0
1775795686432,2589583,2589583,2589620,2589631,2589865,100.01,11.102,282,227.837,4.433341,22.948,0.547533,0.186043,5.96417,6.310553,2.974068,0.610847,-50.101501,0.755677,39.824997,0,11.049355,63.0831,9.971884,-2.037553,1,0,1,1,0,0,0,0,0,0,3808,0,2,brush_universal_motor,4,vacuum_cleaner,5,arc,unknown,0,vacuum_cleaner,sess_1775795686449,0,0,1,1,0,1,28144.24,5,0,1144.238,0,0,0,0,0
1775795686532,2589683,2589683,2589721,2589733,2589878,100.009,11.743,195,227.837,4.387017,22.948,0.13061,0.046323,3.37482,6.524653,1.639149,7.310287,-47.883751,1.36396,32.514709,0.098387,11.701033,88.1724,11.611032,-1.670771,1,0,1,1,0,0,0,0,0,0,3809,0,2,brush_universal_motor,4,vacuum_cleaner,5,arc,unknown,0,vacuum_cleaner,sess_1775795686449,0,0,1,1,0,1,27257.24,5,0,257.24,0,0,0,0,0
1775795686632,2589783,2589783,2589818,2589831,2589891,100.008,12.576,108,227.837,4.494889,22.948,0.307359,0.107872,0.266119,6.700215,3.595978,5.003666,-49.097309,0.276327,37.518375,0,11.872854,54.5156,8.015055,-1.416428,1,0,1,1,0,0,0,0,0,0,3810,0,2,brush_universal_motor,4,vacuum_cleaner,5,arc,unknown,0,vacuum_cleaner,sess_1775795686449,0,0,1,1,0,1,29279.73,5,0,2279.73,0,0,0,0,0
1775795686732,2589883,2589883,2589921,2589933,2589970,100.008,12.313,87,227.837,4.321922,22.948,0.481007,0.172966,3.203954,6.377458,2.242476,2.148792,-50.287628,0.922476,35.369583,0.253443,11.831921,62.9291,10.257531,-1.611628,1,0,1,1,0,0,0,0,0,0,3814,0,1,brush_universal_motor,4,vacuum_cleaner,5,arc,unknown,0,vacuum_cleaner,sess_1775795686449,0,0,1,1,0,1,27107.16,5,0,107.158,0,0,0,0,0
1775795686832,2589983,2589983,2590022,2590035,2590273,100.019,12.918,290,228.002,4.309604,22.949,0.035627,0.012318,4.984664,6.231532,0.129711,3.281563,-50.697399,0.79961,38.651146,0.860596,11.877341,76.0482,10.12782,-1.288286,1,0,1,1,0,0,0,0,0,0,3818,0,0,brush_universal_motor,4,vacuum_cleaner,5,arc,unknown,0,vacuum_cleaner,sess_1775795686449,0,0,1,1,0,1,26672.22,5,0,327.777,0,0,0,0,0
1775795686932,2590083,2590083,2590121,2590134,2590276,100.004,12.744,193,228.002,4.509331,22.949,0.579306,0.199727,7.956136,6.209857,0.408328,3.560898,-45.285278,0.391709,35.090248,0.800938,10.500904,74.6009,9.719492,-2.271626,1,0,1,1,0,0,0,0,0,0,3819,0,0,brush_universal_motor,4,vacuum_cleaner,5,arc,unknown,0,vacuum_cleaner,sess_1775795686449,0,0,1,1,0,1,26847.75,5,2.085885,152.25,0,0,0,0,0
1775795687032,2590183,2590183,2590218,2590229,2590289,100.004,10.937,106,228.002,4.522222,22.949,0.035732,0.01289,2.237665,6.192082,0.973331,3.229969,-52.757206,0.036753,38.320217,0,10.80056,53.4005,10.692823,-2.586309,1,0,1,1,0,0,0,0,0,0,3820,0,0,brush_universal_motor,4,vacuum_cleaner,5,arc,unknown,0,vacuum_cleaner,sess_1775795686449,0,0,1,1,0,1,29358.64,5,0,2358.641,0,0,0,0,0
1775795687132,2590283,2590283,2590321,2590333,2590355,100.007,11.696,72,228.002,4.47315,22.949,0.13564,0.049072,1.617186,6.14772,0.676294,4.262901,-50.287033,1.636251,42.583118,0,9.800757,66.5561,10.016529,-3.726732,1,0,1,1,0,0,0,0,0,0,3824,0,0,brush_universal_motor,4,vacuum_cleaner,5,arc,unknown,0,vacuum_cleaner,sess_1775795686449,0,0,1,1,0,1,27267.4,5,0,267.402,0,0,0,0,0
1775795687232,2590383,2590383,2590421,2590432,2590446,100.008,11.395,63,228.002,4.545016,22.949,0.200826,0.071866,1.123372,6.124683,0.068608,5.652622,-51.316597,1.030187,36.930496,0,8.865863,75.8428,9.947921,-4.640386,1,0,1,1,0,0,0,0,0,0,3829,0,0,brush_universal_motor,4,vacuum_cleaner,5,arc,unknown,0,vacuum_cleaner,sess_1775795686449,0,0,1,1,0,1,27268.85,5,0,268.854,0,0,0,0,0
