epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture
1775797401349,73555,73555,73592,73597,73722,100.005,4.475,167,228.946,0,23.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,27895.07,5,0,895.066,1.1677,0,0,0,0
1775797401449,73655,73655,73691,73695,73747,100.006,4.087,92,228.946,0,23.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,29413.46,5,0,2413.455,1.1677,0,0,0,0
1775797401549,73755,73755,73793,73797,73811,100.007,4.086,56,228.741,0,23.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,27390.66,5,0,390.664,1.022,0,0,0,0
1775797401649,73855,73855,73893,73897,74118,100.009,4.084,263,228.741,0,23.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,27437.63,5,0,437.635,1.022,0,0,0,0
1775797401749,73955,73955,73991,73995,74143,100.006,4.098,188,228.741,0,23.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,29307.38,5,0,2307.385,1.022,0,0,0,0
1775797401849,74055,74055,74091,74095,74155,100.007,4.093,100,228.741,0,23.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,29415.99,5,0,2415.988,1.022,0,0,0,0
1775797401950,74156,74156,74193,74197,74218,100.089,4.18,62,228.741,0,23.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,27541.69,5,0,541.689,1.022,0,0,0,0
1775797402050,74256,74256,74293,74297,74318,100.009,4.191,62,228.741,0,23.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,27532.8,5,0,532.803,1.022,0,0,0,0
1775797402150,74356,74356,74393,74397,74614,100.01,4.197,258,228.741,0,23.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,27448.67,5,0,448.668,1.022,0,0,0,0
1775797402250,74456,74456,74491,74495,74639,100.008,4.087,183,228.548,0,23.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,29265.5,5,0,2265.504,1.0787,0,0,0,0
1775797402350,74556,74556,74591,74595,74641,100.006,4.084,85,228.548,0,23.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,29402.47,5,0,2402.475,1.0787,0,0,0,0
1775797402450,74656,74656,74693,74697,74716,100.008,4.108,60,228.548,0,23.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,27442.05,5,0,442.047,1.0787,0,0,0,0
1775797402550,74756,74756,74793,74797,74817,100.009,4.086,61,228.548,0,23.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,27361.39,5,0,361.389,1.0787,0,0,0,0
1775797402650,74856,74856,74893,74897,75119,100.008,4.182,263,228.548,0,23.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,27529.84,5,0,529.842,1.0787,0,0,0,0
1775797402750,74956,74956,74992,74996,75144,100.006,4.302,188,228.548,0,23.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,28480.04,5,0,1480.045,1.0787,0,0,0,0
1775797402850,75056,75056,75091,75095,75156,100.005,4.096,100,228.548,0,23.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,29375.48,5,0,2375.484,1.0787,0,0,0,0
1775797402950,75156,75156,75194,75198,75220,100.01,4.27,64,228.548,0,23.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,11,start,unknown,0,vacuum_cleaner,sess_1775797401094,-1,-1,0,0,0,0,26875.94,5,0,124.064,1.0787,0,0,0,0
