epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture
1775793325439,228590,228590,228629,228633,228750,100.007,4.098,160,231.37,0,22.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,1,start,unknown,0,vacuum_cleaner,sess_1775793311225,-1,-1,0,0,0,0,26484.59,5,0,515.414,0.989,0,0,0,0
1775793325539,228690,228690,228726,228730,228752,100.008,3.951,62,231.37,0,22.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,1,start,unknown,0,vacuum_cleaner,sess_1775793311225,-1,-1,0,0,0,0,28326.42,5,0,1326.418,0.989,0,0,0,0
1775793325639,228790,228790,228829,228835,229048,100.006,5.435,258,231.37,0,22.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,1,start,unknown,0,vacuum_cleaner,sess_1775793311225,-1,-1,0,0,0,0,26388.35,5,0,611.648,0.989,0,0,0,0
1775793325739,228890,228890,228930,228934,229060,100.004,4.085,170,231.37,0,22.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,1,start,unknown,0,vacuum_cleaner,sess_1775793311225,-1,-1,0,0,0,0,25717.01,5,0,1282.988,0.989,0,0,0,0
1775793325839,228990,228990,229026,229030,229072,100.003,3.957,82,231.37,0,22.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,1,start,unknown,0,vacuum_cleaner,sess_1775793311225,-1,-1,0,0,0,0,28325.63,5,0,1325.635,0.989,0,0,0,0
1775793325939,229090,229090,229129,229133,229149,100.009,3.949,59,231.37,0,22.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,1,start,unknown,0,vacuum_cleaner,sess_1775793311225,-1,-1,0,0,0,0,26756.55,5,0,243.447,0.989,0,0,0,0
1775793326039,229190,229190,229229,229233,229251,100.007,3.948,61,231.37,0,22.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,1,start,unknown,0,vacuum_cleaner,sess_1775793311225,-1,-1,0,0,0,0,26593.26,5,0,406.742,0.989,0,0,0,0
1775793326139,229290,229290,229329,229333,229605,100.006,3.944,315,231.37,0,22.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,1,start,unknown,0,vacuum_cleaner,sess_1775793311225,-1,-1,0,0,0,0,26490.75,5,0,509.248,0.989,0,0,0,0
1775793326239,229390,229390,229425,229429,229631,99.917,4.084,241,231.241,0,22.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,1,start,unknown,0,vacuum_cleaner,sess_1775793311225,-1,-1,0,0,0,0,29372.11,5,0,2372.113,1.1768,0,0,0,0
1775793326339,229490,229490,229527,229531,229633,100.014,4.086,143,231.241,0,22.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,brush_universal_motor,4,vacuum_cleaner,1,start,unknown,0,vacuum_cleaner,sess_1775793311225,-1,-1,0,0,0,0,28247.5,5,0,1247.496,1.1768,0,0,0,0
