spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session
36.268227,4.432063,-14.216562,-50.400272,3.803619,0.969712,3.3435,16.207813,1.144757,0.066061,225.074,4.246927,27.59,0,vacuum_cleaner,sess_1775551480341__arc_01,1775551487828,444387,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,12,arc,,0
37.008938,4.804003,-10.155463,-50.517876,15.142239,1.128237,30.5854,15.72071,1.099314,0.087073,225.074,4.217343,27.589,0,vacuum_cleaner,sess_1775551480341__arc_01,1775551488117,444487,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,12,arc,,0
33.024097,8.368891,-9.073375,-44.548889,1.413045,0.182422,15.9375,16.546694,1.343715,0.110428,225.074,4.423914,27.589,0,vacuum_cleaner,sess_1775551480341__arc_01,1775551488145,444681,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,12,arc,,0
35.782398,11.580562,-3.380766,-49.652195,4.598092,1.44249,18.2778,16.526608,1.081658,0.55235,225.163,4.22843,27.589,0,vacuum_cleaner,sess_1775551480341__arc_01,1775551488202,444774,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,12,arc,,0
37.018196,4.650948,-15.199593,-52.334995,4.413321,1.010433,69.4761,16.773144,0.880364,0.196239,225.163,4.294813,27.589,0,vacuum_cleaner,sess_1775551480341__arc_01,1775551488309,444872,0,1,1,0,18,32768,0,4,universal_motor,vacuum_cleaner,12,arc,,0
34.135208,4.755994,-13.069114,-51.356201,3.532626,1.047227,29.5952,16.090261,1.053854,0.188311,225.163,4.230112,27.589,0,vacuum_cleaner,sess_1775551480341__arc_01,1775551488417,444972,1,1,1,0,9,32768,0,4,universal_motor,vacuum_cleaner,12,arc,,0
36.290863,11.840014,-3.872318,-53.618237,0.131382,0.718397,0.8471,17.654755,0.304077,0.182248,225.163,4.295948,27.584,0,vacuum_cleaner,sess_1775551480341__arc_01,1775551488664,445168,1,1,1,0,11,32768,0,4,universal_motor,vacuum_cleaner,12,arc,,0
35.401649,8.582517,-12.136846,-50.531258,2.858574,0.762079,62.449,16.641964,0.677089,0.154308,225.163,4.242916,27.584,0,vacuum_cleaner,sess_1775551480341__arc_01,1775551488690,445261,1,1,1,0,13,32768,0,4,universal_motor,vacuum_cleaner,12,arc,,0
35.345425,4.727819,-10.258884,-51.927242,12.401054,0.47627,11.9215,16.994774,1.159954,0.18066,225.176,4.304238,27.584,0,vacuum_cleaner,sess_1775551480341__arc_01,1775551488788,445355,1,1,1,0,19,32768,0,4,universal_motor,vacuum_cleaner,12,arc,,0
35.285412,5.091296,-10.081421,-51.25246,5.688526,0.927757,7.7948,17.087692,1.104759,0.308306,225.176,4.198076,27.584,0,vacuum_cleaner,sess_1775551480341__arc_01,1775551488897,445455,1,1,1,0,20,32768,0,4,universal_motor,vacuum_cleaner,12,arc,,0
