spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
30.250927,12.185139,-4.117487,-49.116341,9.769016,0.343511,3.4714,16.448872,1.322977,0.508047,223.292,5.668951,27.677,0,Electric_Kettle,sess_1775551879194__close_04,1775551933953,136006,1,1,1,0,20,32768,0,4
32.081665,13.061623,-4.103426,-65.084984,0.005952,0.059626,0.4145,17.485952,0.234579,0.067593,223.292,5.823084,27.677,0,Electric_Kettle,sess_1775551879194__close_04,1775551934188,136398,1,1,1,0,20,32768,0,4
30.958349,11.429031,-5.300871,-57.952061,1.119275,0.047626,1.1741,15.652595,0.6506,0.423432,223.595,5.625829,27.677,0,Electric_Kettle,sess_1775551879194__close_04,1775551934219,136492,1,1,1,0,20,32768,0,4
36.195072,10.892915,-4.579267,-42.456341,56.858505,0.021709,18.6327,15.049986,2.339654,0.433977,223.595,5.845611,27.671,0,Electric_Kettle,sess_1775551879194__close_04,1775551934673,136847,1,1,1,0,20,32768,0,4
38.679298,9.838882,-7.622419,-62.307777,12.322016,0.088879,0.9326,15.066181,1.437266,0.458157,223.595,5.631354,27.671,0,Electric_Kettle,sess_1775551879194__close_04,1775551934700,136945,1,1,1,0,20,32768,0,4
32.048302,11.638618,-3.392579,-55.276226,29.023197,0.041517,0.713,16.335604,1.147466,0.024857,224.346,5.642552,27.672,0,Electric_Kettle,sess_1775551879194__close_04,1775551934965,137042,1,1,1,0,20,32768,0,4
31.685623,12.352633,-4.584864,-42.949253,7.647861,0.071723,3.7147,15.562605,1.204777,0.219639,224.346,5.901264,27.672,0,Electric_Kettle,sess_1775551879194__close_04,1775551935192,137439,1,1,1,0,20,32768,0,4
36.007427,11.492076,-4.630246,-47.976147,3.002896,0.082139,102.1203,16.294344,1.032484,0.265136,224.953,5.776093,27.672,0,Electric_Kettle,sess_1775551879194__close_04,1775551935262,137533,1,1,1,0,20,32768,0,4
36.007427,11.492076,-4.630246,-47.976147,3.002896,0.082139,102.1203,16.294344,1.032484,0.265136,224.953,0,27.678,0,Electric_Kettle,sess_1775551879194__close_04,1775551935647,137925,0,1,1,0,18,32768,0,4
36.007427,11.492076,-4.630246,-47.976147,3.002896,0.082139,102.1203,16.294344,1.032484,0.265136,224.953,0,27.678,0,Electric_Kettle,sess_1775551879194__close_04,1775551935688,137987,0,1,1,0,14,32768,0,4
36.007427,11.492076,-4.630246,-47.976147,3.002896,0.082139,102.1203,16.294344,1.032484,0.265136,225.711,0,27.678,0,Electric_Kettle,sess_1775551879194__close_04,1775551935782,138054,0,1,1,0,4,32768,0,4
0,0,0,0,0,0,0,0,0,0,225.711,0,27.679,0,Electric_Kettle,sess_1775551879194__close_04,1775551935996,138256,0,0,1,0,0,32768,0,4
0,0,0,0,0,0,0,0,0,0,225.711,0,27.679,0,Electric_Kettle,sess_1775551879194__close_04,1775551936023,138318,0,0,1,0,0,32768,0,4
0,0,0,0,0,0,0,0,0,0,225.711,0,27.679,0,Electric_Kettle,sess_1775551879194__close_04,1775551936105,138383,0,0,1,0,0,32768,0,4
