spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
31.460464,4.136314,-14.628812,-61.783806,1.020671,0.107136,0.2408,16.034895,0.939726,0.000505,225.184,5.685397,27.738,0,Electric_Kettle,sess_1775551950832__arc_01,1775551961857,164100,1,1,1,0,20,32768,0,4
31.885151,3.164325,-18.714226,-63.880009,0.047047,0.002618,1.2572,16.17565,0.174582,0.257344,224.892,5.717824,27.743,0,Electric_Kettle,sess_1775551950832__arc_01,1775551962118,164393,0,1,1,0,18,32768,0,4
32.651493,4.406473,-17.484743,-62.36713,4.384021,0.027932,2.0002,16.412058,0.875299,0.058033,224.892,5.74437,27.743,0,Electric_Kettle,sess_1775551950832__arc_01,1775551962230,164485,0,1,1,0,4,32768,0,4
30.931976,5.669464,-10.595499,-62.598377,1.064522,0.114813,0.7007,16.29994,0.737623,0.030213,224.892,5.730486,27.743,0,Electric_Kettle,sess_1775551950832__arc_01,1775551962338,164586,1,1,1,0,1,32768,0,4
32.14642,6.731109,-10.448715,-57.013382,3.251924,0.023519,1.142,15.530748,0.64912,0.245723,224.786,5.81694,27.743,0,Electric_Kettle,sess_1775551950832__arc_01,1775551962632,164878,1,1,1,0,5,32768,0,4
31.528559,10.928607,-5.347295,-61.925526,4.811497,0.026796,0.3481,16.501129,0.998298,0.022109,224.786,5.806652,27.743,0,Electric_Kettle,sess_1775551950832__arc_01,1775551962704,164971,1,1,1,0,10,32768,0,4
31.539986,3.89049,-17.358648,-61.323318,14.018033,0.028574,0.5828,16.449142,0.787746,0.331319,224.786,5.652743,27.743,0,Electric_Kettle,sess_1775551950832__arc_01,1775551962813,165069,1,1,1,0,16,32768,0,4
32.521122,4.962233,-17.677551,-62.405045,1.583387,0.042014,0.9472,16.323397,0.613639,1.043639,224.786,5.180788,27.742,0,Electric_Kettle,sess_1775551950832__arc_01,1775551963105,165168,0,1,1,0,18,32768,0,4
25.944393,7.808017,-7.308546,-50.267948,1.913542,0.055351,0.9131,15.627224,1.157388,3.645183,224.786,5.753791,27.742,0,Electric_Kettle,sess_1775551950832__arc_01,1775551963132,165361,1,1,1,0,19,32768,0,4
27.353596,11.139486,-5.365088,-52.381393,4.084281,0.072175,0.9678,16.31254,0.967127,0.260149,224.55,5.873539,27.742,1,Electric_Kettle,sess_1775551950832__arc_01,1775551963190,165455,1,1,1,0,20,32768,0,4
31.569641,11.052641,-5.175769,-62.566048,1.950365,0.12502,0.6083,16.083517,0.81223,0.45363,224.55,5.660386,27.742,0,Electric_Kettle,sess_1775551950832__arc_01,1775551963297,165550,1,1,1,0,20,32768,0,4
31.767935,11.718784,-4.270926,-62.803658,1.444213,0.019094,1.4774,15.768749,0.666836,0.140267,224.55,5.723903,27.742,0,Electric_Kettle,sess_1775551950832__arc_01,1775551963405,165650,1,1,1,0,20,32768,0,4
33.383606,13.259665,-3.55181,-63.533558,2.136387,0.098535,0.4985,16.944176,0.633243,0.226355,224.371,5.770724,27.742,0,Electric_Kettle,sess_1775551950832__arc_01,1775551963821,166041,1,1,1,0,20,32768,0,4
31.405884,10.903719,-5.832317,-50.193199,1.753513,0.041332,4.9757,16.332624,0.565333,0.239674,224.371,5.660077,27.742,0,Electric_Kettle,sess_1775551950832__arc_01,1775551963864,166134,1,1,1,0,20,32768,0,4
32.546272,12.370958,-3.481798,-49.153118,60.10334,0.339791,1.4671,15.437857,1.917789,0.273306,224.146,5.727183,27.747,0,Electric_Kettle,sess_1775551950832__arc_01,1775551964338,166516,1,1,1,0,20,32768,0,4
32.779663,12.263283,-4.304933,-60.085491,3.986518,0.071933,0.7507,16.066244,0.530613,0.57029,224.146,5.988476,27.747,0,Electric_Kettle,sess_1775551950832__arc_01,1775551964356,166614,1,1,1,0,20,32768,0,4
35.395744,9.824074,-7.399352,-39.459694,8.012618,0.007939,0,16.469454,0.907326,0.199122,224.706,5.65555,27.746,0,Electric_Kettle,sess_1775551950832__arc_01,1775551964872,167095,1,1,1,0,20,32768,0,4
29.206085,9.470419,-7.503849,-55.257641,2.237673,0.019829,3.8029,16.973948,0.746102,0.222813,224.706,5.756361,27.746,0,Electric_Kettle,sess_1775551950832__arc_01,1775551964916,167187,1,1,1,0,20,32768,0,4
34.963097,11.692786,-5.413886,-63.04422,0.015402,0.011464,0.716,15.124176,0.190948,0.350469,224.706,5.73292,27.753,0,Electric_Kettle,sess_1775551950832__arc_01,1775551965359,167577,1,1,1,0,20,32768,0,4
