spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
33.136223,12.549267,-3.941075,-57.596848,3.012305,0.095978,0.9061,15.462242,0.594035,0.217867,226.734,5.763909,27.803,0,Electric_Kettle,sess_1775549552348__steady_02,1775549571304,2634739,0,1,1,0,0,32768,0,4
33.494949,10.415311,-5.87006,-63.815117,2.427593,0.012276,1.9039,15.928238,0.946643,0.0134,226.756,5.770088,27.803,0,Electric_Kettle,sess_1775549552348__steady_02,1775549571388,2634833,0,1,1,0,0,32768,0,4
36.044701,12.600277,-3.279541,-48.632927,4.6465,0.058986,0,15.70465,0.675565,0.037386,226.756,5.787346,27.803,0,Electric_Kettle,sess_1775549552348__steady_02,1775549571484,2634931,0,1,1,0,0,32768,0,4
35.128502,12.153692,-3.804559,-61.047699,3.070358,0.029674,2.862,15.481486,0.715657,0.024339,226.756,5.798615,27.803,0,Electric_Kettle,sess_1775549552348__steady_02,1775549571592,2635031,0,1,1,0,0,32768,0,4
33.449131,12.205348,-4.614151,-44.094795,2.464051,0.031894,3.3797,15.483008,0.718455,0.103994,226.418,5.886464,27.803,0,Electric_Kettle,sess_1775549552348__steady_02,1775549571825,2635228,0,1,1,0,0,32768,0,4
29.859131,10.831253,-6.321673,-48.96582,2.432842,0.053528,1.3621,16.323906,0.727812,0.039248,226.418,5.904946,27.803,0,Electric_Kettle,sess_1775549552348__steady_02,1775549571882,2635322,1,1,1,0,3,32768,0,4
31.320719,12.740985,-3.313127,-64.158569,1.798689,0.010591,1.7357,15.372437,0.559438,0.231976,226.418,5.795362,27.803,0,Electric_Kettle,sess_1775549552348__steady_02,1775549571991,2635416,1,1,1,0,9,32768,0,4
31.031816,9.466656,-6.443271,-63.259315,1.582057,0.007338,2.0358,16.101454,0.603313,0.151931,226.418,5.865801,27.803,0,Electric_Kettle,sess_1775549552348__steady_02,1775549572072,2635514,1,1,1,0,14,32768,0,4
29.999485,9.457787,-8.121431,-62.179661,0.134001,0.027751,2.0695,16.194035,0.093359,0.306535,226.051,5.675034,27.79,0,Electric_Kettle,sess_1775549552348__steady_02,1775549573107,2636354,1,1,1,0,17,32768,0,4
25.542704,6.752384,-11.213482,-48.346039,0.963899,0.240719,1.1472,16.295706,0.767682,0.128131,226.051,5.740834,27.79,0,Electric_Kettle,sess_1775549552348__steady_02,1775549573123,2636541,1,1,1,0,18,32768,0,4
32.058113,12.801023,-3.959339,-62.652161,0.700343,0.07129,1.1289,14.49562,0.63812,0.075951,226.051,5.775716,27.79,0,Electric_Kettle,sess_1775549552348__steady_02,1775549573190,2636635,1,1,1,0,20,32768,0,4
32.164562,11.778984,-4.073192,-52.202286,4.765275,0.037173,1.6113,15.814844,0.881999,0.17698,226.051,5.693941,27.79,0,Electric_Kettle,sess_1775549552348__steady_02,1775549573299,2636729,1,1,1,0,20,32768,0,4
30.12742,11.896103,-4.032275,-63.935181,0.997223,0.086964,1.9708,14.657772,0.881216,0.139209,226.051,5.757353,27.79,0,Electric_Kettle,sess_1775549552348__steady_02,1775549573380,2636829,1,1,1,0,20,32768,0,4
36.277359,9.4245,-7.386821,-49.257156,6.790034,0.012994,2.0388,16.443752,1.119177,0.230027,225.772,5.824805,27.796,0,Electric_Kettle,sess_1775549552348__steady_02,1775549573629,2637026,1,1,1,0,20,32768,0,4
30.485968,12.584839,-4.364494,-50.007397,1.644284,0.021999,0.9553,16.331656,0.489017,0.088091,225.772,5.783756,27.796,0,Electric_Kettle,sess_1775549552348__steady_02,1775549573685,2637120,1,1,1,0,20,32768,0,4
31.362259,11.816602,-3.910546,-63.228092,0.335357,0.206098,3.2512,15.718906,1.125331,0.190768,225.772,5.695487,27.796,0,Electric_Kettle,sess_1775549552348__steady_02,1775549573767,2637213,1,1,1,0,20,32768,0,4
30.842134,11.510186,-4.45959,-65.092178,12.231958,0.036817,1.7364,15.80842,0.87641,0.046608,225.772,5.674251,27.796,0,Electric_Kettle,sess_1775549552348__steady_02,1775549573876,2637314,1,1,1,0,20,32768,0,4
33.175896,11.496437,-4.562317,-59.688358,1.097479,0.092012,0.9748,15.018986,0.745327,0.072009,225.772,5.641563,27.794,0,Electric_Kettle,sess_1775549552348__steady_02,1775549574207,2637414,1,1,1,0,20,32768,0,4
31.254831,12.450254,-4.36026,-64.34417,0.002421,0.027437,0.755,17.210882,0.26798,0.503746,225.387,5.800843,27.794,0,Electric_Kettle,sess_1775549552348__steady_02,1775549574234,2637612,1,1,1,0,20,32768,0,4
29.76202,12.622351,-4.420506,-63.61055,0.003853,0.161441,0.9154,15.466619,0.148956,0.247253,225.387,5.6861,27.794,0,Electric_Kettle,sess_1775549552348__steady_02,1775549574251,2637706,1,1,1,0,20,32768,0,4
