spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
28.263546,3.322595,-16.130827,-63.409405,2.119489,0.007257,1.2006,16.216185,0.523763,0.229215,224.978,5.663525,27.843,0,Electric_Kettle,sess_1775550253013__close_02,1775550309966,516549,0,1,1,0,18,32768,0,4
34.562309,11.368275,-5.386033,-44.866066,11.004316,0.143126,2.8272,15.704432,0.764241,0.524792,224.978,5.901299,27.843,0,Electric_Kettle,sess_1775550253013__close_02,1775550310019,516642,1,1,1,0,15,32768,0,4
34.464718,10.866323,-5.23843,-64.02243,0.609298,0.077297,1.1634,16.209867,0.818439,0.0702,224.978,5.868158,27.852,0,Electric_Kettle,sess_1775550253013__close_02,1775550310101,516735,1,1,1,0,20,32768,0,4
32.004162,10.724591,-5.327208,-61.135715,12.971563,0.153755,1.587,16.350403,0.920308,0.01408,224.94,5.874768,27.852,0,Electric_Kettle,sess_1775550253013__close_02,1775550310199,516835,1,1,1,0,20,32768,0,4
31.778133,8.781816,-8.112883,-47.564651,0.818637,0.050152,2.7487,16.630022,0.936314,0.441241,224.94,5.893709,27.852,0,Electric_Kettle,sess_1775550253013__close_02,1775550310428,517033,1,1,1,0,20,32768,0,4
30.983093,10.060004,-6.220059,-61.318054,5.855848,0.056028,1.2623,16.005154,0.77181,0.335482,224.94,5.73553,27.852,0,Electric_Kettle,sess_1775550253013__close_02,1775550310496,517127,1,1,1,0,20,32768,0,4
32.109085,3.990679,-16.477297,-64.050819,1.647571,0.113024,0.7384,16.424467,0.95351,0.006804,224.94,5.738652,27.852,0,Electric_Kettle,sess_1775550253013__close_02,1775550310591,517225,0,1,1,0,18,32768,0,4
29.290068,3.909918,-16.706036,-63.713745,3.986694,0.062523,0.501,15.865662,0.871805,0.108127,224.999,5.689012,27.851,0,Electric_Kettle,sess_1775550253013__close_02,1775550310703,517325,0,1,1,0,4,32768,0,4
28.922371,12.839379,-4.03586,-62.824905,0.022896,0.019477,1.4801,17.128515,0.198126,0.105256,224.999,5.761987,27.851,0,Electric_Kettle,sess_1775550253013__close_02,1775550310978,517613,1,1,1,0,3,32768,0,4
33.119888,5.022175,-12.259416,-61.279282,0,0,0.6026,16.140554,0.099128,1.453552,224.999,5.091958,27.851,0,Electric_Kettle,sess_1775550253013__close_02,1775550311086,517708,1,1,1,0,9,32768,0,4
33.119888,5.022175,-12.259416,-61.279282,0,0,0.6026,16.140554,0.099128,1.453552,224.999,0,27.856,0,Electric_Kettle,sess_1775550253013__close_02,1775550311142,517805,0,1,1,0,9,32768,0,4
33.119888,5.022175,-12.259416,-61.279282,0,0,0.6026,16.140554,0.099128,1.453552,224.984,0,27.856,0,Electric_Kettle,sess_1775550253013__close_02,1775550311213,517873,0,1,1,0,0,32768,0,4
33.119888,5.022175,-12.259416,-61.279282,0,0,0.6026,16.140554,0.099128,1.453552,224.984,0,27.856,0,Electric_Kettle,sess_1775550253013__close_02,1775550311475,518132,0,1,1,0,0,32768,0,4
33.119888,5.022175,-12.259416,-61.279282,0,0,0.6026,16.140554,0.099128,1.453552,224.984,0,27.856,0,Electric_Kettle,sess_1775550253013__close_02,1775550311529,518195,0,1,1,0,0,32768,0,4
33.119888,5.022175,-12.259416,-61.279282,0,0,0.6026,16.140554,0.099128,1.453552,224.984,0,27.856,0,Electric_Kettle,sess_1775550253013__close_02,1775550311596,518263,0,1,1,0,0,32768,0,4
33.119888,5.022175,-12.259416,-61.279282,0,0,0.6026,16.140554,0.099128,1.453552,225.059,0,27.853,0,Electric_Kettle,sess_1775550253013__close_02,1775550311665,518332,0,1,1,0,0,32768,0,4
