epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture
1775799178521,664649,664649,664687,664698,664997,100.018,11.351,348,232.685,0.568424,24.356,0.139453,0.006272,15.061826,0,0.536211,1.982918,-56.642529,0.10209,34.697025,0.0,9.811199,78.235,17.128325,-3.886681,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,4,steady,unknown,0,drill_press,sess_1775799175993,1,1,1.0,1.0,0,1,27117.93,5,0.0,117.926,0.0327,0,0,0,0
1775799178621,664749,664749,664785,664798,665010,100.006,13.107,261,232.685,0.577723,24.356,0.204488,0.009299,13.821429,0,8.868042,6.014584,-49.066204,0.427668,40.711609,0.0,10.091269,61.6818,8.260283,-3.919466,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,4,steady,unknown,0,drill_press,sess_1775799175993,1,1,1.0,1.0,0,1,28431.81,5,0.0,1431.809,0.0317,0,0,0,0
1775799178721,664849,664849,664887,664900,665023,100.002,13.426,174,232.685,0.584284,24.356,0.141939,0.00656,15.602854,0,0.52141,3.450382,-40.599178,0.764906,37.261227,0.0,11.538672,86.1924,7.738873,-4.327292,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,4,steady,unknown,0,drill_press,sess_1775799175993,1,1,1.0,1.0,0,1,27372.36,5,0.0,372.359,0.0308,0,0,0,0
1775799178821,664949,664949,664986,664997,665036,100.003,11.352,87,232.685,0.57766,24.356,0.141706,0.006624,5.735931,0,3.434413,1.434757,-43.772133,0.160849,35.826469,0.0,9.679405,77.5702,11.173285,-4.542198,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,4,steady,unknown,0,drill_press,sess_1775799175993,1,1,1.0,1.0,0,1,27843.49,5,0.0,843.488,0.0299,0,0,0,0
1775799178921,665049,665049,665088,665099,665114,100.006,11.41,65,232.685,0.545477,24.356,0.696395,0.032183,14.640705,0,5.377425,3.042404,-54.355873,0.633607,38.868874,0.0,9.077456,81.4948,16.550711,-5.329906,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,4,steady,unknown,0,drill_press,sess_1775799175993,1,1,1.0,1.0,0,1,26389.03,5,0.0,610.969,0.0264,0,0,0,0
1775799179021,665149,665149,665189,665200,665423,100.007,11.429,274,232.685,0.548189,24.358,0.062164,0.002713,8.141856,0,2.258408,2.945343,-53.356586,0.695474,35.923531,0.0,8.715502,1.4447,14.292303,-5.103877,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,4,steady,unknown,0,drill_press,sess_1775799175993,1,1,1.0,1.0,0,1,25910.93,5,0.0,1089.068,0.022,0,0,0,0
1775799179121,665249,665249,665284,665295,665449,100.006,10.91,200,232.685,0.542443,24.358,0.131021,0.005746,5.54052,0,1.870146,3.024254,-57.18412,0.024812,38.947784,0.0,9.847659,52.9644,16.162449,-4.081965,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,4,steady,unknown,0,drill_press,sess_1775799175993,1,1,1.0,1.0,0,1,29432.9,5,0.0,2432.898,0.0214,0,0,0,0
1775799179221,665349,665349,665384,665395,665462,100.006,10.959,113,232.685,0.552137,24.358,0.223369,0.009693,6.239393,0,0.515148,4.136116,-56.236328,0.204069,34.811668,0.0,9.734435,53.6866,15.647301,-3.985755,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,4,steady,unknown,0,drill_press,sess_1775799175993,1,1,1.0,1.0,0,1,29316.61,5,0.0,2316.613,0.0207,0,0,0,0
1775799179321,665449,665449,665487,665498,665514,100.013,11.243,65,232.685,0.576285,24.358,0.546686,0.024148,17.411371,0,0.414074,5.547306,-55.366638,0.470408,40.358974,0.0,9.030653,75.2643,16.061375,-4.977761,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,4,steady,unknown,0,drill_press,sess_1775799175993,1,1,1.0,1.0,0,1,27273.94,5,0.0,273.937,0.0189,0,0,0,0
1775799179421,665549,665549,665587,665599,665618,100.007,11.213,69,232.685,0.582017,24.358,0.124324,0.005732,19.347761,0,1.345304,6.204468,-58.198174,0.079839,34.154507,0.0,8.126348,80.3756,17.406679,-6.278405,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,4,steady,unknown,0,drill_press,sess_1775799175993,1,1,1.0,1.0,0,1,26861.83,5,0.0,138.166,0.0157,0,0,0,0
