epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture
1775799304438,790566,790566,790604,790608,790931,100.008,4.079,365,232.376,0.0,24.402,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,27072.76,5,0.0,72.758,0.0,0,0,0,0
1775799304538,790666,790666,790704,790708,790943,100.003,4.096,277,232.376,0.0,24.402,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,26639.61,5,0.0,360.389,0.0,0,0,0,0
1775799304638,790766,790766,790805,790810,790955,100.003,4.328,189,232.376,0.0,24.402,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,25920.77,5,0.0,1079.23,0.0,0,0,0,0
1775799304738,790866,790866,790902,790907,790981,100.004,4.439,115,232.376,0.0,24.402,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,28187.62,5,0.0,1187.623,0.0,0,0,0,0
1775799304838,790966,790966,791004,791009,791032,100.007,4.254,66,232.376,0.0,24.402,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,26684.73,5,0.0,315.266,0.0,0,0,0,0
1775799304938,791066,791066,791103,791107,791277,100.007,4.091,211,232.384,0.0,24.405,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,27425.14,5,0.0,425.143,0.0,0,0,0,0
1775799305038,791166,791166,791202,791207,791279,100.014,4.092,113,232.384,0.0,24.405,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,28124.14,5,0.0,1124.143,0.0,0,0,0,0
1775799305138,791266,791266,791305,791309,791330,100.007,4.119,64,232.384,0.0,24.405,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,26413.54,5,0.0,586.463,0.0,0,0,0,0
1775799305238,791366,791366,791405,791409,791431,100.006,4.217,65,232.384,0.0,24.405,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,26486.64,5,0.0,513.359,0.0,0,0,0,0
1775799305338,791466,791466,791504,791509,791532,100.007,4.26,66,232.384,0.0,24.405,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,26649.32,5,0.0,350.684,0.0,0,0,0,0
1775799305438,791566,791566,791603,791607,791812,100.008,4.082,246,232.384,0.0,24.407,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,27425.14,5,0.0,425.143,0.0,0,0,0,0
1775799305538,791666,791666,791704,791709,791824,100.002,4.092,158,232.384,0.0,24.407,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,26615.38,5,0.0,384.623,0.0,0,0,0,0
1775799305638,791766,791766,791803,791808,791836,100.003,4.091,70,232.384,0.0,24.407,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,27372.36,5,0.0,372.359,0.0,0,0,0,0
1775799305738,791866,791866,791903,791908,791925,100.009,4.088,59,232.384,0.0,24.407,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,27414.13,5,0.0,414.131,0.0,0,0,0,0
1775799305838,791966,791966,792004,792008,792028,100.008,4.08,62,232.352,0.0,24.407,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,27326.34,5,0.0,326.342,0.0667,0,0,0,0
1775799305938,792066,792066,792105,792109,792302,100.007,4.074,236,232.352,0.0,24.404,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,26281.34,5,0.0,718.656,0.0573,0,0,0,0
1775799306038,792166,792166,792205,792209,792314,100.004,4.091,148,232.352,0.0,24.404,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,26244.97,5,0.0,755.029,0.0556,0,0,0,0
1775799306138,792266,792266,792303,792307,792326,100.007,4.114,60,232.352,0.0,24.404,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,5,start,unknown,0,drill_press,sess_1775799304150,1,1,1.0,1.0,0,1,27940.73,5,0.0,940.734,0.0539,0,0,0,0
