epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture
1775798810275,296403,296403,296441,296452,296890,100.009,11.203,487,232.483,0.554879,24.506,0.167593,0.007541,12.93527,0,1.501625,2.754826,-53.296776,1.445693,36.505924,0.0,4.880689,84.6914,15.645105,-13.01621,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,2,steady,unknown,0,drill_press,sess_1775798809572,1,1,1.0,1.0,0,1,27461.92,5,0.0,461.918,0.1755,0,0,0,0
1775798810375,296503,296503,296541,296553,296906,100.003,11.249,403,232.483,0.576114,24.506,0.478341,0.021234,11.958393,0,6.177686,1.380116,-38.761925,0.74103,37.88604,0.0,11.273789,83.4809,9.46742,-2.728045,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,2,steady,unknown,0,drill_press,sess_1775798809572,1,1,1.0,1.0,0,1,26953.04,5,0.0,46.957,0.1702,0,0,0,0
1775798810475,296603,296603,296639,296651,296920,100.003,11.838,317,232.483,0.530355,24.506,0.992799,0.045758,13.572821,0,4.972499,2.824211,-55.010681,0.499388,40.710251,0.0,4.949331,60.3381,14.439919,-16.385195,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,2,steady,unknown,0,drill_press,sess_1775798809572,1,1,1.0,1.0,0,1,28541.17,5,0.0,1541.168,0.1651,0,0,0,0
1775798810575,296703,296703,296740,296750,297110,100.009,10.659,407,232.483,0.545075,24.486,0.346918,0.01472,4.354887,0,2.360458,1.644192,-48.446518,0.15856,42.354443,0.0,6.275373,85.8562,12.07946,-8.112014,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,2,steady,unknown,0,drill_press,sess_1775798809572,1,1,1.0,1.0,0,1,28324.07,5,0.0,1324.066,0.1602,0,0,0,0
1775798810675,296803,296803,296838,296852,297137,100.006,13.452,334,232.483,0.53292,24.486,0.278734,0.012155,0.878166,0,2.960737,10.526001,-33.080231,0.108872,52.880444,1.545872,5.927668,0.0,15.040197,-16.644104,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,2,steady,unknown,0,drill_press,sess_1775798809572,1,1,1.0,1.0,0,1,29415.99,5,0.128723,2415.988,0.1554,0,0,0,0
1775798810775,296903,296903,296943,296956,297151,100.01,12.857,248,232.483,0.514606,24.486,0.429566,0.018314,17.399002,0,0.289053,4.903797,-56.293465,0.367264,47.976646,0.385436,4.866274,84.0298,15.32925,-10.710478,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,2,steady,unknown,0,drill_press,sess_1775798809572,1,1,1.0,1.0,0,1,26211.38,5,1.233843,788.619,0.1507,0,0,0,0
1775798810875,297003,297003,297041,297054,297164,100.003,12.704,161,232.483,0.520131,24.486,0.134217,0.005526,2.862016,0,1.334095,12.340317,-53.096184,0.47621,35.63633,0.954861,9.162554,75.3993,16.663345,-7.43383,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,2,steady,unknown,0,drill_press,sess_1775798809572,1,1,1.0,1.0,0,1,26930.36,5,1.311619,69.641,0.1462,0,0,0,0
1775798810975,297103,297103,297142,297155,297190,100.006,13.414,87,232.483,0.500306,24.486,0.476436,0.019825,6.523498,0,1.081014,4.784592,-36.793396,0.111552,40.420921,1.388905,9.501139,0.0,15.582332,-4.532901,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,2,steady,unknown,0,drill_press,sess_1775798809572,1,1,1.0,1.0,0,1,26860.43,5,0.599913,139.574,0.1418,0,0,0,0
1775798811075,297203,297203,297241,297254,297268,100.006,13.141,65,232.483,0.53795,24.486,0.940501,0.037644,0.263429,0,0.383245,1.200848,-39.514671,0.418295,39.220074,1.703566,9.750123,0.0,15.965576,-3.361753,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,2,steady,unknown,0,drill_press,sess_1775798809572,1,1,1.0,1.0,0,1,27558.0,5,1.538138,557.996,0.1218,0,0,0,0
1775798811175,297303,297303,297341,297353,297372,100.008,12.153,69,232.483,0.547317,24.486,0.217638,0.009367,0.965214,0,1.40642,1.136333,-39.748184,1.065038,38.08374,0.226819,10.362639,0.0,17.371996,-3.109973,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,2,steady,unknown,0,drill_press,sess_1775798809572,1,1,1.0,1.0,0,1,27431.02,5,0.0,431.021,0.1015,0,0,0,0
1775798811275,297403,297403,297441,297454,297671,100.008,13.361,268,232.428,0.55119,24.479,0.088464,0.003874,6.162689,0,1.131224,0.161728,-37.565689,1.009222,38.245468,2.018275,10.380054,0.0,16.240772,-3.165947,0,0,1,1,0,0,0,0,0,0,0,0,0,inductive_motor,1,drill_press,2,steady,unknown,0,drill_press,sess_1775798809572,1,1,1.0,1.0,0,1,27424.41,5,0.0,424.408,0.0479,0,0,0,0
