epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,pulse_count_per_cycle,zero_dwell_ratio,low_current_ratio,max_low_current_run_ms,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,fs_err_hz,fft_size,hop_samples,queue_drop_count,fault_state,arc_counter,auto_capture
1776144094879,952560,952540,952560,952567,952608,30,6.676,68,227.249,1.819369,32.319,0.015779,0.002294,22.314621,1.612436,0.852214,22.64151,3.320313,0.305577,1.000416,0.806425,-52.893379,0,24.351492,0,10.257246,21.4695,11.434632,-3.732777,0,0,1,0,1,1,0,0,0,0,0,0,13882,0,6,resistive_linear,0,halogen_lamp,2,arc,unknown,0,halogen_lamp,sess_1776144071455__arc_01,0,0,0.9999,0.9999,0,1,26180.01,9,819.988,512,256,0,0,0,0
1776144094907,952588,952569,952588,952595,952629,28,6.534,60,227.249,1.839826,32.319,0.140549,0.020457,14.61864,2.422198,0,22.807016,3.515625,0.322473,0.955894,4.577398,-54.809517,0,28.92889,0,4.463966,17.7061,12.390526,-11.223726,0,0,0,0,1,1,0,0,0,0,0,0,13881,0,6,resistive_linear,0,halogen_lamp,2,arc,unknown,0,halogen_lamp,sess_1776144071455__arc_01,0,0,0.9999,0.9999,0,1,27909.29,9,909.289,512,256,0,0,0,0
1776144094937,952618,952598,952618,952625,952643,30,6.679,45,227.249,1.825372,32.319,0.098201,0.014454,24.455595,1.743983,0.853906,20.754717,2.929688,0.26685,0.112394,0.695402,-53.539955,0,29.624292,0,10.115549,21.3682,12.278131,-3.953274,0,0,1,0,1,1,0,0,0,0,0,0,13882,0,6,resistive_linear,0,halogen_lamp,2,arc,unknown,0,halogen_lamp,sess_1776144071455__arc_01,0,0,0.9999,0.9999,0,1,26231.99,9,768.006,512,256,0,0,0,0
1776144094966,952647,952627,952647,952654,952687,29,6.637,60,227.249,1.840857,32.316,0.106036,0.015485,24.516254,3.174654,0,20.754717,3.125,0.266246,0.561482,4.169638,-54.193962,0,25.454655,0,3.804094,21.7037,12.839614,-15.175097,0,0,0,0,1,1,0,0,0,0,0,0,13882,0,6,resistive_linear,0,halogen_lamp,2,arc,unknown,0,halogen_lamp,sess_1776144071455__arc_01,0,0,0.9999,0.9999,0,1,26291.47,9,708.533,512,256,0,0,0,0
1776144094996,952677,952657,952677,952684,952700,30,7.148,43,227.249,1.788363,32.316,0.35645,0.052494,22.349888,2.285751,0.860113,22.222223,3.710938,0.264924,0.242305,2.325462,-52.571625,0,23.129192,0,9.517202,18.5029,13.081919,-4.751451,0,0,1,0,1,1,0,0,0,0,0,0,13883,0,6,resistive_linear,0,halogen_lamp,2,arc,unknown,0,halogen_lamp,sess_1776144071455__arc_01,0,0,0.9999,0.9999,0,1,26422.66,9,577.338,512,256,0,0,0,0
1776144095054,952735,952716,952735,952744,952774,58,8.184,58,227.249,1.757895,32.316,0.740217,0.110651,17.341839,1.541885,0,26.388889,4.6875,0.297814,0.518347,5.017157,-54.090714,0.828248,24.598768,5.677193,8.799104,14.1595,11.885967,-5.780191,0,0.129535,1,0,1,1,0,0,0,0,0,0,13882,0,6,resistive_linear,0,halogen_lamp,2,arc,unknown,0,halogen_lamp,sess_1776144071455__arc_01,0,0,0.9999,0.9999,0,1,26862.38,9,137.619,512,256,0,0,0,0
1776144095083,952764,952745,952764,952771,952788,29,6.613,43,227.249,1.865044,32.316,0.761908,0.107149,23.072054,2.614346,0,21.698112,2.929688,0.264851,1.544205,4.0452,-57.60743,0,28.643969,0,4.402504,22.2199,13.430172,-9.942747,0,0,0,0,1,1,0,0,0,0,0,0,13881,0,6,resistive_linear,0,halogen_lamp,2,arc,unknown,0,halogen_lamp,sess_1776144071455__arc_01,0,0,0.9999,0.9999,0,1,26429.99,9,570.014,512,256,0,0,0,0
1776144095113,952794,952774,952794,952801,952823,30,7.121,49,227.249,1.753116,32.316,0.750161,0.111927,13.160217,1.355277,0,23.841059,4.101562,0.265081,1.007433,2.012636,-52.132648,0,26.631332,0,8.500504,14.5752,12.422739,-6.15521,0,0,0,0,1,1,0,0,0,0,0,0,13879,0,6,resistive_linear,0,halogen_lamp,2,arc,unknown,0,halogen_lamp,sess_1776144071455__arc_01,0,0,0.9999,0.9999,0,1,26407.04,9,592.959,512,256,0,0,0,0
1776144095142,952823,952803,952823,952830,952866,29,6.703,63,227.249,1.908153,32.316,1.105428,0.155037,22.161043,0.9758,0,20.754717,2.734375,0.269585,0.494261,2.983572,-55.127251,0,23.64776,0,7.236634,23.4038,12.917,-6.942363,0,0,0,0,1,1,0,0,0,0,0,0,13878,0,6,resistive_linear,0,halogen_lamp,2,arc,unknown,0,halogen_lamp,sess_1776144071455__arc_01,0,0,0.9999,0.9999,0,1,25965.86,9,1034.141,512,256,0,0,0,0
1776144095171,952852,952834,952852,952860,952879,29,8.11,45,227.249,1.772195,32.316,0.890633,0.135958,0.272921,0.702576,0,26.582279,5.46875,0.316801,1.082653,3.327459,-54.115921,0.25882,26.97522,2.730493,3.97064,4.9703,11.834347,-13.892989,0,0.107447,0,0,1,1,0,0,0,0,0,0,13877,0,6,resistive_linear,0,halogen_lamp,2,arc,unknown,0,halogen_lamp,sess_1776144071455__arc_01,0,0,0.9999,0.9999,0,1,28408.97,9,1408.969,512,256,0,0,0,0
