spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session
31.425083,7.983137,-9.628923,-54.682602,2.019122,0.045661,1.0239,15.726133,0.620292,0.202029,224.947,5.640069,27.757,0,electric_kettle,sess_1775550253013__steady_02,1775550271239,477854,1,1,1,0,17,32768,0,4,resistive,electric_kettle,4,steady,,0
29.979601,8.296548,-8.000878,-61.78994,2.625441,0.031163,0.5651,16.536154,0.906416,0.203893,224.97,5.732066,27.757,0,electric_kettle,sess_1775550253013__steady_02,1775550271310,477949,1,1,1,0,20,32768,0,4,resistive,electric_kettle,4,steady,,0
33.024456,7.491003,-8.656603,-58.938965,12.93313,0.04273,0.7337,14.674445,0.973152,0.001262,224.97,5.732645,27.757,0,electric_kettle,sess_1775550253013__steady_02,1775550271419,478046,1,1,1,0,20,32768,0,4,resistive,electric_kettle,4,steady,,0
33.34116,7.982657,-8.130702,-64.46656,0.987363,0.03615,0.7078,16.893871,0.97578,0.158013,224.97,5.660178,27.766,0,electric_kettle,sess_1775550253013__steady_02,1775550271740,478146,1,1,1,0,20,32768,0,4,resistive,electric_kettle,4,steady,,0
29.969498,11.314651,-5.667024,-60.041603,0.047446,0.015967,0.837,16.156349,0.548259,0.260287,224.933,5.927029,27.766,0,electric_kettle,sess_1775550253013__steady_02,1775550271767,478342,1,1,1,0,20,32768,0,4,resistive,electric_kettle,4,steady,,0
33.466061,12.188498,-4.411189,-48.982048,9.944274,0.098091,1.9088,15.015013,1.046075,0.56434,224.933,5.65944,27.766,0,electric_kettle,sess_1775550253013__steady_02,1775550271796,478436,1,1,1,0,20,32768,0,4,resistive,electric_kettle,4,steady,,0
35.053997,7.560767,-8.700832,-61.147213,3.272139,0.062278,0.577,15.736981,0.765948,0.142822,224.933,5.594776,27.766,0,electric_kettle,sess_1775550253013__steady_02,1775550271905,478530,1,1,1,0,20,32768,0,4,resistive,electric_kettle,4,steady,,0
30.279589,7.706457,-8.313403,-61.462864,9.650554,0.030763,0.6678,15.537876,0.937453,0.030575,224.933,5.608461,27.766,0,electric_kettle,sess_1775550253013__steady_02,1775550271999,478630,1,1,1,0,20,32768,0,4,resistive,electric_kettle,4,steady,,0
28.027487,11.360186,-4.950065,-47.365677,0.869464,0.017759,0.9631,16.34506,0.50539,0.108762,224.933,5.766032,27.764,0,electric_kettle,sess_1775550253013__steady_02,1775550272233,478829,1,1,1,0,20,32768,0,4,resistive,electric_kettle,4,steady,,0
26.274532,12.278794,-4.441061,-46.457733,6.238111,0.020167,4.3253,15.801224,0.792533,0.217701,224.959,5.866454,27.764,0,electric_kettle,sess_1775550253013__steady_02,1775550272288,478923,1,1,1,0,20,32768,0,4,resistive,electric_kettle,4,steady,,0
