spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session
0,0,0,0,0,0,0,0,0,0,228.495,0,27.629,0,electric_kettle,sess_1775549807051__start_01,1775549823171,29840,0,0,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
0,0,0,0,0,0,0,0,0,0,228.495,2.750109,27.625,0,electric_kettle,sess_1775549807051__start_01,1775549823431,30038,0,0,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
0,4.471324,18.433317,-19.192305,10.517742,0.779954,2.0832,15.671305,0.803383,25,228.652,5.726932,27.625,0,electric_kettle,sess_1775549807051__start_01,1775549823474,30110,0,1,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
32.15451,9.547408,-6.263335,-62.629757,1.612482,0.002126,0.6436,15.555407,0.870934,0.448998,228.652,5.932642,27.625,0,electric_kettle,sess_1775549807051__start_01,1775549823566,30204,0,1,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
30.511761,3.930723,-13.583611,-63.204727,4.149024,0.080481,0.4781,14.764756,0.668194,0.224077,228.652,5.826293,27.625,0,electric_kettle,sess_1775549807051__start_01,1775549823673,30303,0,1,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
30.628771,12.699189,-4.570345,-64.075363,0.062488,0.040563,0.7594,15.155167,0.268254,0.215425,228.652,5.870895,27.623,0,electric_kettle,sess_1775549807051__start_01,1775549823966,30599,0,1,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
33.672165,4.242758,-24.916004,-62.893177,0.53814,0.030785,0.4104,15.846447,0.399609,0.295162,228.78,5.732265,27.623,0,electric_kettle,sess_1775549807051__start_01,1775549824077,30694,0,1,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
29.870003,9.1559,-6.82147,-65.842499,4.175041,0.094197,0.97,15.625997,0.886354,0.009684,228.78,5.736706,27.623,0,electric_kettle,sess_1775549807051__start_01,1775549824157,30792,0,1,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
37.441914,9.426634,-7.767983,-46.644753,2.175484,0.039137,7.5768,16.371552,0.732924,0.186914,228.78,5.854943,27.629,0,electric_kettle,sess_1775549807051__start_01,1775549824482,31084,0,1,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
34.393768,4.573607,-18.448067,-61.067081,5.658014,0.05215,1.1159,16.742275,0.719551,0.249211,228.575,5.738214,27.629,0,electric_kettle,sess_1775549807051__start_01,1775549824539,31178,0,1,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
32.902878,12.237844,-3.557742,-64.151459,1.67647,0.047705,0.4304,15.831872,0.825362,0.289658,228.575,5.871183,27.629,0,electric_kettle,sess_1775549807051__start_01,1775549824647,31274,0,1,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
30.737417,12.758448,-3.166971,-62.192516,2.478408,0.035898,0.8793,15.330509,0.48206,0.029086,228.575,5.857522,27.622,0,electric_kettle,sess_1775549807051__start_01,1775549824984,31374,0,1,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
32.694897,3.454038,-14.70027,-63.346802,0.075954,0.143796,1.6837,15.53184,0.162296,0.002715,227.996,5.775125,27.622,0,electric_kettle,sess_1775549807051__start_01,1775549825010,31569,0,1,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
29.010069,11.305506,-5.671553,-62.998741,0.023631,0.006246,0.7608,17.018965,0.353754,0.391678,227.996,5.956084,27.622,0,electric_kettle,sess_1775549807051__start_01,1775549825014,31663,0,1,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
32.744263,12.442156,-3.479647,-60.8783,10.180861,0.127338,2.2987,16.371944,0.710003,0.059562,227.996,5.927704,27.622,0,electric_kettle,sess_1775549807051__start_01,1775549825121,31756,0,1,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
30.904829,12.101393,-3.8461,-63.378124,1.679001,0.062942,1.5354,15.744293,0.75405,0.033376,227.996,5.943532,27.622,0,electric_kettle,sess_1775549807051__start_01,1775549825228,31856,0,1,1,0,0,32768,0,4,resistive,electric_kettle,3,start,,0
33.632011,11.844767,-5.313268,-64.937599,0.002713,0.113582,0.7298,16.492313,0.280083,0.079606,227.996,5.949775,27.621,0,electric_kettle,sess_1775549807051__start_01,1775549825502,32055,1,1,1,0,1,32768,0,4,resistive,electric_kettle,3,start,,0
30.487787,13.056629,-4.063054,-65.292519,0.003647,0.071788,0.6247,15.49473,0.278302,0.019223,227.33,5.940625,27.621,0,electric_kettle,sess_1775549807051__start_01,1775549825517,32148,1,1,1,0,2,32768,0,4,resistive,electric_kettle,3,start,,0
31.750572,12.123497,-4.105721,-64.031151,2.553058,0.027361,0.7131,15.709303,0.826931,0.296333,227.33,5.799793,27.621,0,electric_kettle,sess_1775549807051__start_01,1775549825613,32241,1,1,1,0,8,32768,0,4,resistive,electric_kettle,3,start,,0
31.509674,12.391286,-3.533672,-61.594959,3.63576,0.121164,1.0091,15.931845,0.630201,0.066097,227.33,5.830461,27.621,0,electric_kettle,sess_1775549807051__start_01,1775549825721,32341,1,1,1,0,14,32768,0,4,resistive,electric_kettle,3,start,,0
33.553436,10.202895,-6.81641,-65.712173,2.143692,0.112467,1.8105,15.161526,0.531373,0.206409,227.33,5.754492,27.615,0,electric_kettle,sess_1775549807051__start_01,1775549825986,32542,1,1,1,0,18,32768,0,4,resistive,electric_kettle,3,start,,0
29.931725,7.142084,-10.112125,-64.229424,0.001518,0.041093,0.9102,17.152769,0.228565,0.230356,227.33,5.860538,27.615,0,electric_kettle,sess_1775549807051__start_01,1775549826000,32637,1,1,1,0,19,32768,0,4,resistive,electric_kettle,3,start,,0
33.598259,11.080904,-4.86341,-66.320923,2.628746,0.045524,4.0533,15.364807,0.776473,0.137079,226.824,5.924807,27.615,0,electric_kettle,sess_1775549807051__start_01,1775549826098,32730,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,start,,0
31.025219,6.483839,-9.90202,-64.073631,1.416349,0.018453,1.6465,16.192509,0.539308,0.283463,226.824,5.79045,27.615,0,electric_kettle,sess_1775549807051__start_01,1775549826206,32829,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,start,,0
31.656984,4.053542,-18.876612,-64.394768,0.449066,0.049407,0.507,15.127711,0.999347,0.053825,226.824,5.765516,27.612,0,electric_kettle,sess_1775549807051__start_01,1775549826540,32927,0,1,1,0,18,32768,0,4,resistive,electric_kettle,3,start,,0
30.482079,6.403291,-12.919512,-59.870876,0.098825,0.003209,1.0122,16.274195,0.459816,0.316251,226.422,5.861211,27.612,0,electric_kettle,sess_1775549807051__start_01,1775549826567,33120,1,1,1,0,19,32768,0,4,resistive,electric_kettle,3,start,,0
31.187788,11.316761,-5.834544,-64.521545,0.018526,0.097908,0.6775,16.600121,0.297236,0.14403,226.422,5.928746,27.612,0,electric_kettle,sess_1775549807051__start_01,1775549826571,33213,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,start,,0
31.061539,12.346664,-3.651029,-63.435623,1.356726,0.051916,0.9338,15.298085,0.741835,0.068813,226.422,5.896108,27.612,0,electric_kettle,sess_1775549807051__start_01,1775549826678,33306,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,start,,0
34.687046,12.211989,-3.752908,-46.934715,3.655481,0.072209,0,16.412441,0.563032,0.008842,226.422,5.900279,27.612,0,electric_kettle,sess_1775549807051__start_01,1775549826786,33406,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,start,,0
31.646406,4.849551,-21.109915,-59.278675,4.178378,0.061771,2.6769,16.71932,0.731026,0.202936,226.422,5.723385,27.606,0,electric_kettle,sess_1775549807051__start_01,1775549827023,33602,0,1,1,0,18,32768,0,4,resistive,electric_kettle,3,start,,0
29.367947,10.729594,-6.119155,-54.924198,5.154406,0.065975,0.7678,15.958591,1.058602,0.450578,226.517,5.929692,27.606,0,electric_kettle,sess_1775549807051__start_01,1775549827077,33696,1,1,1,0,15,32768,0,4,resistive,electric_kettle,3,start,,0
34.48877,12.234407,-3.824634,-64.287918,2.001079,0.002697,2.5307,14.586123,0.617085,0.134252,226.517,5.866006,27.606,0,electric_kettle,sess_1775549807051__start_01,1775549827160,33789,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,start,,0
32.979439,12.272388,-3.572247,-63.097687,1.973978,0.028861,45.3788,15.982534,0.744891,0.126579,226.517,5.925407,27.606,0,electric_kettle,sess_1775549807051__start_01,1775549827255,33889,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,start,,0
29.521435,12.674123,-4.284683,-59.032074,0.046487,0.01062,1.1069,15.774746,0.512205,0.266166,226.517,5.825574,27.603,0,electric_kettle,sess_1775549807051__start_01,1775549827513,34090,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,start,,0
34.453903,10.793617,-9.247107,-46.90258,7.203593,0.041024,97.3193,15.925068,0.875292,0.249403,226.517,5.709341,27.603,0,electric_kettle,sess_1775549807051__start_01,1775549827566,34184,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,start,,0
36.38282,3.952347,-21.452532,-64.592827,2.467566,0.042044,0.5306,15.382755,0.67106,0.032745,226.649,5.724297,27.603,0,electric_kettle,sess_1775549807051__start_01,1775549827651,34277,0,1,1,0,18,32768,0,4,resistive,electric_kettle,3,start,,0
32.987331,5.887022,-10.306359,-62.668144,8.869506,0.052888,0.2977,15.49968,0.940106,0.106899,226.649,5.675343,27.603,0,electric_kettle,sess_1775549807051__start_01,1775549827745,34376,1,1,1,0,11,32768,0,4,resistive,electric_kettle,3,start,,0
33.607967,3.725493,-17.628902,-63.456425,0.065191,0.089288,1.1161,14.993256,0.18975,0.130453,226.501,5.769253,27.609,0,electric_kettle,sess_1775549807051__start_01,1775549828304,34944,0,1,1,0,13,32768,0,4,resistive,electric_kettle,3,start,,0
35.286472,8.594973,-8.566835,-49.460052,0.818113,0.071565,2.3132,15.774891,1.005034,0.095271,226.501,5.801327,27.603,0,electric_kettle,sess_1775549807051__start_01,1775549828548,35135,1,1,1,0,10,32768,0,4,resistive,electric_kettle,3,start,,0
29.351461,10.152241,-6.980125,-54.510818,10.5125,0.422646,0.5407,15.714003,0.93669,0.035858,226.501,5.817969,27.603,0,electric_kettle,sess_1775549807051__start_01,1775549828601,35229,1,1,1,0,13,32768,0,4,resistive,electric_kettle,3,start,,0
33.784962,12.818705,-3.041783,-47.863899,1.308104,0.073138,0,15.166321,0.610131,0.036487,226.501,5.834952,27.603,0,electric_kettle,sess_1775549807051__start_01,1775549828709,35323,1,1,1,0,19,32768,0,4,resistive,electric_kettle,3,start,,0
37.932144,12.179214,-3.708822,-66.147614,3.156522,0.208135,4.3571,16.257423,0.655559,0.108155,226.501,5.885438,27.603,0,electric_kettle,sess_1775549807051__start_01,1775549828790,35422,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,start,,0
29.172066,11.171899,-6.338491,-66.616913,0.002737,0.052465,1.4473,18,0.138078,0.317576,226.205,5.757687,27.612,0,electric_kettle,sess_1775549807051__start_01,1775549829075,35716,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,start,,0
31.250811,4.892078,-11.499399,-63.814171,1.936939,0.037308,0.6197,16.356798,0.919869,0.051975,226.205,5.733746,27.612,0,electric_kettle,sess_1775549807051__start_01,1775549829183,35809,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,start,,0
30.227852,6.080417,-10.310225,-64.036858,1.179469,0.057314,0.5741,15.577907,0.598507,0.158831,226.205,5.66089,27.612,0,electric_kettle,sess_1775549807051__start_01,1775549829291,35909,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,start,,0
