epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture
1775802432953,224494,224494,224533,224537,224552,100.008,4.252,58,231.755,0,26.492,0,0,0,7.499999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4213,649,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,0,0,26854.09,5,0,145.914,0.4269,0,0,0,0
1775802433053,224594,224594,224632,224637,224666,100.01,4.374,72,231.755,5.343071,26.492,0,5.343071,0,5.399999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,4218,656,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,27193.54,5,0,193.541,0.3559,0,0,0,0
1775802433153,224694,224694,224732,224744,224896,100.007,11.353,202,231.755,6.052743,26.489,0.707102,0.709672,18.936287,1.451188,12.431623,33.921112,-50.143108,1.240512,33.921112,0,8.341391,82.312,12.431623,-6.492265,0,0,1,1,0,0,0,0,1,1,4214,0,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,27228.25,5,0,228.25,0.3559,0,0,0,0
1775802433253,224794,224794,224830,224841,224909,100.006,10.919,115,231.755,5.961414,26.489,0.188611,0.091329,6.595558,1.044856,2.853168,0.69035,-62.322533,0.095569,34.611462,0,5.911135,55.673,9.578455,-9.115123,0,0,1,1,0,0,0,0,1,1,4213,0,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,29340.97,5,0,2340.975,0.3559,0,0,0,0
1775802433353,224894,224894,224932,224944,224960,100.009,11.191,66,231.755,6.075006,26.489,0.238183,0.113593,15.358208,0.38999,0.277039,5.375927,-61.660686,0.370501,39.987389,0,5.596974,78.0779,9.301416,-9.641441,0,0,1,1,0,0,0,0,1,1,4210,0,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,27110.03,5,0,110.029,0.3559,0,0,0,0
1775802433453,224994,224994,225033,225044,225061,100.011,11.062,67,231.755,6.068976,26.489,0.012409,0.006031,16.637566,0.054331,2.175947,2.837677,-63.274078,0.062032,37.149712,0,6.381276,79.0927,11.477364,-9.003925,0,0,1,1,0,0,0,0,1,1,4204,0,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,26971.5,5,0,28.5,0.3559,0,0,0,0
1775802433553,225094,225094,225133,225144,225162,100.008,11.094,68,231.755,6.088723,26.489,0.040672,0.019747,17.665762,0.007569,3.389264,0.923882,-65.0821,0.061801,36.22583,0,7.033036,79.1174,8.088099,-8.280725,0,0,1,1,0,0,0,0,1,1,4198,0,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,26906.3,5,0,93.699,0.3559,0,0,0,0
1775802433653,225194,225194,225235,225248,225416,100.007,12.923,222,231.572,5.895288,26.49,0.397116,0.193435,16.083895,0.001054,2.633112,1.581059,-64.802826,0.732553,37.806889,0.024644,7.992367,81.8202,10.721211,-7.347618,0,0,1,1,0,0,0,0,1,1,4192,0,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,25671.24,5,0.927146,1328.762,0.3559,0,0,0,0
1775802433753,225294,225294,225331,225342,225429,100.007,11.035,135,231.572,6.028759,26.49,0.283003,0.133471,6.255881,0.000759,0.766437,1.771832,-66.958298,0.206575,36.035057,0,8.99432,54.4258,11.487648,-5.794291,0,0,1,1,0,0,0,0,1,1,4191,0,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,28449.19,5,0,1449.186,0.3559,0,0,0,0
1775802433853,225394,225394,225432,225444,225467,100.01,11.672,73,231.572,6.088192,26.49,0.123228,0.059433,13.774197,0.000394,1.978448,0.871807,-65.459991,0.639047,36.906864,0,8.758382,76.8602,9.5092,-6.389675,0,0,1,1,0,0,0,0,1,1,4189,0,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,27237.66,5,0,237.664,0.3559,0,0,0,0
1775802433953,225494,225494,225532,225543,225569,100.01,11.235,75,231.572,6.117771,26.49,0.060729,0.029578,12.252067,0.000055,0.088947,2.453461,-62.524498,1.009924,34.453403,0,9.162504,74.8792,9.420253,-5.971982,0,0,1,1,0,0,0,0,1,0,4183,0,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,27426.61,5,0,426.613,0.3559,0,0,0,0
1775802434053,225594,225594,225632,225643,225671,100.007,11.327,77,231.572,6.121897,26.49,0.00843,0.004126,10.69101,0.000008,1.438788,2.577805,-65.564072,1.362714,37.031208,0,9.508587,72.4772,10.859041,-5.617465,0,0,1,1,0,0,0,0,1,0,4177,0,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,27603.31,5,0,603.311,0.3559,0,0,0,0
1775802434154,225695,225695,225732,225745,225928,100.01,13.234,233,231.196,6.039378,26.49,0.168491,0.082519,11.49878,0.000001,1.073855,0.638344,-64.153175,1.033459,36.392864,0,9.805737,71.2456,9.785186,-5.39717,0,0,1,1,0,0,0,0,1,0,4172,0,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,27343.85,5,0,343.854,0.9046,0,0,0,0
1775802434254,225795,225795,225833,225844,225930,100.004,11.229,135,231.196,5.96138,26.49,0.161435,0.077998,25.102285,0.000001,3.021869,1.274612,-52.559834,0.095135,35.118252,0,9.054077,73.1101,12.807055,-5.888882,0,0,1,1,0,0,0,0,1,0,4171,0,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,26948.79,5,0,51.213,0.9046,0,0,0,0
1775802434354,225895,225895,225932,225943,225955,100.009,11.324,60,231.196,6.089221,26.49,0.268059,0.127841,12.435625,0.000001,3.342365,1.77087,-64.040695,0.300471,33.347382,0,10.081143,59.9702,9.464689,-4.732066,0,0,1,1,0,0,0,0,1,0,4169,0,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,27860.15,5,0,860.154,0.9046,0,0,0,0
1775802434454,225995,225995,226032,226044,226057,100.012,11.228,62,231.196,6.00767,26.49,0.167407,0.081551,14.024467,0,0.120502,5.227417,-65.165039,0.431551,38.574799,0,10.462152,59.7046,9.585192,-4.604767,0,0,1,1,0,0,0,0,1,0,4163,0,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,27376.75,5,0,376.752,0.9046,0,0,0,0
1775802434554,226095,226095,226132,226144,226159,100.01,11.41,64,231.196,6.059612,26.49,0.108075,0.051942,13.903354,0,1.228065,5.612984,-63.929321,0.139923,32.961815,0,10.527987,60.1406,8.357126,-4.315964,0,0,1,1,0,0,0,0,1,0,4157,0,0,resistive_linear,0,electric_kettle,6,start,unknown,0,electric_kettle,sess_1775802425550__start_01,-1,-1,0,0,1,0,27432.49,5,0,432.49,0.9046,0,0,0,0
