epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture
1775802496164,287705,287705,287744,287756,287849,100.007,11.78,144,227.815,5.971153,26.446,0.328103,0.160957,16.406368,6.505579,0.780339,4.065605,-62.840912,0.155394,37.012527,0,6.960416,84.5665,7.980248,-8.628618,1,0,1,1,0,0,0,0,0,0,5840,0,1,resistive_linear,0,electric_kettle,6,steady,unknown,0,electric_kettle,sess_1775802493595,0,0,1,1,0,1,26743.28,5,0,256.725,0,0,0,0,0
1775802496264,287805,287805,287842,287854,287875,100.005,11.719,70,227.815,6.012372,26.446,0.086289,0.04122,11.728215,6.434575,3.421238,0.741383,-58.800983,0.307765,36.271145,0,7.733637,59.591,11.401486,-7.291755,1,0,1,1,0,0,0,0,0,0,5841,0,1,resistive_linear,0,electric_kettle,6,steady,unknown,0,electric_kettle,sess_1775802493595,0,0,1,1,0,1,28083.26,5,0,1083.262,0,0,0,0,0
1775802496364,287905,287905,287944,287956,288293,100.008,11.733,388,227.815,5.985471,26.442,0.055929,0.026901,13.767858,6.231032,3.543057,0.383007,-60.57188,0.68571,36.654152,0,8.281183,81.1007,7.858429,-7.002541,1,0,1,1,0,0,0,0,0,0,5846,0,1,resistive_linear,0,electric_kettle,6,steady,unknown,0,electric_kettle,sess_1775802493595,0,0,1,1,0,1,26356.43,5,0,643.57,0,0,0,0,0
1775802496464,288005,288005,288043,288055,288319,100.006,11.716,314,227.72,5.976627,26.442,0.018469,0.008844,7.011222,6.209446,5.133243,1.368382,-48.638233,0.297268,35.28577,0,9.281728,79.9645,12.991672,-5.904412,1,0,1,1,0,0,0,0,0,0,5847,0,0,resistive_linear,0,electric_kettle,6,steady,unknown,0,electric_kettle,sess_1775802493595,0,0,1,1,0,1,27130.86,5,0,130.859,0,0,0,0,0
1775802496564,288105,288105,288144,288157,288322,100.005,12.299,217,227.72,5.78262,26.442,0.405761,0.194007,12.024517,6.441746,0.758636,3.81805,-59.508461,0.900529,31.46772,0,9.647975,69.2585,12.233036,-5.782663,1,0,1,1,0,0,0,0,0,0,5848,0,0,resistive_linear,0,electric_kettle,6,steady,unknown,0,electric_kettle,sess_1775802493595,0,0,1,1,0,1,26490.07,5,0,509.934,0,0,0,0,0
1775802496664,288205,288205,288242,288254,288336,100.007,12.568,131,227.72,6.073334,26.442,0.62842,0.290714,6.509745,6.382232,2.268542,1.01037,-47.660942,0.093667,30.45735,0,9.391106,68.1503,9.964494,-5.054832,1,0,1,1,0,0,0,0,0,0,5849,0,0,resistive_linear,0,electric_kettle,6,steady,unknown,0,electric_kettle,sess_1775802493595,0,0,1,1,0,1,28550.72,5,0,1550.717,0,0,0,0,0
1775802496764,288305,288305,288345,288358,288374,100.008,12.833,69,227.72,5.910403,26.442,0.335341,0.162931,17.890873,6.543412,1.935767,4.58708,-63.629513,0.183634,35.04443,0.024369,9.381474,81.4472,11.900261,-5.778165,1,0,1,1,0,0,0,0,0,0,5851,0,0,resistive_linear,0,electric_kettle,6,steady,unknown,0,electric_kettle,sess_1775802493595,0,0,1,1,0,1,26245.64,5,0.050865,754.357,0,0,0,0,0
1775802496864,288405,288405,288444,288457,288644,100.007,12.707,239,227.72,5.955987,26.445,0.096408,0.045585,14.564141,6.242534,1.632875,2.496719,-61.686569,0.682264,37.541149,0,9.735183,79.5675,10.267385,-5.202477,1,0,1,1,0,0,0,0,0,0,5857,0,0,resistive_linear,0,electric_kettle,6,steady,unknown,0,electric_kettle,sess_1775802493595,0,0,1,1,0,1,26849.16,5,0,150.844,0,0,0,0,0
1775802496964,288505,288505,288543,288554,288656,100.009,11.613,151,227.72,6.107291,26.445,0.317545,0.151304,4.926758,6.468878,1.443293,5.83132,-49.262299,0.348774,31.709829,0,10.09369,68.6199,11.710678,-4.58035,1,0,1,1,0,0,0,0,0,0,5858,0,0,resistive_linear,0,electric_kettle,6,steady,unknown,0,electric_kettle,sess_1775802493595,0,0,1,1,0,1,27592.9,5,0,592.896,0,0,0,0,0
1775802497064,288605,288605,288643,288654,288669,100.008,11.651,64,227.72,5.981988,26.445,0.256462,0.125303,11.190463,6.65448,0.360144,1.021368,-57.788025,0.035678,32.731197,0,10.374166,61.4078,11.350534,-4.767256,1,0,1,1,0,0,0,0,0,0,5859,0,0,resistive_linear,0,electric_kettle,6,steady,unknown,0,electric_kettle,sess_1775802493595,0,0,1,1,0,1,27775.52,5,0,775.518,0,0,0,0,0
1775802497164,288705,288705,288743,288755,288773,100.006,11.569,68,227.72,5.965651,26.445,0.034139,0.016337,10.912811,6.276299,2.546525,2.125576,-64.150978,0.948209,34.856773,0,10.708045,64.7772,8.804009,-4.193758,1,0,1,1,0,0,0,0,0,0,5865,0,0,resistive_linear,0,electric_kettle,6,steady,unknown,0,electric_kettle,sess_1775802493595,0,0,1,1,0,1,27249.99,5,0,249.986,0,0,0,0,0
