epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture
1775803526686,1318227,1318227,1318263,1318267,1318311,100.005,4.244,84,229.459,0,26.143,0,0,0,7.499999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,21363,4752,0,resistive_linear,0,electric_kettle,8,start,unknown,0,electric_kettle,sess_1775803518336__start_01,-1,-1,0,0,0,0,28648.16,5,0,1648.164,0,0,0,0,0
1775803526786,1318327,1318327,1318365,1318376,1318401,100.009,11.516,74,229.459,4.617306,26.143,2.42185,4.617306,22.918703,5.399999,8.511852,36.022552,-60.390812,0,36.022552,0,6.425186,89.3972,8.511852,-20.064699,0,0,1,1,0,0,0,0,1,1,21366,0,0,resistive_linear,0,electric_kettle,8,start,unknown,0,electric_kettle,sess_1775803518336__start_01,-1,-1,0,0,1,0,27394.33,5,0,394.328,0,0,0,0,0
1775803526886,1318427,1318427,1318464,1318476,1318493,100.007,11.301,66,229.463,6.073075,26.143,3.941055,1.455769,10.147765,0.752296,0.215981,0.907349,-63.98193,1.319694,36.929901,0,10.814038,72.2023,8.727833,-1.710944,0,0,1,1,0,0,0,0,1,1,21360,0,0,resistive_linear,0,electric_kettle,8,start,unknown,0,electric_kettle,sess_1775803518336__start_01,-1,-1,0,0,1,0,27596.62,5,0,596.615,0,0,0,0,0
1775803526986,1318527,1318527,1318565,1318576,1318607,100.012,11.401,80,229.463,6.032372,26.143,0.083777,0.040703,10.135295,0.07546,1.779356,3.308437,-65.738274,0.764305,40.238338,0,10.707355,67.0517,10.507189,-4.30581,0,0,1,1,0,0,0,0,1,1,21353,0,0,resistive_linear,0,electric_kettle,8,start,unknown,0,electric_kettle,sess_1775803518336__start_01,-1,-1,0,0,1,0,27425.14,5,0,425.143,0,0,0,0,0
1775803527086,1318627,1318627,1318662,1318673,1318801,100.007,10.947,174,229.463,6.019766,26.144,0.026122,0.012606,4.786388,0.039118,3.948938,0.015343,-69.0588,0.007005,40.253681,0,10.483658,52.8212,6.55825,-4.189641,0,0,1,1,0,0,0,0,1,1,21351,0,0,resistive_linear,0,electric_kettle,8,start,unknown,0,electric_kettle,sess_1775803518336__start_01,-1,-1,0,0,1,0,29288.11,5,0,2288.105,0,0,0,0,0
1775803527186,1318727,1318727,1318763,1318775,1318814,100.007,11.631,87,229.463,6.062793,26.144,0.089346,0.043027,3.77324,0.028165,1.014151,4.905384,-66.50103,0.012315,35.348297,0,10.080191,53.0884,7.572401,-4.688276,0,0,1,1,0,0,0,0,1,1,21350,0,0,resistive_linear,0,electric_kettle,8,start,unknown,0,electric_kettle,sess_1775803518336__start_01,-1,-1,0,0,1,0,28661.8,5,0,1661.797,0,0,0,0,0
1775803527286,1318827,1318827,1318865,1318876,1318904,100.016,11.295,77,229.463,6.115445,26.144,0.108555,0.052652,10.457425,0.00545,0.197873,4.283497,-65.985313,1.358651,39.631794,0,9.363592,71.0678,7.770274,-5.728103,0,0,1,1,0,0,0,0,1,1,21345,0,0,resistive_linear,0,electric_kettle,8,start,unknown,0,electric_kettle,sess_1775803518336__start_01,-1,-1,0,0,1,0,27604.05,5,0,604.055,0,0,0,0,0
1775803527386,1318927,1318927,1318965,1318976,1319006,100.011,11.276,79,229.463,6.082862,26.144,0.066599,0.032583,9.634718,0.000759,0.608341,1.708221,-64.056564,1.16215,37.923573,0,8.959208,67.4483,7.161933,-6.310935,0,0,1,1,0,0,0,0,1,1,21339,0,0,resistive_linear,0,electric_kettle,8,start,unknown,0,electric_kettle,sess_1775803518336__start_01,-1,-1,0,0,1,0,27520.22,5,0,520.223,0,0,0,0,0
1775803527486,1319027,1319027,1319065,1319076,1319108,100.008,11.436,81,229.463,6.064785,26.144,0.037149,0.018078,9.855146,0.000106,1.790722,3.137306,-67.101898,0.891158,34.786266,0,8.128055,64.6162,8.952655,-7.187431,0,0,1,1,0,0,0,0,1,1,21333,0,0,resistive_linear,0,electric_kettle,8,start,unknown,0,electric_kettle,sess_1775803518336__start_01,-1,-1,0,0,1,0,27409.73,5,0,409.727,0,0,0,0,0
1775803527586,1319127,1319127,1319163,1319174,1319308,100.007,11.004,181,229.313,5.947976,26.141,0.240751,0.116808,5.997222,0.000055,2.296764,2.361591,-64.492294,0.226118,37.147858,0,7.573435,54.4828,11.249419,-7.447205,0,0,1,1,0,0,0,0,1,1,21331,0,0,resistive_linear,0,electric_kettle,8,start,unknown,0,electric_kettle,sess_1775803518336__start_01,-1,-1,0,0,1,0,29192.09,5,0,2192.086,0.3454,0,0,0,0
