epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture
1775800307110,641329,641329,641368,641382,641723,100.01,14.29,394,227.831,5.647133,25.363,0.264558,0.122104,4.028007,6.111377,0.399969,2.997826,-56.119354,0.472475,37.426914,0.019633,10.586605,72.5361,12.467098,-3.894729,1,0,1,1,0,0,0,0,0,0,707,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,26546.38,5,0.839823,453.621,0.0777,0,0,0,0
1775800307210,641429,641429,641464,641475,641736,100.004,10.898,307,227.831,5.904048,25.363,0.568685,0.256916,6.45525,6.111329,4.642056,1.931168,-64.238503,0.282638,35.495747,0,10.822544,54.8603,7.825042,-3.602076,1,0,1,1,0,0,0,0,0,0,708,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,29283.08,5,0,2283.08,0.0754,0,0,0,0
1775800307310,641529,641529,641564,641575,641750,100.007,10.923,221,227.831,5.908766,25.363,0.009989,0.004718,5.795287,6.11129,0.095074,0.75779,-66.013138,0.079711,34.737957,0,10.954484,53.7365,7.729968,-3.833218,1,0,1,1,0,0,0,0,0,0,709,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,29328.37,5,0,2328.369,0.0731,0,0,0,0
1775800307410,641629,641629,641664,641675,641777,100.007,10.917,148,227.831,5.91369,25.363,0.010416,0.004924,5.897695,6.111258,3.195022,0.159889,-66.659752,0.119917,34.578068,0,11.061756,53.8566,10.92499,-3.715991,1,0,1,1,0,0,0,0,0,0,710,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,29309.9,5,0,2309.9,0.0709,0,0,0,0
1775800307510,641729,641729,641767,641779,641803,100.008,12.355,74,227.831,5.7903,25.363,0.260814,0.12339,8.493376,6.36121,2.290277,10.227741,-62.104813,0.994136,44.805809,0.113423,10.892091,66.1607,13.215266,-3.784545,1,0,1,1,0,0,0,0,0,0,712,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,27335.1,5,0,335.096,0.0667,0,0,0,0
1775800307610,641829,641829,641868,641880,642107,100.02,12.098,278,227.921,5.784837,25.369,0.011793,0.005463,2.439737,6.187143,0.180202,3.708054,-33.358818,1.306469,41.097755,0.04871,10.479826,0,13.035065,-3.664283,1,0,1,1,0,0,0,0,0,0,718,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,26393.11,5,0,606.887,0.0334,0,0,0,0
1775800307710,641929,641929,641965,641977,642120,100.006,11.764,191,227.921,5.825324,25.369,0.087484,0.040486,6.331224,6.423457,4.292209,4.131443,-65.404221,0.007894,36.966312,0,11.49328,52.8843,8.742856,-3.132838,1,0,1,1,0,0,0,0,0,0,719,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,28581.79,5,0,1581.795,0.0324,0,0,0,0
1775800307810,642029,642029,642066,642079,642133,100.007,12.654,104,227.921,5.794932,25.369,0.065214,0.030392,5.689091,6.367235,1.623041,1.842113,-66.638901,0.010639,35.124199,0,11.500414,52.8594,7.119815,-3.101974,1,0,1,1,0,0,0,0,0,0,720,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,27612.99,5,0,612.986,0.0315,0,0,0,0
1775800307910,642129,642129,642167,642179,642211,100.01,12.197,82,227.921,5.821157,25.369,0.05657,0.026226,9.359977,6.47691,3.296134,7.287395,-64.873604,1.147551,42.411594,0.021473,11.101118,67.8708,10.41595,-3.361022,1,0,1,1,0,0,0,0,0,0,724,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,27337.29,5,0,337.285,0.0279,0,0,0,0
1775800308010,642229,642229,642266,642279,642315,100.01,12.454,86,227.921,5.758711,25.369,0.134094,0.062447,11.620152,6.222316,3.922005,3.663059,-63.544125,0.839643,38.748535,0.015985,11.101441,61.8035,6.493945,-3.513289,1,0,1,1,0,0,0,0,0,0,730,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,27419.27,5,0,419.268,0.0232,0,0,0,0
1775800308110,642329,642329,642367,642382,642582,100.01,14.992,253,227.921,5.848979,25.364,0.195938,0.090268,11.334463,6.152339,2.283268,1.039063,-60.751701,0.065659,37.709473,0.039951,11.05597,60.0417,8.777213,-3.33071,1,0,1,1,0,0,0,0,0,0,735,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,27408.26,5,1.214765,408.26,0.0199,0,0,0,0
1775800308210,642429,642429,642464,642475,642608,100.007,10.918,179,227.955,5.949442,25.364,0.214701,0.100463,5.074536,6.144918,1.546985,0.321232,-65.714249,0.002804,37.388241,0,11.32551,53.1295,7.230228,-3.21855,1,0,1,1,0,0,0,0,0,0,736,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,29437.98,5,0,2437.977,0.1449,0,0,0,0
1775800308310,642529,642529,642564,642577,642611,100.007,13.13,82,227.955,5.952999,25.364,0.007474,0.003557,5.049904,6.138833,3.768055,0.822884,-66.026184,0.018046,38.211124,0,11.298431,53.0574,10.998283,-3.379756,1,0,1,1,0,0,0,0,0,0,737,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,29448.13,5,0,2448.135,0.1406,0,0,0,0
1775800308410,642629,642629,642667,642679,642716,100.01,12.19,87,227.955,5.782108,25.364,0.358834,0.170891,12.033682,6.369539,3.656885,0.321301,-65.348312,0.669132,37.889824,0.052748,11.069169,60.5731,7.341399,-3.728988,1,0,1,1,0,0,0,0,0,0,743,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,27397.99,5,0,397.994,0.1171,0,0,0,0
1775800308510,642729,642729,642766,642778,642795,100.049,11.459,66,227.955,5.886149,25.364,0.224921,0.104042,11.381087,6.20692,2.007844,2.883739,-64.315964,0.288307,35.006084,0,11.09874,58.0591,9.349243,-3.320287,1,0,1,1,0,0,0,0,0,0,748,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,27613.73,5,0,613.73,0.1006,0,0,0,0
1775800308610,642829,642829,642867,642879,643080,100.008,12.224,251,227.955,5.824301,25.365,0.131342,0.061848,9.17697,6.140238,0.596579,2.786659,-61.958832,1.318936,37.792744,0.017501,11.190629,66.5192,8.752665,-3.392914,1,0,1,1,0,0,0,0,0,0,754,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,27248.54,5,0,248.537,0.0838,0,0,0,0
1775800308710,642929,642929,642964,642976,643107,100.007,12.11,178,227.955,5.963487,25.365,0.298717,0.139186,4.837606,6.134995,2.259049,0.225124,-65.215385,0.008593,37.567619,0,11.252386,53.2743,6.493616,-3.202553,1,0,1,1,0,0,0,0,0,0,755,0,0,resistive_linear,0,electric_kettle,2,steady,unknown,0,electric_kettle,sess_1775800306472,0,0,1,1,0,1,29428.67,5,0,2428.67,0.0813,0,0,0,0
