epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,pulse_count_per_cycle,zero_dwell_ratio,low_current_ratio,max_low_current_run_ms,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,fs_err_hz,fft_size,hop_samples,queue_drop_count,fault_state,arc_counter,auto_capture
1776148647934,165551,165531,165551,165558,165860,29,6.728,329,227.387,1.472475,32.294,0.6758,0.075525,14.894093,2.751174,0,32.07547,4.101562,0.383984,1.130487,3.205061,-43.277317,0,24.305136,0,3.660317,30.2295,10.314368,-14.805233,0,0,0,0,1,1,0,0,0,0,0,0,1738,0,6,brush_universal_motor,4,handheld_vacuum,1,arc,unknown,0,handheld_vacuum,sess_1776148628520__arc_01,0,0,0.9997,0.9997,0,1,26042.73,9,957.27,512,256,0,0,0,0
1776148647992,165609,165589,165609,165616,165895,58,6.967,306,227.387,1.417215,32.294,0.052547,0.005933,18.366758,1.426209,0,36.792454,4.882812,0.415915,0.521275,6.383429,-45.698105,0,32.991428,0,3.094635,22.2502,10.717587,-11.188397,0,2.210984,0,0,1,1,0,0,0,0,0,0,1736,0,6,brush_universal_motor,4,handheld_vacuum,1,arc,unknown,0,handheld_vacuum,sess_1776148628520__arc_01,0,0,0.9997,0.9997,0,1,26447.7,9,552.297,512,256,0,0,0,0
1776148648022,165639,165619,165639,165646,165916,30,7.156,297,227.404,1.390713,32.294,0.233751,0.026502,14.770283,1.02687,0.855096,39.860142,7.226562,0.494888,1.326309,7.80579,-45.665817,0,25.185638,0,9.100808,17.9378,12.043896,-4.686151,0.100951,0,1,0,1,1,0,0,0,0,0,0,1737,0,6,brush_universal_motor,4,handheld_vacuum,1,arc,unknown,0,handheld_vacuum,sess_1776148628520__arc_01,0,0,0.9997,0.9997,0,1,26268.56,9,731.441,512,256,0,0,0,0
1776148648051,165668,165648,165668,165675,165920,29,6.669,272,227.404,1.472999,32.294,0.739595,0.082286,15.713707,1.942034,0,34.905659,4.492187,0.422333,2.611593,2.944336,-44.641361,0,28.129974,0,4.365886,31.5299,9.432302,-14.193106,0.097925,0,0,0,1,1,0,0,0,0,0,0,1736,0,6,brush_universal_motor,4,handheld_vacuum,1,arc,unknown,0,handheld_vacuum,sess_1776148628520__arc_01,0,0,0.9997,0.9997,0,1,26045.8,9,954.203,512,256,0,0,0,0
1776148648080,165697,165678,165697,165703,165942,29,6.525,264,227.404,1.434895,32.294,0.323349,0.038104,9.714215,1.398264,0,31.578945,4.296875,0.391488,2.423431,6.033916,-52.321518,0,34.163891,0,7.115771,14.6732,11.855734,-7.436194,0.094993,0,0,0,1,1,0,0,0,0,0,0,1735,0,6,brush_universal_motor,4,handheld_vacuum,1,arc,unknown,0,handheld_vacuum,sess_1776148628520__arc_01,0,0,0.9997,0.9997,0,1,28097.91,9,1097.906,512,256,0,0,0,0
1776148648109,165726,165706,165726,165733,165977,29,6.944,271,227.404,1.433993,32.297,0.007854,0.000902,17.255936,1.00675,0,33.962265,4.882812,0.453231,0.838883,1.956287,-43.744232,0,36.120178,0,3.630531,21.4078,11.01685,-10.593401,0.092148,3.268579,0,0,1,1,0,0,0,0,0,0,1734,0,6,brush_universal_motor,4,handheld_vacuum,1,arc,unknown,0,handheld_vacuum,sess_1776148628520__arc_01,0,0,0.9997,0.9997,0,1,26476.57,9,523.43,512,256,0,0,0,0
1776148648139,165756,165736,165756,165763,165990,30,7.147,254,227.404,1.383966,32.297,0.436082,0.050027,12.04624,0.72486,0,38.356163,7.03125,0.457779,0.656867,11.711943,-46.068882,0,24.408236,0,8.096625,14.3943,11.673717,-6.113799,0.089383,0,0,0,1,1,0,0,0,0,0,0,1733,0,6,brush_universal_motor,4,handheld_vacuum,1,arc,unknown,0,handheld_vacuum,sess_1776148628520__arc_01,0,0,0.9997,0.9997,0,1,26213.51,9,786.488,512,256,0,0,0,0
1776148648168,165785,165766,165785,165792,166011,29,6.654,245,227.404,1.500394,32.297,1.051573,0.116428,11.721994,0.521899,0,33.962265,4.101562,0.38023,0.652522,3.872818,-43.584892,0,28.281054,0,3.230362,33.3123,11.021195,-10.446071,0.086705,0,0,0,1,1,0,0,0,0,0,0,1732,0,6,brush_universal_motor,4,handheld_vacuum,1,arc,unknown,0,handheld_vacuum,sess_1776148628520__arc_01,0,0,0.9997,0.9997,0,1,26299.89,9,700.111,512,256,0,0,0,0
1776148648226,165843,165823,165843,165849,166046,58,6.592,223,227.404,1.440225,32.297,0.343257,0.038493,18.534597,0.270553,0,32.727272,4.296875,0.371933,0.577791,1.943911,-45.874763,0,29.453421,0,3.098843,19.4372,11.006699,-17.093136,0.081583,0,0,0,1,1,0,0,0,0,0,0,1730,0,6,brush_universal_motor,4,handheld_vacuum,1,arc,unknown,0,handheld_vacuum,sess_1776148628520__arc_01,0,0,0.9997,0.9997,0,1,26886.58,9,113.422,512,256,0,0,0,0
1776148648256,165873,165853,165873,165880,166069,30,7.11,216,227.404,1.364099,32.297,0.660702,0.076125,12.515356,0.194798,0,35.761589,7.03125,0.457708,0.723772,0.066683,-44.856537,0,29.386738,0,7.901768,15.1821,11.730471,-6.329391,0.079139,0,0,0,1,1,0,0,0,0,0,0,1729,0,6,brush_universal_motor,4,handheld_vacuum,1,arc,unknown,0,handheld_vacuum,sess_1776148628520__arc_01,0,0,0.9997,0.9997,0,1,26217.58,9,782.418,512,256,0,0,0,0
