spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
33.497650,8.277761,-6.326232,-53.174057,3.550743,0.368677,14.3355,17.427416,1.052313,0.269367,226.406,4.358997,27.106,0,Vacuum_Cleaner,sess_1775548999672,1775549014753,2077879,1,1,1,0,20,32768.00,0,4
28.976580,11.189568,-4.032914,-43.757801,1.982471,1.040178,46.8957,15.764104,1.085994,0.630483,226.600,4.411206,27.106,0,Vacuum_Cleaner,sess_1775548999672,1775549014779,2078168,1,1,1,0,20,32768.00,0,4
31.081190,11.889253,-3.386676,-49.775909,12.818800,0.474647,6.3420,16.427280,0.939177,0.042358,226.600,4.396258,27.106,0,Vacuum_Cleaner,sess_1775548999672,1775549014809,2078263,1,1,1,0,20,32768.00,0,4
36.886356,4.650387,-14.703718,-52.220482,1.441004,0.489341,14.6055,17.262669,1.157647,0.472656,226.600,4.230024,27.106,0,Vacuum_Cleaner,sess_1775548999672,1775549014918,2078358,1,1,1,0,20,32768.00,0,4
32.161514,9.672441,-6.233830,-45.456257,1.430437,0.955215,94.4315,15.985488,0.495893,0.657530,226.600,4.057346,27.108,0,Vacuum_Cleaner,sess_1775548999672,1775549015149,2078557,1,1,1,0,20,32768.00,0,4
31.472672,8.127899,-6.849550,-48.226868,20.347824,1.359733,4.4153,16.479721,1.395634,1.197632,226.600,4.446084,27.108,0,Vacuum_Cleaner,sess_1775548999672,1775549015202,2078650,1,1,1,0,20,32768.00,0,4
36.596088,12.577858,-2.173818,-52.932632,2.579519,0.529312,46.1620,17.183508,0.571586,0.073968,226.687,4.419774,27.108,0,Vacuum_Cleaner,sess_1775548999672,1775549015299,2078745,1,1,1,0,20,32768.00,0,4
35.318977,11.804496,-2.871822,-52.443768,2.612755,1.339262,47.5979,17.101353,0.632231,0.069758,226.687,4.444439,27.108,0,Vacuum_Cleaner,sess_1775548999672,1775549015394,2078844,1,1,1,0,20,32768.00,0,4
32.431393,12.441907,-2.658491,-49.013260,3.315229,0.739571,61.4546,16.840622,1.046542,0.380469,226.687,4.236242,27.111,0,Vacuum_Cleaner,sess_1775548999672,1775549015713,2079135,1,1,1,0,20,32768.00,0,4
35.984104,12.168006,-2.922966,-45.084000,33.059311,0.570465,36.9660,16.711504,1.196011,0.508200,226.924,4.179349,27.111,0,Vacuum_Cleaner,sess_1775548999672,1775549015905,2079327,1,1,1,0,20,32768.00,0,4
