spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
35.355198,11.008406,-4.409095,-50.569645,4.16166,0.59429,2.3735,16.547962,1.124363,0.137156,225.306,4.400137,27.207,0,Vacuum_Cleaner,sess_1775551178932__close_03,1775551230536,187102,1,1,1,0,20,32768,0,4
37.163837,11.756138,-3.234816,-54.038528,0.614001,0.933761,43.1035,17.191734,0.873895,0.272163,224.96,4.304333,27.207,0,Vacuum_Cleaner,sess_1775551178932__close_03,1775551230647,187196,1,1,1,0,20,32768,0,4
32.687168,11.307921,-3.185929,-53.500896,3.065858,0.525286,56.9928,17.365841,0.739869,0.497327,224.96,4.475586,27.207,0,Vacuum_Cleaner,sess_1775551178932__close_03,1775551230729,187294,1,1,1,0,20,32768,0,4
34.610199,13.245854,-1.543614,-56.277107,3.046449,0.834544,51.0772,17.279167,0.839194,0.133097,224.96,4.427931,27.212,0,Vacuum_Cleaner,sess_1775551178932__close_03,1775551231052,187395,1,1,1,0,20,32768,0,4
34.30809,10.234621,-7.345247,-42.87598,3.210136,0.719414,70.02,16.183472,0.660597,0.71482,224.96,4.145782,27.212,0,Vacuum_Cleaner,sess_1775551178932__close_03,1775551231079,187589,1,1,1,0,20,32768,0,4
31.186325,8.749315,-6.692733,-47.421055,2.477221,0.936193,7.7186,16.016632,0.809109,0.745592,224.655,4.393068,27.212,0,Vacuum_Cleaner,sess_1775551178932__close_03,1775551231122,187684,1,1,1,0,20,32768,0,4
34.105423,4.472645,-18.446735,-53.104774,3.051602,0.286991,13.3944,17.110584,0.925175,0.272665,224.655,4.297241,27.212,0,Vacuum_Cleaner,sess_1775551178932__close_03,1775551231217,187776,0,1,1,0,18,32768,0,4
35.598747,4.472399,-10.424616,-51.248337,22.930143,0.664338,18.3362,16.277086,1.078475,0.090074,224.655,4.266275,27.21,0,Vacuum_Cleaner,sess_1775551178932__close_03,1775551231312,187875,1,1,1,0,11,32768,0,4
35.798069,8.537422,-7.941556,-50.061165,2.09578,0.485728,23.7855,17.077051,0.669758,0.043478,224.655,4.2942,27.21,0,Vacuum_Cleaner,sess_1775551178932__close_03,1775551231540,188073,1,1,1,0,13,32768,0,4
33.574944,5.099867,-14.536505,-51.767445,1.474081,0.754407,2.2439,16.657331,1.281201,0.039406,224.655,4.307738,27.21,0,Vacuum_Cleaner,sess_1775551178932__close_03,1775551231594,188168,1,1,1,0,16,32768,0,4
38.377548,12.933008,-1.449905,-52.854515,5.795445,0.492656,22.2451,17.184757,0.883714,0.352667,224.423,4.429274,27.21,0,Vacuum_Cleaner,sess_1775551178932__close_03,1775551231706,188263,1,1,1,0,20,32768,0,4
38.263176,10.281582,-4.369297,-32.173668,6.235169,0.877929,0,16.250221,0.827594,0.236157,224.423,4.512955,27.213,0,Vacuum_Cleaner,sess_1775551178932__close_03,1775551231814,188362,1,1,1,0,20,32768,0,4
0,0,0,0,0,0,0,0,0,0,224.941,0,27.218,0,Vacuum_Cleaner,sess_1775551178932__close_03,1775551234726,191318,0,0,1,0,0,32768,0,4
0,0,0,0,0,0,0,0,0,0,224.941,0,27.212,0,Vacuum_Cleaner,sess_1775551178932__close_03,1775551235141,191708,0,0,1,0,0,32768,0,4
