spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
30.084614,10.154777,-5.421776,-45.675941,19.417454,0.700652,6.9279,16.151524,1.347302,0.54877,225.727,4.471233,26.743,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548410943,1474397,1,1,1,0,20,32768,0,4
35.000126,11.758171,-2.993985,-53.079353,1.513842,0.106999,55.4083,16.130461,0.451532,0.06396,225.727,4.448355,26.743,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548411065,1474491,1,1,1,0,20,32768,0,4
30.826193,4.21008,-12.946973,-54.368385,2.140886,0.312855,1.1536,16.966089,1.076652,0.492582,225.727,4.524314,26.739,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548411350,1474782,1,1,1,0,20,32768,0,4
37.953884,12.428183,-2.424756,-54.490856,2.703103,0.062297,38.5815,17.342686,0.70449,0.191602,225.727,4.454965,26.739,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548411431,1474876,1,1,1,0,20,32768,0,4
35.859333,4.269547,-13.731457,-51.498474,0.8348,0.132603,40.7108,15.683537,0.903404,0.042691,225.567,4.43975,26.739,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548411529,1474974,1,1,1,0,20,32768,0,4
33.077473,10.160637,-5.240804,-44.900162,49.772022,0.878176,8.3733,16.073307,1.983408,0.36445,225.567,4.38896,26.733,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548411943,1475173,1,1,1,0,20,32768,0,4
31.996447,9.486875,-6.547952,-46.292374,2.351874,0.10529,57.4889,16.253994,0.564745,0.460574,225.445,4.286558,26.733,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548411971,1475365,1,1,1,0,20,32768,0,4
30.02537,10.008111,-5.691103,-47.06028,18.425037,0.371464,12.1701,16.18144,0.983329,0.318883,225.445,4.395911,26.733,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548412027,1475458,1,1,1,0,20,32768,0,4
35.608818,4.798077,-13.047534,-52.927303,2.425736,0.514115,7.4326,16.555096,0.80907,0.027439,225.445,4.405561,26.733,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548412108,1475551,1,1,1,0,20,32768,0,4
35.700493,4.484798,-14.418622,-52.106728,13.676474,0.905528,13.4792,16.112415,1.037462,0.089198,225.445,4.374124,26.733,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548412203,1475651,1,1,1,0,20,32768,0,4
34.145737,13.102714,-2.31246,-52.489723,0.127596,0.241012,0.2077,15.96284,0.638773,0.377286,225.391,4.482699,26.745,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548412481,1475854,1,1,1,0,20,32768,0,4
30.848793,11.310182,-7.118935,-52.72963,0.044243,0.235169,29.5582,14.668388,0.791356,0.633392,225.391,4.255554,26.745,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548412483,1475948,1,1,1,0,20,32768,0,4
38.103661,4.677201,-12.66144,-50.443123,13.442834,0.866236,19.7248,16.212519,1.192988,0.097645,225.391,4.222311,26.745,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548412592,1476041,1,1,1,0,20,32768,0,4
35.165195,4.509359,-11.409004,-53.144718,2.35498,0.188721,22.6325,16.544382,1.213194,0.000813,225.391,4.222037,26.745,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548412700,1476141,1,1,1,0,20,32768,0,4
32.748299,7.745399,-8.132065,-45.467381,2.665193,0.75992,51.6431,15.738621,0.499344,0.300048,225.45,4.232746,26.745,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548413009,1476433,1,1,1,0,20,32768,0,4
33.504044,5.051355,-10.760345,-52.924873,6.52406,0.331481,10.8429,17.298195,1.43919,0.315323,225.45,4.33952,26.745,0,Vacuum_Cleaner,sess_1775548390159__steady_02,1775548413079,1476527,1,1,1,0,20,32768,0,4
