spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
0,0,0,0,0,0,0,0,0,0,230.355,0,27.466,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551402310,358893,0,0,1,0,0,32768,0,4
0,0,0,0,0,0,0,0,0,0,230.355,0,27.466,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551402365,358963,0,0,1,0,0,32768,0,4
0,0,0,0,0,0,0,0,0,0,230.355,0,27.466,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551402432,359031,0,0,1,0,0,32768,0,4
0,0,0,0,0,0,0,0,0,0,230.4,0,27.46,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551402922,359483,0,0,1,0,0,32768,0,4
0,0,0,0,0,0,0,0,0,0,230.4,11.924048,27.46,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551402939,359545,0,0,1,0,0,32768,0,4
37.881546,13.579327,-4.614519,-65.616081,0.371935,2.526715,1.4372,16.553371,0.599062,3.098023,230.4,8.817539,27.463,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551403259,359805,0,1,1,0,0,32768,0,4
33.700077,13.579277,-2.562635,-46.816196,5.349864,0.061369,75.2496,15.981815,1.139093,2.159645,230.4,7.294116,27.463,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551403341,359897,0,1,1,0,0,32768,0,4
32.885437,13.103524,-2.682587,-57.780426,9.860359,2.18868,31.5223,16.427025,0.838304,1.865781,229.996,6.205377,27.463,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551403435,359997,0,1,1,0,0,32768,0,4
38.700905,4.008871,-12.842198,-55.267853,0.045712,0.490034,53.2044,17.008856,0.142126,0.614904,229.996,4.920508,27.461,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551403743,360292,0,1,1,0,0,32768,0,4
36.496452,5.716498,-9.653635,-53.594799,5.421331,0.803093,11.0095,16.380989,1.597898,0.448699,229.996,4.743881,27.461,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551403825,360384,0,1,1,0,0,32768,0,4
35.108952,4.333261,-12.35839,-52.854591,4.614654,0.588654,6.6411,16.241417,0.961345,0.339562,229.996,4.615014,27.461,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551403919,360484,0,1,1,0,0,32768,0,4
33.42038,4.775124,-13.756296,-54.137848,16.205408,0.530897,69.1199,17.270138,0.898179,0.139211,229.213,4.563617,27.462,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551404225,360585,0,1,1,0,0,32768,0,4
35.293457,13.238454,-2.066878,-50.11245,15.436327,0.386059,1.9054,17.221699,0.883399,0.188231,229.213,4.564075,27.462,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551404252,360779,0,1,1,0,0,32768,0,4
37.088833,5.524034,-13.286529,-40.581112,6.949518,0.503496,0,16.442215,0.528901,0.561089,229.213,4.359207,27.462,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551404305,360873,0,1,1,0,0,32768,0,4
35.613068,9.081648,-5.562721,-40.474731,3.653938,0.631292,0,16.707895,0.675207,0.255847,229.213,4.44843,27.462,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551404412,360969,0,1,1,0,0,32768,0,4
36.854729,4.454488,-11.567087,-54.709999,4.501865,0.789329,4.1001,17.120218,1.044748,0.187129,228.184,4.381835,27.46,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551405206,361068,0,1,1,0,0,32768,0,4
33.585419,10.319762,-5.248161,-49.386173,5.810384,1.05072,38.2899,16.86157,0.619778,0.131892,227.402,4.232668,27.462,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551405414,361739,0,1,1,0,0,32768,0,4
34.186657,9.705839,-5.667938,-45.812012,15.573603,0.49604,1.9527,15.646959,1.292698,0.179205,227.402,4.371683,27.462,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551405559,362113,0,1,1,0,0,32768,0,4
34.179085,10.71953,-4.963954,-49.506638,0.074231,0.904994,2.8712,16.548725,1.768674,0.498846,227.402,4.197219,27.462,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551405639,362208,0,1,1,0,0,32768,0,4
36.656525,5.791728,-9.090136,-52.228771,4.015853,0.482991,19.3588,16.990749,1.127236,0.261743,227.402,4.285107,27.47,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551405933,362304,1,1,1,0,6,32768,0,4
38.328861,8.536055,-6.903715,-46.807446,0.57634,0.385952,3.7827,16.052534,0.806734,0.821175,227.402,4.435899,27.47,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551405960,362498,1,1,1,0,7,32768,0,4
35.34499,9.268097,-6.046201,-53.348534,9.768808,0.838211,1.6966,17.73897,1.310358,0.146421,227.402,4.383938,27.47,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551406028,362591,1,1,1,0,11,32768,0,4
35.862179,4.864856,-18.551018,-53.425842,1.54816,0.853529,7.8497,17.472075,1.278286,0.383811,227.025,4.249329,27.47,0,Vacuum_Cleaner,sess_1775551397495__start_01,1775551406126,362688,0,1,1,0,14,32768,0,4
