epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,pulse_count_per_cycle,zero_dwell_ratio,low_current_ratio,max_low_current_run_ms,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,fs_err_hz,fft_size,hop_samples,queue_drop_count,fault_state,arc_counter,auto_capture
1776140439175,1627957,1627938,1627957,1627964,1627981,29,6.625,43,228.133,5.760242,32.502,0.059752,0.027404,24.031023,0.797924,0.867128,22.727274,2.929688,0.262781,0.427092,8.929182,-49.658905,0,11.9806,0,10.07066,20.3346,9.747263,-4.109127,0,0,1,0,1,1,0,0,0,0,0,0,33434,0,6,resistive_linear,0,electric_kettle,5,arc,unknown,0,electric_kettle,sess_1776140421119__arc_01,0,0,1,1,0,1,26638.18,9,361.82,512,256,0,0,0,0
1776140439233,1628015,1627996,1628015,1628022,1628057,58,6.535,61,228.133,5.844174,32.502,0.152769,0.070562,18.271811,1.827737,0.914212,23.684212,3.320313,0.32046,0.161034,3.347406,-51.328987,0,21.137438,0,9.816196,21.7223,9.766931,-4.525442,0,0,1,0,1,1,0,0,0,0,0,0,33435,0,6,resistive_linear,0,electric_kettle,5,arc,unknown,0,electric_kettle,sess_1776140421119__arc_01,0,0,1,1,0,1,28084.59,9,1084.588,512,256,0,0,0,0
1776140439263,1628045,1628025,1628045,1628052,1628070,30,7.006,45,228.133,5.687037,32.502,0.336096,0.157136,21.682978,2.598745,0,22.727274,4.492187,0.338166,0.462637,4.354467,-53.000343,0,16.78297,0,4.84236,18.7037,10.229568,-10.315843,0,10.514743,0,0,1,1,0,0,0,0,0,0,33434,0,6,resistive_linear,0,electric_kettle,5,arc,unknown,0,electric_kettle,sess_1776140421119__arc_01,0,0,1,1,0,1,26614.16,9,385.842,512,256,0,0,0,0
1776140439292,1628074,1628054,1628074,1628081,1628112,29,6.66,58,228.133,5.87377,32.502,0.410433,0.186732,20.593224,1.347189,0.851703,23.584906,3.125,0.30576,0.594995,4.029749,-55.024132,0,20.812719,0,10.222548,24.0476,9.634572,-3.886999,0,0,1,0,1,1,0,0,0,0,0,0,33434,0,6,resistive_linear,0,electric_kettle,5,arc,unknown,0,electric_kettle,sess_1776140421119__arc_01,0,0,1,1,0,1,26164.32,9,835.676,512,256,0,0,0,0
1776140439322,1628104,1628084,1628104,1628110,1628126,30,6.673,42,228.133,5.790501,32.502,0.177205,0.083269,20.403128,2.454695,0,20,2.539063,0.264097,0.029347,5.894581,-54.41452,0,26.7073,0,3.957253,21.1809,9.605225,-14.343448,0,0,0,0,1,1,0,0,0,0,0,0,33433,0,6,resistive_linear,0,electric_kettle,5,arc,unknown,0,electric_kettle,sess_1776140421119__arc_01,0,0,1,1,0,1,26505.41,9,494.586,512,256,0,0,0,0
1776140439351,1628133,1628113,1628133,1628140,1628159,29,6.611,46,228.133,5.811028,32.502,0.044314,0.020528,23.88835,1.767381,0.871132,20.90909,2.734375,0.261573,0.625097,3.88987,-51.883583,0,22.81743,0,9.618705,19.6424,8.980127,-4.678104,0,0,1,0,1,1,0,0,0,0,0,0,33434,0,6,resistive_linear,0,electric_kettle,5,arc,unknown,0,electric_kettle,sess_1776140421119__arc_01,0,0,1,1,0,1,26761.16,9,238.836,512,256,0,0,0,0
1776140439380,1628162,1628143,1628162,1628169,1628201,29,6.608,58,228.133,5.833608,32.502,0.048571,0.02258,21.999771,3.190387,0,20.90909,3.125,0.258681,0.434979,6.69243,-52.281937,0,16.125,0,4.29405,21.2042,8.545148,-12.753111,0,0,0,0,1,1,0,0,0,0,0,0,33434,0,6,resistive_linear,0,electric_kettle,5,arc,unknown,0,electric_kettle,sess_1776140421119__arc_01,0,0,1,1,0,1,27060.32,9,60.324,512,256,0,0,0,0
1776140439409,1628191,1628171,1628191,1628198,1628215,29,6.639,44,228.133,5.703507,32.502,0.278775,0.130101,24.060425,2.297079,0.852442,22.64151,2.929688,0.267308,0.269608,0.788434,-53.781567,0,15.336566,0,10.185914,21.1674,8.275539,-4.273345,0,0,1,0,1,1,0,0,0,0,0,0,33435,0,6,resistive_linear,0,electric_kettle,5,arc,unknown,0,electric_kettle,sess_1776140421119__arc_01,0,0,1,1,0,1,26187.03,9,812.973,512,256,0,0,0,0
1776140439439,1628221,1628201,1628221,1628228,1628258,30,6.681,57,228.133,5.824386,32.497,0.264922,0.120879,24.345152,3.751556,0,21.698112,3.125,0.266072,2.548645,0.779416,-53.087791,0,16.115982,0,3.080795,21.6497,10.824184,-11.978958,0,0,0,0,1,1,0,0,0,0,0,0,33435,0,6,resistive_linear,0,electric_kettle,5,arc,unknown,0,electric_kettle,sess_1776140421119__arc_01,0,0,1,1,0,1,26308.68,9,691.324,512,256,0,0,0,0
1776140439496,1628278,1628260,1628278,1628285,1628305,57,6.471,45,228.133,5.863356,32.497,0.401362,0.18241,12.578251,3.564919,0,24.576271,3.515625,0.314112,0.209522,2.774451,-56.735634,0,12.477964,0,5.869569,20.215,9.911497,-8.400532,0,0,0,0,1,1,0,0,0,0,0,0,33435,0,6,resistive_linear,0,electric_kettle,5,arc,unknown,0,electric_kettle,sess_1776140421119__arc_01,0,0,1,1,0,1,28652.22,9,1652.217,512,256,0,0,0,0
