abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,pulse_count_per_cycle,zero_dwell_ratio,low_current_ratio,max_low_current_run_ms,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,fs_err_hz,v_rms,i_rms,temp_c,label_arc,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,fft_size,hop_samples,queue_drop_count,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,model_pred,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,device_family_code,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
0.074139,0.010932,23.936377,2.698497,0.0,22.64151,3.125,0.264726,0.567249,0.844149,-56.693001,0.0,26.039234,0.0,3.046245,21.4659,12.201109,-12.556421,0.342449,0.0,557.576,230.512,1.854066,32.346,0,resistive_linear,halogen_lamp,1,steady,unknown,1,halogen_lamp,sess_1776142908014,1776142924162,538399,538380,538399,538406,539259,58.0,6.646,879.0,512,256,0,14531,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0.9957,0.9957,0,1,0,0,26442.42,0,9
1.175764,0.174397,24.144211,1.942918,0.833514,20.645161,4.101562,0.273378,2.234594,1.447941,-49.498711,0.0,24.591293,0.0,9.358735,20.6125,9.966515,-5.062742,0.332209,0.0,1394.441,230.512,1.679669,32.346,0,resistive_linear,halogen_lamp,1,steady,unknown,1,halogen_lamp,sess_1776142908014,1776142924192,538429,538409,538429,538437,539275,30.0,7.16,866.0,512,256,0,14532,0,6,1,1,1,1,0,0,0,0,0,0,0,0,0.9957,0.9957,0,1,0,0,25605.56,0,9
1.611691,0.21657,18.539989,2.943192,0.0,21.929825,3.515625,0.318993,0.307415,5.971155,-44.098606,0.0,18.620138,0.0,6.547943,20.0869,10.27393,-7.279799,0.322278,0.0,1213.807,230.512,1.89624,32.346,0,resistive_linear,halogen_lamp,1,steady,unknown,1,halogen_lamp,sess_1776142908014,1776142924220,538457,538439,538457,538464,539295,28.0,6.519,856.0,512,256,0,14533,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0.9957,0.9957,0,1,0,0,28213.81,0,9
0.062226,0.00944,7.123078,3.763418,0.957414,22.881355,3.515625,0.306,4.02714,6.762608,-60.231949,0.0,25.382746,0.0,10.452981,18.7529,14.301069,-3.358111,0.312642,0.0,2411.77,230.512,1.8868,32.346,0,resistive_linear,halogen_lamp,1,steady,unknown,1,halogen_lamp,sess_1776142908014,1776142924247,538484,538466,538484,538491,539316,27.0,6.383,850.0,512,256,0,14532,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0.9957,0.9957,0,1,0,0,29411.77,0,9
0.293862,0.044357,8.882534,2.709661,0.0,24.576271,3.515625,0.306035,1.61877,2.689322,-56.316223,0.0,28.072067,0.0,7.471676,10.3269,12.6823,-7.724451,0.303294,0.0,2408.391,230.512,1.842443,32.346,0,resistive_linear,halogen_lamp,1,steady,unknown,1,halogen_lamp,sess_1776142908014,1776142924274,538511,538494,538511,538518,539330,27.0,6.407,836.0,512,256,0,14531,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0.9957,0.9957,0,1,0,0,29408.39,0,9
0.285954,0.042149,8.795958,1.950956,0.0,27.35849,5.664062,0.464498,0.272737,0.415144,-55.0746,0.0,28.487211,0.0,8.549558,30.942,12.409563,-6.18789,0.294222,100.0,1165.637,230.512,1.800294,32.346,0,resistive_linear,halogen_lamp,1,steady,unknown,1,halogen_lamp,sess_1776142908014,1776142924304,538541,538521,538541,538548,539352,30.0,7.034,831.0,512,256,0,14530,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0.9957,0.9957,0,1,0,0,25834.36,0,9
0.174989,0.025324,6.998551,2.251844,0.0,25.438599,4.101562,0.303504,0.231762,7.708632,-48.851566,0.0,22.462658,0.0,4.767999,3.9925,13.88904,-10.205835,0.276877,2.650855,2653.658,230.512,1.83428,32.346,0,resistive_linear,halogen_lamp,1,steady,unknown,1,halogen_lamp,sess_1776142908014,1776142924360,538597,538579,538597,538604,539406,56.0,6.632,827.0,512,256,0,14530,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0.9957,0.9957,0,1,0,0,29653.66,0,9
0.243823,0.035779,6.981973,1.621328,0.965848,26.229507,3.710938,0.303328,0.339031,1.664663,-51.230057,0.0,24.127321,0.0,9.215298,14.195,14.228071,-4.312559,0.268592,0.0,2670.846,230.512,1.87006,32.346,0,resistive_linear,halogen_lamp,1,steady,unknown,1,halogen_lamp,sess_1776142908014,1776142924387,538624,538607,538624,538631,539420,27.0,6.375,813.0,512,256,0,14529,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0.9957,0.9957,0,1,0,0,29670.85,0,9
0.130549,0.019531,8.013037,1.167356,0.95662,25.423729,3.90625,0.340282,0.275,0.785915,-48.816074,0.0,23.341406,0.0,10.30846,18.7957,14.503071,-3.366534,0.260556,0.0,2387.359,230.512,1.889591,32.346,0,resistive_linear,halogen_lamp,1,steady,unknown,1,halogen_lamp,sess_1776142908014,1776142924414,538651,538633,538651,538657,539443,27.0,6.336,810.0,512,256,0,14528,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0.9957,0.9957,0,1,0,0,29387.36,0,9
0.282085,0.042642,7.95566,0.840497,0.0,23.770493,3.710938,0.337148,0.303196,7.060793,-48.930897,0.0,16.280613,0.0,7.654772,9.1979,14.199875,-7.54285,0.252757,0.0,2660.527,230.512,1.846948,32.346,0,resistive_linear,halogen_lamp,1,steady,unknown,1,halogen_lamp,sess_1776142908014,1776142924441,538678,538661,538678,538685,539463,27.0,6.322,802.0,512,256,0,14527,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0.9957,0.9957,0,1,0,0,29660.53,0,9
1.263507,0.186692,18.919386,0.605158,0.0,22.360249,4.101562,0.257885,2.372034,10.059246,-46.165154,0.339522,26.339859,14.816848,4.851487,16.4542,11.827841,-16.637459,0.245195,0.878154,143.875,230.512,1.660256,32.346,0,resistive_linear,halogen_lamp,1,steady,unknown,1,halogen_lamp,sess_1776142908014,1776142924470,538707,538687,538707,538715,539477,29.0,8.107,790.0,512,256,0,14528,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0.9957,0.9957,0,1,0,0,27143.88,0,9
