epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,pulse_count_per_cycle,zero_dwell_ratio,low_current_ratio,max_low_current_run_ms,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,fs_err_hz,fft_size,hop_samples,queue_drop_count,fault_state,arc_counter,auto_capture
1776144374843,1232524,1232506,1232524,1232530,1232696,27,6.696,190,227.639,1.817666,32.454,0.147953,0.021263,4.387984,3.73807,0,26.415094,5.664062,0.373893,3.574845,3.473969,-53.375622,0,30.463842,0,4.544831,3.1432,12.191352,-10.534513,0.060062,2.858963,0,0,1,1,0,0,0,0,0,0,11200,0,6,resistive_linear,0,halogen_lamp,4,arc,unknown,0,halogen_lamp,sess_1776144354497__arc_01,0,0,0.9999,0.9999,0,1,29420.21,9,2420.215,512,256,0,0,0,0
1776144374870,1232551,1232534,1232551,1232558,1232717,27,6.443,183,227.639,1.870511,32.454,0.363405,0.052844,7.382193,2.691411,0.958295,24.576271,3.515625,0.305719,0.517512,1.883039,-58.573174,0,28.580803,0,9.392773,17.2104,12.708864,-4.076841,0.058263,0,0,0,1,1,0,0,0,0,0,0,11199,0,6,resistive_linear,0,halogen_lamp,4,arc,unknown,0,halogen_lamp,sess_1776144354497__arc_01,0,0,0.9999,0.9999,0,1,29438.82,9,2438.822,512,256,0,0,0,0
1776144374929,1232610,1232592,1232610,1232617,1232751,59,6.549,159,227.639,1.936768,32.454,1.113354,0.158398,15.45478,1.395227,0,15.789473,2.148438,0.285284,0.284517,10.004892,-50.401001,0,15.060295,0,8.177721,25.9026,10.075537,-5.222956,0.054824,0,0,0,1,1,0,0,0,0,0,0,11197,0,6,resistive_linear,0,halogen_lamp,4,arc,unknown,0,halogen_lamp,sess_1776144354497__arc_01,0,0,0.9999,0.9999,0,1,28042.26,9,1042.256,512,256,0,0,0,0
1776144374957,1232638,1232620,1232638,1232645,1232785,28,6.515,165,227.639,1.848515,32.454,0.56959,0.088254,18.479956,1.004564,0.930268,21.186441,3.125,0.279937,2.891664,6.208652,-50.868912,0,21.268948,0,9.63163,19.3365,12.9672,-4.98807,0.053178,0,1,0,1,1,0,0,0,0,0,0,11198,0,6,resistive_linear,0,halogen_lamp,4,arc,unknown,0,halogen_lamp,sess_1776144354497__arc_01,0,0,0.9999,0.9999,0,1,28577.84,9,1577.836,512,256,0,0,0,0
1776144374986,1232667,1232648,1232667,1232674,1232805,29,6.772,157,227.639,1.772981,32.454,0.51077,0.075534,15.992615,1.923742,0,22.64151,4.6875,0.302981,0.351804,6.958387,-52.062119,0,28.227335,0,4.645163,17.8854,12.615396,-22.582376,0.051586,0,0,0,1,1,0,0,0,0,0,0,11197,0,6,resistive_linear,0,halogen_lamp,4,arc,unknown,0,halogen_lamp,sess_1776144354497__arc_01,0,0,0.9999,0.9999,0,1,26404.26,9,595.742,512,256,0,0,0,0
1776144375017,1232698,1232678,1232698,1232704,1232828,31,6.646,150,227.639,1.837072,32.455,0.451857,0.064091,22.897755,1.385095,0.854009,21.698112,2.929688,0.266817,0.010834,3.924587,-53.176125,0,24.302748,0,10.199471,21.7178,12.604563,-3.526232,0.05004,0,1,0,1,1,0,0,0,0,0,0,11198,0,6,resistive_linear,0,halogen_lamp,4,arc,unknown,0,halogen_lamp,sess_1776144354497__arc_01,0,0,0.9999,0.9999,0,1,26235.17,9,764.834,512,256,0,0,0,0
1776144375047,1232728,1232708,1232728,1232735,1232842,30,6.645,134,227.639,1.891433,32.455,0.36989,0.054361,22.872004,2.235778,0,21.698112,2.929688,0.266279,0.295284,4.138821,-55.086342,0,28.441568,0,6.381211,22.8562,12.309278,-8.222665,0.048541,0,0,0,1,1,0,0,0,0,0,0,11197,0,6,resistive_linear,0,halogen_lamp,4,arc,unknown,0,halogen_lamp,sess_1776144354497__arc_01,0,0,0.9999,0.9999,0,1,26288.18,9,711.82,512,256,0,0,0,0
1776144375076,1232757,1232738,1232757,1232765,1232863,29,8.15,125,227.639,1.766342,32.455,0.826695,0.125092,17.115242,1.60976,0,26.027397,4.492187,0.294071,0.753662,2.997686,-54.522942,0.197728,25.443882,5.066591,7.610366,13.3477,11.555616,-7.263153,0.047083,0.144544,1,0,1,1,0,0,0,0,0,0,11198,0,6,resistive_linear,0,halogen_lamp,4,arc,unknown,0,halogen_lamp,sess_1776144354497__arc_01,0,0,0.9999,0.9999,0,1,27204.35,9,204.348,512,256,0,0,0,0
1776144375105,1232786,1232767,1232786,1232793,1232884,29,6.593,117,227.639,1.886266,32.455,0.848674,0.119925,21.654888,2.670003,0,22.727274,3.125,0.296722,0.899298,2.000423,-54.881577,0,27.444305,0,7.175801,24.1608,12.454914,-6.888035,0.045671,0,0,0,1,1,0,0,0,0,0,0,11197,0,6,resistive_linear,0,halogen_lamp,4,arc,unknown,0,halogen_lamp,sess_1776144354497__arc_01,0,0,0.9999,0.9999,0,1,26961.3,9,38.695,512,256,0,0,0,0
1776144375136,1232817,1232796,1232817,1232824,1232918,31,7.163,122,227.779,1.670159,32.455,1.432099,0.216107,5.327566,1.922402,0.808187,24.183006,4.6875,0.322223,1.430223,1.337065,-50.848537,0,28.78137,0,9.721838,22.2099,11.024691,-4.704434,0,0,1,0,1,1,1,0,0,0,0,0,11198,0,6,resistive_linear,0,halogen_lamp,4,arc,unknown,0,halogen_lamp,sess_1776144354497__arc_01,0,0,0.9999,0.9999,0,1,24827.51,9,2172.492,512,256,0,0,0,0
