epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,pulse_count_per_cycle,zero_dwell_ratio,low_current_ratio,max_low_current_run_ms,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,fs_err_hz,fft_size,hop_samples,queue_drop_count,fault_state,arc_counter,auto_capture
1776154687175,794913,794895,794913,794920,794936,28,6.522,41,224.682,6.83414,32.606,0.563659,0.294874,13.215019,3.657576,0.909549,21.929825,3.320313,0.286314,2.089234,0.868793,-61.939548,0,24.738914,0,10.28007,24.3372,7.710779,-3.665187,0.02822,0,1,0,1,1,0,0,0,0,0,0,9,0,6,resistive_linear,0,water_heater,4,arc,unknown,0,water_heater,sess_1776154669320__arc_01,0,0,0.9997,0.9997,0,1,27941.35,9,941.346,512,256,0,0,0,0
1776154687205,794943,794923,794943,794950,794971,30,7.087,48,224.597,6.334956,32.606,0.913032,0.499184,3.754673,4.666354,0,21.818182,4.296875,0.262987,2.048331,1.159607,-54.238873,0,23.579308,0,4.057244,12.5821,9.75911,-12.336068,0.106718,0,0,0,1,1,0,0,0,0,0,0,9,0,6,resistive_linear,0,water_heater,4,arc,unknown,0,water_heater,sess_1776154669320__arc_01,0,0,0.9997,0.9997,0,1,26617.33,9,382.666,512,256,0,0,0,0
1776154687235,794973,794953,794973,794980,794982,30,6.664,29,224.597,6.844169,32.606,1.004767,0.509213,22.566038,3.359775,0.84845,21.698112,2.734375,0.268566,2.042926,4.309662,-52.457085,0,19.269646,0,10.091721,23.332,7.716185,-3.754911,0.103519,0,1,0,1,1,0,0,0,0,0,0,10,0,6,resistive_linear,0,water_heater,4,arc,unknown,0,water_heater,sess_1776154669320__arc_01,0,0,0.9997,0.9997,0,1,26064.37,9,935.629,512,256,0,0,0,0
1776154687265,795003,794983,795003,795010,795050,30,7.003,67,224.597,6.456817,32.606,0.707448,0.387352,19.522373,4.762213,0,22.64151,5.078125,0.382066,3.977663,1.281052,-55.619007,0,20.550697,0,4.012426,20.0006,11.693848,-11.438883,0.094485,5.979525,0,0,1,1,0,0,0,0,0,0,11,0,6,resistive_linear,0,water_heater,4,arc,unknown,0,water_heater,sess_1776154669320__arc_01,0,0,0.9997,0.9997,0,1,26173.46,9,826.543,512,256,0,0,0,0
1776154687293,795031,795013,795031,795038,795070,28,6.48,57,224.597,6.794305,32.606,0.653355,0.337488,9.636555,3.428793,0.930054,21.186441,3.320313,0.315002,2.713095,5.362257,-55.1959,0,15.18844,0,9.804191,21.5857,8.980753,-4.428387,0.091652,0,1,0,1,1,0,0,0,0,0,0,12,0,6,resistive_linear,0,water_heater,4,arc,unknown,0,water_heater,sess_1776154669320__arc_01,0,0,0.9997,0.9997,0,1,28571.27,9,1571.273,512,256,0,0,0,0
1776154687353,795091,795071,795091,795098,795119,60,6.629,48,224.597,6.6157,32.606,0.245555,0.127458,20.512571,2.157379,0.858802,22.64151,2.929688,0.265329,0.054947,4.36659,-55.068913,0,23.060587,0,10.065379,19.727,10.936562,-4.120439,0.083663,0,1,0,1,1,0,0,0,0,0,0,11,0,6,resistive_linear,0,water_heater,4,arc,unknown,0,water_heater,sess_1776154669320__arc_01,0,0,0.9997,0.9997,0,1,26382.39,9,617.613,512,256,0,0,0,0
1776154687382,795120,795100,795120,795127,795140,29,6.68,40,224.597,6.727698,32.606,0.211615,0.111999,20.99988,3.119051,0,22.64151,3.125,0.266889,0.619466,2.525995,-56.229588,0,20.534592,0,2.930902,23.4328,10.317096,-13.361386,0.081155,0,0,0,1,1,0,0,0,0,0,0,10,0,6,resistive_linear,0,water_heater,4,arc,unknown,0,water_heater,sess_1776154669320__arc_01,0,0,0.9997,0.9997,0,1,26228.18,9,771.82,512,256,0,0,0,0
1776154687411,795149,795130,795149,795156,795172,29,6.578,42,224.597,6.661172,32.606,0.123605,0.066526,23.085999,2.245717,0.902485,22.807016,2.929688,0.288555,4.417016,3.552519,-49.933601,0,16.982073,0,9.361587,19.9397,5.90008,-5.230262,0.078723,0,1,0,1,1,0,0,0,0,0,0,11,0,6,resistive_linear,0,water_heater,4,arc,unknown,0,water_heater,sess_1776154669320__arc_01,0,0,0.9997,0.9997,0,1,27724.35,9,724.348,512,256,0,0,0,0
1776154687441,795179,795158,795179,795186,795207,30,7.004,49,224.597,6.589219,32.606,0.135023,0.071953,26.504152,3.51202,0,19.607843,3.90625,0.313839,3.998363,5.372997,-50.186829,0,22.35507,0,7.383852,23.2829,9.898442,-7.554411,0.074075,10.230056,0,0,1,1,0,0,0,0,0,0,11,0,6,resistive_linear,0,water_heater,4,arc,unknown,0,water_heater,sess_1776154669320__arc_01,0,0,0.9997,0.9997,0,1,25490.79,9,1509.211,512,256,0,0,0,0
1776154687471,795209,795189,795209,795216,795229,30,7.156,40,224.597,6.414604,32.606,0.331251,0.174615,16.832066,2.528654,0.852531,25.85034,4.6875,0.305463,0.079153,1.637615,-52.493114,0,20.717455,0,8.948843,17.1671,9.819289,-5.518351,0.071852,0,1,0,1,1,0,0,0,0,0,0,12,0,6,resistive_linear,0,water_heater,4,arc,unknown,0,water_heater,sess_1776154669320__arc_01,0,0,0.9997,0.9997,0,1,26189.74,9,810.258,512,256,0,0,0,0
