abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,fs_err_hz,v_rms,i_rms,temp_c,label_arc,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,fft_size,hop_samples,queue_drop_count,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,model_pred,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,device_family_code,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,533.057,231.418,0.000000,27.769,-1,resistive_linear,electric_kettle,5,start,unknown,0,electric_kettle,sess_1776063596692,1776063610278,1724653,1724633,1724653,1724655,1724994,30.000,2.171,361.000,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0.0000,0.0000,0,0,0,0,26466.94,0,7
0.000000,0.005047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,2658.809,231.418,0.005047,27.769,-1,resistive_linear,electric_kettle,5,start,unknown,0,electric_kettle,sess_1776063596692,1776063610307,1724682,1724664,1724682,1724684,1725010,29.000,2.218,346.000,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0.0000,0.0000,0,0,0,0,29658.81,0,7
0.000000,0.002316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,658.152,231.418,0.008269,27.769,-1,resistive_linear,electric_kettle,5,start,unknown,0,electric_kettle,sess_1776063596692,1776063610364,1724739,1724720,1724739,1724741,1725039,57.000,2.225,319.000,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0.0000,0.0000,0,0,0,0,27658.15,0,7
0.000000,0.001120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,997.861,231.418,0.007149,27.769,-1,resistive_linear,electric_kettle,5,start,unknown,0,electric_kettle,sess_1776063596692,1776063610391,1724766,1724748,1724766,1724769,1725053,27.000,2.276,305.000,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0.0000,0.0000,0,0,0,0,27997.86,0,7
0.000000,0.003555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,833.988,231.418,0.003594,27.769,-1,resistive_linear,electric_kettle,5,start,unknown,0,electric_kettle,sess_1776063596692,1776063610424,1724799,1724781,1724799,1724802,1725068,33.000,2.231,287.000,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0.0000,0.0000,0,0,0,0,27833.99,0,7
0.000000,0.004365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,1825.584,231.418,0.007959,27.769,-1,resistive_linear,electric_kettle,5,start,unknown,0,electric_kettle,sess_1776063596692,1776063610452,1724827,1724809,1724827,1724829,1725082,28.000,2.087,273.000,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0.0000,0.0000,0,0,0,0,28825.58,0,7
0.000000,0.001090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,2010.152,231.418,0.006869,27.769,-1,resistive_linear,electric_kettle,5,start,unknown,0,electric_kettle,sess_1776063596692,1776063610480,1724855,1724837,1724855,1724857,1725097,28.000,2.216,260.000,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0.0000,0.0000,0,0,0,0,29010.15,0,7
0.000000,0.000546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,811.496,231.418,0.006323,27.769,-1,resistive_linear,electric_kettle,5,start,unknown,0,electric_kettle,sess_1776063596692,1776063610510,1724885,1724864,1724885,1724887,1725111,30.000,2.202,247.000,512,256,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,0.0000,0.0000,0,0,0,0,26188.50,0,7
0.000000,0.001062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,1280.336,231.418,0.005261,27.769,-1,resistive_linear,electric_kettle,5,start,unknown,0,electric_kettle,sess_1776063596692,1776063610538,1724913,1724895,1724913,1724915,1725140,28.000,2.240,245.000,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0.0000,0.0000,0,0,0,0,28280.34,0,7
0.000000,0.000528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,209.732,231.418,0.004448,27.769,-1,resistive_linear,electric_kettle,5,start,unknown,0,electric_kettle,sess_1776063596692,1776063610596,1724971,1724951,1724971,1724973,1725169,58.000,2.229,218.000,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0.0000,0.0000,0,0,0,0,27209.73,0,7
