abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,fs_err_hz,v_rms,i_rms,temp_c,label_arc,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,fft_size,hop_samples,queue_drop_count,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,model_pred,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,device_family_code,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
0.879999,0.386480,17.947775,5.231081,1.562095,1.499685,-54.320572,0.000000,15.621649,0.000000,9.770639,24.4190,6.765201,-4.067258,0.262166,0.000000,522.891,226.600,5.876249,27.658,-1,resistive_linear,electric_kettle,4,arc,unknown,0,electric_kettle,sess_1776063410550,1776063425731,1540106,1540087,1540106,1540112,1540214,29.000,6.175,127.000,512,256,0,288,0,5,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27522.89,0,7
0.963129,0.452768,4.476097,5.639486,2.259186,1.100215,-51.179649,0.000000,14.521434,0.000000,5.965528,13.3226,9.024386,-9.060582,0.000000,0.000000,662.305,226.433,5.423481,27.658,-1,resistive_linear,electric_kettle,4,arc,unknown,0,electric_kettle,sess_1776063410550,1776063425760,1540135,1540115,1540135,1540141,1540604,29.000,6.208,489.000,512,256,0,289,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,26337.70,0,7
1.136171,0.492961,25.946846,5.724379,0.446424,0.385381,-43.084381,0.000000,14.906815,0.000000,9.087563,23.2926,8.577963,-4.692915,0.000000,0.000000,298.777,226.433,5.916442,27.658,-1,resistive_linear,electric_kettle,4,arc,unknown,0,electric_kettle,sess_1776063410550,1776063425790,1540165,1540145,1540165,1540171,1540620,30.000,6.205,475.000,512,256,0,290,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,26701.22,0,7
0.425200,0.201254,7.772307,6.043991,0.482531,1.193010,-56.282066,0.000000,13.713804,0.000000,5.366813,7.8780,9.060493,-10.319448,0.000000,0.000000,2413.457,226.433,5.715188,27.658,-1,resistive_linear,electric_kettle,4,arc,unknown,0,electric_kettle,sess_1776063410550,1776063425816,1540191,1540174,1540191,1540197,1540642,26.000,5.821,468.000,512,256,0,289,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,29413.46,0,7
0.512717,0.246898,7.880967,4.918372,3.896994,5.377037,-54.491692,0.000000,29.822878,0.000000,8.280162,10.9247,11.950380,-7.104354,0.000000,0.000000,2541.215,226.433,5.772444,27.662,-1,resistive_linear,electric_kettle,4,arc,unknown,0,electric_kettle,sess_1776063410550,1776063425874,1540249,1540231,1540249,1540255,1540679,58.000,5.767,448.000,512,256,0,291,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,29541.21,0,7
0.535386,0.247240,9.023849,5.383065,3.251041,1.149509,-43.520744,0.000000,28.673368,0.000000,5.056061,20.7891,8.699339,-9.992611,0.000000,0.000000,1159.008,226.433,5.525204,27.662,-1,resistive_linear,electric_kettle,4,arc,unknown,0,electric_kettle,sess_1776063410550,1776063425904,1540279,1540259,1540279,1540285,1540700,30.000,6.273,441.000,512,256,0,292,0,4,1,1,1,1,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,25840.99,0,7
0.620901,0.274449,7.833083,5.514113,1.229877,2.080851,-54.170879,0.000000,26.592518,0.000000,9.572419,14.9637,9.929216,-4.661148,0.000000,0.000000,2401.641,226.433,5.799653,27.662,-1,resistive_linear,electric_kettle,4,arc,unknown,0,electric_kettle,sess_1776063410550,1776063425932,1540307,1540289,1540307,1540313,1540721,28.000,5.989,432.000,512,256,0,293,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,29401.64,0,7
0.091258,0.042341,2.044697,5.621573,1.270704,1.319592,-53.247032,0.000000,25.272926,0.000000,14.362588,22.3019,11.199921,-1.081027,0.000000,0.000000,1951.555,226.433,5.757312,27.662,-1,resistive_linear,electric_kettle,4,arc,unknown,0,electric_kettle,sess_1776063410550,1776063425963,1540338,1540317,1540338,1540344,1540755,31.000,6.337,438.000,512,256,0,292,0,4,0,1,1,1,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,25048.45,0,7
0.192014,0.088439,15.296684,4.047533,0.852179,0.407034,-54.003441,0.000000,25.679960,0.000000,8.350739,14.2725,12.052099,-6.471234,0.000000,0.000000,872.121,226.433,5.668873,27.662,-1,resistive_linear,electric_kettle,4,arc,unknown,0,electric_kettle,sess_1776063410550,1776063425992,1540367,1540348,1540367,1540373,1540769,29.000,6.285,421.000,512,256,0,293,0,5,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27872.12,0,7
0.357387,0.162079,10.053139,4.418977,0.099754,4.499363,-52.953308,0.000000,21.180597,0.000000,7.990220,20.8982,11.952345,-6.054349,0.000000,0.000000,1770.838,226.433,5.830952,27.662,-1,resistive_linear,electric_kettle,4,arc,unknown,0,electric_kettle,sess_1776063410550,1776063426021,1540396,1540378,1540396,1540402,1540791,29.000,6.020,413.000,512,256,0,294,0,5,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,28770.84,0,7
