abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,fs_err_hz,v_rms,i_rms,temp_c,label_arc,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,fft_size,hop_samples,queue_drop_count,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,model_pred,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,device_family_code,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
1.053295,0.462192,18.452326,5.288535,2.155477,1.772161,-59.929817,0.000000,25.287632,0.000000,9.783131,24.2713,5.653782,-3.957020,0.052542,0.000000,553.121,227.230,5.947247,27.624,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776060608513,1776060621784,175850,175831,175850,175856,175943,29.000,6.216,112.000,512,256,0,217,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27553.12,0,7
1.173043,0.558111,4.057713,5.686598,1.853334,4.126200,-48.669189,0.000000,29.413832,0.000000,6.747648,14.1242,7.507116,-8.004476,0.050968,0.000000,1100.957,227.230,5.389136,27.624,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776060608513,1776060621813,175879,175859,175879,175886,176030,29.000,6.233,171.000,512,256,0,218,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,25899.04,0,7
0.888596,0.419674,33.083145,6.030669,0.801682,1.051905,-44.364208,0.000000,27.043682,0.000000,8.843634,21.9560,4.742104,-5.549757,0.047960,0.000000,672.717,227.230,5.483926,27.624,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776060608513,1776060621870,175936,175916,175936,175943,176079,57.000,6.676,163.000,512,256,0,220,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,26327.28,0,7
0.865836,0.379855,7.990552,6.295148,6.455853,10.204571,-56.976997,0.000000,37.248253,0.000000,9.382711,29.9850,11.197957,-4.521354,0.046520,0.000000,483.035,227.230,5.863781,27.624,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776060608513,1776060621899,175965,175946,175965,175971,176099,29.000,6.115,153.000,512,256,0,221,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27483.04,0,7
0.142164,0.066689,8.176336,6.512022,1.060399,7.330900,-52.599609,0.000000,29.917353,0.000000,9.464138,13.7292,10.137558,-5.330776,0.045127,0.000000,2384.760,227.230,5.797092,27.624,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776060608513,1776060621926,175992,175974,175992,175998,176121,27.000,5.984,147.000,512,256,0,222,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,29384.76,0,7
0.489060,0.226810,21.849779,6.689857,1.728059,0.561081,-53.330612,0.000000,29.356272,0.000000,3.324340,22.2171,11.865617,-12.541658,0.043775,0.000000,1124.508,227.230,5.570282,27.624,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776060608513,1776060621956,176022,176002,176022,176029,176135,30.000,6.283,133.000,512,256,0,223,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,25875.49,0,7
0.512312,0.228298,7.776635,6.835683,0.943466,1.199518,-55.848839,0.000000,28.156754,0.000000,10.197162,20.1514,10.922151,-3.876804,0.042462,0.000000,1688.697,227.230,5.798580,27.620,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776060608513,1776060621984,176050,176032,176050,176056,176156,28.000,6.036,124.000,512,256,0,224,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,28688.70,0,7
0.388419,0.180182,16.332191,6.705260,2.314561,1.218088,-52.419678,0.000000,26.938665,0.000000,4.404145,18.9760,8.607590,-10.732439,0.041190,0.000000,640.855,227.230,5.618397,27.620,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776060608513,1776060622014,176080,176060,176080,176086,176188,30.000,6.237,128.000,512,256,0,225,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,26359.14,0,7
0.064501,0.029905,22.158638,6.965617,3.361740,5.299717,-51.447090,0.000000,25.566050,0.000000,3.721968,22.2264,10.519118,-14.822529,0.038754,0.000000,608.240,227.230,5.765495,27.620,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776060608513,1776060622073,176139,176119,176139,176145,176225,59.000,6.240,106.000,512,256,0,227,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,26391.76,0,7
0.008429,0.003888,18.536310,7.061806,0.384193,1.935820,-51.592972,0.000000,27.501869,0.000000,9.886298,20.7295,10.134925,-4.537421,0.037590,0.000000,1110.477,227.230,5.761607,27.620,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776060608513,1776060622101,176167,176148,176167,176173,176246,28.000,6.105,98.000,512,256,0,226,0,6,0,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,28110.48,0,7
