abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,fs_err_hz,v_rms,i_rms,temp_c,label_arc,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,fft_size,hop_samples,queue_drop_count,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,model_pred,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,device_family_code,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
0.524914,0.241908,16.610424,3.936971,1.763454,0.091101,-52.625336,0.000000,18.847589,0.000000,4.483215,18.2054,8.421359,-21.586428,0.392705,0.000000,705.375,227.540,5.518743,27.580,-1,resistive_linear,electric_kettle,3,arc,unknown,0,electric_kettle,sess_1776062614731,1776062628276,742651,742631,742651,742657,743120,58.000,6.237,489.000,512,256,0,292,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,26294.62,0,7
1.057306,0.466801,24.836931,4.578316,0.421135,0.451828,-48.766716,0.000000,18.395761,0.000000,9.805582,26.9372,8.842494,-3.684324,0.380968,0.000000,283.969,227.540,5.985544,27.580,-1,resistive_linear,electric_kettle,3,arc,unknown,0,electric_kettle,sess_1776062614731,1776062628305,742680,742661,742680,742686,743137,29.000,6.148,476.000,512,256,0,293,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27283.97,0,7
0.628726,0.301062,1.408004,5.104219,2.198749,0.151495,-58.157051,0.000000,18.547256,0.000000,4.502600,2.5753,11.041243,-11.501670,0.369580,0.000000,2443.902,227.540,5.684482,27.565,-1,resistive_linear,electric_kettle,3,arc,unknown,0,electric_kettle,sess_1776062614731,1776062628332,742707,742689,742707,742713,743159,27.000,5.998,470.000,512,256,0,294,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,29443.90,0,7
0.273601,0.124423,14.720440,5.285460,1.719344,6.246367,-58.166576,0.000000,24.793623,0.000000,9.059553,21.4926,9.321898,-4.962490,0.358530,0.000000,1555.650,227.540,5.808904,27.565,-1,resistive_linear,electric_kettle,3,arc,unknown,0,electric_kettle,sess_1776062614731,1776062628361,742736,742717,742736,742742,743181,29.000,6.117,464.000,512,256,0,295,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,28555.65,0,7
0.235756,0.109559,29.663198,5.684077,0.386946,4.473572,-47.154957,0.000000,29.267195,0.000000,8.826112,23.0097,9.708844,-5.549786,0.347810,0.000000,184.949,227.540,5.699345,27.565,-1,resistive_linear,electric_kettle,3,arc,unknown,0,electric_kettle,sess_1776062614731,1776062628389,742764,742745,742764,742771,743195,28.000,6.159,450.000,512,256,0,296,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27184.95,0,7
0.112011,0.051071,8.378788,5.760943,0.829879,3.324747,-51.132969,0.000000,25.942448,0.000000,5.497448,10.0122,10.538723,-8.966743,0.337414,0.000000,2650.223,227.540,5.750416,27.565,-1,resistive_linear,electric_kettle,3,arc,unknown,0,electric_kettle,sess_1776062614731,1776062628417,742792,742773,742792,742798,743216,28.000,6.164,443.000,512,256,0,295,0,6,0,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,29650.22,0,7
0.563960,0.268223,4.895410,4.751261,1.266634,1.764277,-52.661247,0.000000,21.809902,0.000000,4.610014,3.4991,10.362731,-11.176327,0.317535,0.000000,2198.492,227.540,5.676853,27.565,-1,resistive_linear,electric_kettle,3,arc,unknown,0,electric_kettle,sess_1776062614731,1776062628474,742849,742832,742849,742856,743271,57.000,6.050,439.000,512,256,0,297,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,29198.49,0,7
0.158827,0.072131,10.441918,4.996034,0.266187,6.603172,-47.619495,0.000000,28.413074,0.000000,6.813052,15.0632,10.628918,-8.373266,0.308039,0.000000,255.684,227.540,5.604722,27.565,-1,resistive_linear,electric_kettle,3,arc,unknown,0,electric_kettle,sess_1776062614731,1776062628507,742882,742863,742882,742889,743286,33.000,6.199,423.000,512,256,0,298,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,26744.32,0,7
0.390985,0.175309,10.292695,5.196748,0.177654,2.223867,-53.156288,0.000000,30.636942,0.000000,6.479416,18.9682,10.806572,-7.675947,0.298828,0.000000,1841.820,227.540,5.780031,27.565,-1,resistive_linear,electric_kettle,3,arc,unknown,0,electric_kettle,sess_1776062614731,1776062628535,742910,742892,742910,742916,743307,28.000,5.987,415.000,512,256,0,299,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,28841.82,0,7
0.244266,0.112949,9.156824,5.611333,1.292419,0.576422,-57.992016,0.000000,31.213364,0.000000,10.114423,22.9508,9.514153,-3.789896,0.289889,0.000000,1806.254,227.540,5.892980,27.565,-1,resistive_linear,electric_kettle,3,arc,unknown,0,electric_kettle,sess_1776062614731,1776062628562,742937,742919,742937,742943,743328,27.000,6.019,409.000,512,256,0,298,0,6,0,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,28806.25,0,7
0.465448,0.219430,16.020761,4.040160,0.202063,1.408710,-44.277420,0.000000,29.804653,0.000000,7.258486,13.9121,9.312090,-7.901526,0.281214,0.000000,735.867,227.540,5.673550,27.565,-1,resistive_linear,electric_kettle,3,arc,unknown,0,electric_kettle,sess_1776062614731,1776062628590,742965,742947,742965,742972,743342,28.000,6.127,395.000,512,256,0,299,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27735.87,0,7
0.578691,0.262659,28.715273,4.662931,0.016613,6.637205,-39.308060,0.000000,23.167448,0.000000,8.432268,21.3804,9.328703,-6.924158,0.272798,0.000000,1749.340,227.540,5.936209,27.565,-1,resistive_linear,electric_kettle,3,arc,unknown,0,electric_kettle,sess_1776062614731,1776062628621,742996,742975,742996,743002,743363,31.000,6.260,388.000,512,256,0,300,0,6,1,1,1,1,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,25250.66,0,7
0.719455,0.341668,7.872188,5.173604,0.383062,1.450533,-46.333321,0.000000,21.716915,0.000000,9.447306,26.7680,9.711765,-8.216724,0.264635,0.000000,840.340,227.540,5.594541,27.565,-1,resistive_linear,electric_kettle,3,arc,unknown,0,electric_kettle,sess_1776062614731,1776062628651,743026,743005,743026,743033,743395,30.000,6.696,390.000,512,256,0,301,0,6,1,1,1,1,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,26159.66,0,7
0.734709,0.344148,10.970574,5.730731,0.294390,10.112305,-53.898872,0.000000,22.762180,0.000000,8.007704,12.7840,11.303644,-7.292297,0.249037,0.000000,1223.305,227.540,5.511017,27.565,-1,resistive_linear,electric_kettle,3,arc,unknown,0,electric_kettle,sess_1776062614731,1776062628707,743082,743064,743082,743088,743431,56.000,6.098,367.000,512,256,0,303,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,28223.30,0,7
0.617333,0.272171,19.138994,6.049200,1.634403,8.403252,-51.752586,0.000000,31.165432,0.000000,4.358162,22.2847,9.669241,-9.962077,0.241584,0.000000,638.719,227.540,5.783188,27.565,-1,resistive_linear,electric_kettle,3,arc,unknown,0,electric_kettle,sess_1776062614731,1776062628736,743111,743092,743111,743117,743453,29.000,6.084,361.000,512,256,0,304,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27638.72,0,7
