abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,fs_err_hz,v_rms,i_rms,temp_c,label_arc,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,fft_size,hop_samples,queue_drop_count,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,model_pred,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,device_family_code,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
0.585231,0.271498,12.517984,4.640398,3.599233,0.656210,-51.695030,0.000000,20.227592,0.000000,8.671991,16.3498,10.113253,-5.980552,0.217520,0.000000,583.855,226.315,5.527439,27.690,-1,resistive_linear,electric_kettle,1,arc,unknown,0,electric_kettle,sess_1776060705416,1776060718946,273012,272992,273012,273018,273141,30.000,6.240,149.000,512,256,0,293,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,26416.14,0,7
0.678933,0.300221,16.867662,5.155126,5.772035,4.270247,-61.268631,0.000000,24.497839,0.000000,7.440065,21.2284,4.341218,-6.645653,0.211008,0.000000,820.039,226.193,5.827661,27.686,-1,resistive_linear,electric_kettle,1,arc,unknown,0,electric_kettle,sess_1776060705416,1776060718974,273040,273021,273040,273046,273537,28.000,6.138,516.000,512,256,0,294,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27820.04,0,7
0.778843,0.339190,10.190418,5.923306,1.298745,3.131119,-60.417896,0.000000,23.586130,0.000000,7.601582,18.1671,7.983758,-6.124320,0.198561,0.000000,2102.613,226.193,5.782990,27.686,-1,resistive_linear,electric_kettle,1,arc,unknown,0,electric_kettle,sess_1776060705416,1776060719031,273097,273079,273097,273103,273575,57.000,5.977,496.000,512,256,0,296,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,29102.61,0,7
0.245353,0.113510,21.095587,6.207111,0.155834,0.614805,-43.776089,0.000000,24.200935,0.000000,9.775147,22.5015,8.139592,-4.332294,0.192613,0.000000,889.152,226.193,5.896500,27.686,-1,resistive_linear,electric_kettle,1,arc,unknown,0,electric_kettle,sess_1776060705416,1776060719059,273125,273107,273125,273132,273596,28.000,6.113,489.000,512,256,0,297,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27889.15,0,7
0.966278,0.455813,8.823616,6.189831,0.728508,12.740126,-42.590736,0.000000,11.460810,0.000000,7.712970,17.0401,8.868100,-10.672952,0.186846,0.000000,452.029,226.193,5.440686,27.686,-1,resistive_linear,electric_kettle,1,arc,unknown,0,electric_kettle,sess_1776060705416,1776060719088,273154,273135,273154,273161,273611,29.000,6.675,476.000,512,256,0,298,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,26547.97,0,7
0.956139,0.416165,5.918649,6.425662,0.853168,17.725912,-56.230110,0.000000,29.186722,0.000000,9.527406,17.0493,9.721269,-3.692820,0.181254,0.000000,2490.707,226.193,5.856852,27.686,-1,resistive_linear,electric_kettle,1,arc,unknown,0,electric_kettle,sess_1776060705416,1776060719115,273181,273163,273181,273187,273633,27.000,6.028,470.000,512,256,0,299,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,29490.71,0,7
0.170881,0.080066,35.180443,6.619042,1.731297,3.329056,-45.597210,0.000000,32.515778,0.000000,10.181842,29.9978,11.452565,-5.238113,0.175829,0.000000,1912.465,226.193,5.776785,27.686,-1,resistive_linear,electric_kettle,1,arc,unknown,0,electric_kettle,sess_1776060705416,1776060719146,273212,273191,273212,273218,273654,31.000,6.313,463.000,512,256,0,300,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,25087.54,0,7
0.152421,0.070440,7.611532,6.527615,1.024291,4.118059,-54.039368,0.000000,28.397718,0.000000,9.414134,18.7402,12.476856,-4.418156,0.170565,0.000000,2284.414,226.193,5.847226,27.686,-1,resistive_linear,electric_kettle,1,arc,unknown,0,electric_kettle,sess_1776060705416,1776060719174,273240,273222,273240,273246,273688,28.000,5.916,466.000,512,256,0,301,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,29284.41,0,7
2.040294,0.827726,14.897016,6.596168,1.410709,0.056793,-53.275497,0.000000,28.159349,0.000000,10.064886,23.9672,8.778334,-2.973247,0.160502,0.000000,899.545,226.193,5.898831,27.686,-1,resistive_linear,electric_kettle,1,arc,unknown,0,electric_kettle,sess_1776060705416,1776060719234,273300,273281,273300,273306,273726,60.000,6.131,445.000,512,256,0,303,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27899.54,0,7
0.592487,0.279599,10.860430,6.758858,1.946692,1.818352,-52.603264,0.000000,26.340998,0.000000,5.177942,8.5657,10.725026,-10.374043,0.155695,0.000000,1727.355,226.193,5.619232,27.686,-1,resistive_linear,electric_kettle,1,arc,unknown,0,electric_kettle,sess_1776060705416,1776060719261,273327,273309,273327,273333,273747,27.000,5.901,438.000,512,256,0,304,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,28727.36,0,7
0.135948,0.061114,12.976093,6.892263,0.988668,3.658096,-53.741623,0.000000,22.682901,0.000000,4.483695,22.5102,11.713695,-10.156659,0.151030,0.000000,390.086,226.193,5.680346,27.686,-1,resistive_linear,electric_kettle,1,arc,unknown,0,electric_kettle,sess_1776060705416,1776060719290,273356,273337,273356,273362,273761,29.000,6.145,424.000,512,256,0,305,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27390.09,0,7
0.441720,0.200730,8.124578,6.751656,2.053999,5.276827,-55.242481,0.000000,27.959728,0.000000,10.372723,22.1193,9.659696,-3.472383,0.146505,0.000000,1975.668,226.193,5.881076,27.686,-1,resistive_linear,electric_kettle,1,arc,unknown,0,electric_kettle,sess_1776060705416,1776060719317,273383,273365,273383,273389,273782,27.000,6.015,417.000,512,256,0,306,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,28975.67,0,7
0.362182,0.170402,9.724623,6.886358,1.622241,1.720619,-57.617577,0.000000,26.239109,0.000000,6.065264,29.0188,11.281937,-9.584508,0.142115,0.000000,107.508,226.193,5.710674,27.686,-1,resistive_linear,electric_kettle,1,arc,unknown,0,electric_kettle,sess_1776060705416,1776060719348,273414,273394,273414,273421,273813,31.000,6.171,419.000,512,256,0,307,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27107.51,0,7
