abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,fs_err_hz,v_rms,i_rms,temp_c,label_arc,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,fft_size,hop_samples,queue_drop_count,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,model_pred,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,device_family_code,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
0.823263,0.129289,34.903126,5.319179,0.638153,3.495241,-47.598915,0.000000,20.759266,0.000000,8.220707,20.1827,9.634803,-6.958373,0.407118,0.000000,1454.668,227.410,5.349514,27.469,-1,resistive_linear,electric_kettle,4,steady,unknown,0,electric_kettle,sess_1776063069855,1776063085968,1200343,1200322,1200343,1200350,1200385,146.000,6.293,63.000,512,256,0,425,0,6,1,1,1,1,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,25545.33,0,7
0.390657,0.178833,7.303152,6.033616,0.789143,7.189009,-54.060329,0.000000,24.247732,0.000000,10.717657,27.4588,10.844909,-3.353217,0.383153,0.000000,1189.680,227.410,5.900990,27.469,-1,resistive_linear,electric_kettle,4,steady,unknown,0,electric_kettle,sess_1776063069855,1776063086026,1200401,1200383,1200401,1200407,1200440,58.000,6.091,57.000,512,256,0,427,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,28189.68,0,7
0.529682,0.250052,5.786944,6.297565,1.192403,0.878302,-39.376495,0.000000,25.126034,0.000000,7.981732,20.3689,9.652506,-6.842735,0.371704,0.000000,1906.113,227.410,5.650938,27.469,-1,resistive_linear,electric_kettle,4,steady,unknown,0,electric_kettle,sess_1776063069855,1776063086057,1200432,1200411,1200432,1200438,1200454,31.000,6.326,43.000,512,256,0,428,0,6,1,1,1,1,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,25093.89,0,7
0.367819,0.166282,20.084089,4.510083,0.778723,2.247957,-53.609673,0.000000,22.878077,0.000000,10.344134,22.1662,10.431229,-3.743976,0.349816,0.000000,505.422,227.410,5.817220,27.469,-1,resistive_linear,electric_kettle,4,steady,unknown,0,electric_kettle,sess_1776063069855,1776063086086,1200461,1200441,1200461,1200467,1200490,29.000,6.218,49.000,512,256,0,428,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,26494.58,0,7
0.151452,0.070483,23.218853,5.048268,2.072063,0.048918,-49.886505,0.000000,22.926994,0.000000,4.316010,22.0345,8.359165,-10.897312,0.339357,0.000000,942.938,227.410,5.746737,27.469,-1,resistive_linear,electric_kettle,4,steady,unknown,0,electric_kettle,sess_1776063069855,1776063086116,1200491,1200471,1200491,1200497,1200511,30.000,6.350,40.000,512,256,0,429,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,26057.06,0,7
0.112219,0.051591,23.345694,5.239580,3.629657,7.221022,-49.763268,0.000000,15.705973,0.000000,8.751374,17.6045,11.988822,-5.800898,0.329210,0.000000,941.430,227.410,5.695146,27.469,-1,resistive_linear,electric_kettle,4,steady,unknown,0,electric_kettle,sess_1776063069855,1776063086145,1200520,1200501,1200520,1200526,1200544,29.000,6.108,43.000,512,256,0,430,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27941.43,0,7
0.080232,0.036555,20.914341,4.065448,1.733365,5.333626,-51.270164,0.000000,21.039598,0.000000,3.937378,20.7559,10.255457,-13.873217,0.309815,0.000000,153.352,227.410,5.731700,27.469,-1,resistive_linear,electric_kettle,4,steady,unknown,0,electric_kettle,sess_1776063069855,1776063086174,1200549,1200530,1200549,1200555,1200587,29.000,6.215,57.000,512,256,0,430,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,26846.65,0,7
0.121258,0.055601,20.708849,4.683667,2.350036,0.307301,-53.481503,0.000000,21.346899,0.000000,10.330033,21.7955,7.905421,-3.908408,0.285934,0.000000,348.543,227.248,5.787302,27.472,-1,resistive_linear,electric_kettle,4,steady,unknown,0,electric_kettle,sess_1776063069855,1776063086203,1200578,1200559,1200578,1200584,1200991,29.000,6.183,432.000,512,256,0,431,0,5,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,26651.46,0,7
0.671677,0.301615,4.860192,5.401298,0.767857,3.650980,-63.048065,0.000000,24.645000,0.000000,10.361381,18.7318,5.686316,-3.079147,0.269078,0.000000,2427.191,227.248,5.914691,27.472,-1,resistive_linear,electric_kettle,4,steady,unknown,0,electric_kettle,sess_1776063069855,1776063086259,1200634,1200616,1200634,1200640,1201029,56.000,5.850,413.000,512,256,0,433,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,29427.19,0,7
0.943247,0.446322,16.974854,5.529064,1.885194,0.909286,-50.523979,0.000000,23.735714,0.000000,4.484380,15.3780,7.571511,-10.824476,0.261029,0.000000,51.996,227.248,5.468369,27.472,-1,resistive_linear,electric_kettle,4,steady,unknown,0,electric_kettle,sess_1776063069855,1776063086290,1200665,1200645,1200665,1200671,1201050,31.000,6.156,405.000,512,256,0,434,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27052.00,0,7
