abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,fs_err_hz,v_rms,i_rms,temp_c,label_arc,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,fft_size,hop_samples,queue_drop_count,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,model_pred,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,device_family_code,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
0.509311,0.226584,17.713741,6.365663,3.573337,0.052647,-54.572144,0.000000,23.376659,0.000000,10.223645,21.6897,5.373940,-3.739389,0.000000,0.000000,244.094,225.826,5.787629,27.528,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776059914741,1776059929086,190593,190574,190593,190599,190613,29.000,6.188,39.000,512,256,0,293,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27244.09,0,7
0.495891,0.229603,28.031837,6.569844,3.121634,0.025438,-45.695110,0.000000,23.351221,0.000000,5.732157,20.1569,8.495574,-9.287625,0.000000,0.000000,1477.188,225.747,5.558026,27.531,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776059914741,1776059929116,190623,190602,190623,190630,190971,30.000,6.713,369.000,512,256,0,294,0,5,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,25522.81,0,7
0.532820,0.236915,6.064087,6.737272,1.200496,6.096529,-56.475006,0.000000,29.447750,0.000000,10.416042,15.1820,9.696070,-3.470652,0.000000,0.000000,2619.412,225.747,5.794940,27.531,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776059914741,1776059929143,190650,190633,190650,190656,190994,27.000,5.823,361.000,512,256,0,295,0,5,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,29619.41,0,7
0.111027,0.051472,0.907204,6.874563,1.731776,1.897383,-51.103523,0.000000,31.345133,0.000000,9.217652,41.9336,11.427846,-4.555179,0.000000,0.000000,2919.074,225.747,5.846412,27.531,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776059914741,1776059929174,190681,190659,190681,190687,191016,31.000,6.412,357.000,512,256,0,294,0,5,0,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,24080.93,0,7
0.037569,0.017571,6.292732,4.949686,0.321137,2.938013,-54.975212,0.000000,28.407120,0.000000,10.613618,20.3048,11.748983,-3.569051,0.000000,0.000000,2265.754,225.747,5.828841,27.531,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776059914741,1776059929201,190708,190691,190708,190715,191036,27.000,5.932,345.000,512,256,0,293,0,5,0,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,29265.75,0,7
1.008677,0.470355,8.175443,3.563774,1.209336,0.190388,-43.685387,0.000000,28.216732,0.000000,8.075742,34.9070,10.539647,-7.487890,0.000000,0.000000,3898.211,225.747,5.358486,27.531,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776059914741,1776059929234,190741,190718,190741,190748,191051,33.000,6.912,333.000,512,256,0,294,0,6,1,1,1,1,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,23101.79,0,7
0.023807,0.010728,11.009753,4.648282,1.367804,8.985409,-53.723816,0.000000,30.813572,0.000000,4.176657,10.1413,12.011683,-14.722252,0.000000,0.000000,1778.852,225.747,5.643412,27.531,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776059914741,1776059929290,190797,190778,190797,190803,191087,56.000,6.019,309.000,512,256,0,296,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,28778.85,0,7
0.502321,0.226785,7.482109,5.161591,1.243621,2.847719,-55.802414,0.000000,27.965853,0.000000,10.139022,21.9730,10.768062,-3.492682,0.000000,0.000000,2023.305,225.747,5.870196,27.531,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776059914741,1776059929318,190825,190807,190825,190831,191108,28.000,6.010,301.000,512,256,0,297,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,29023.30,0,7
1.168616,0.548801,4.469753,5.332505,0.480254,8.090719,-37.704330,0.000000,36.056572,0.000000,9.627653,24.9584,10.287807,-4.216594,0.000000,0.000000,1998.129,225.747,5.321395,27.531,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776059914741,1776059929348,190855,190834,190855,190862,191141,30.000,6.749,307.000,512,256,0,298,0,6,1,1,1,1,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,25001.87,0,7
1.184294,0.504169,6.870439,5.472654,0.507330,1.239998,-57.800808,0.000000,34.816574,0.000000,10.285387,31.6260,10.795137,-3.300729,0.000000,0.000000,379.437,225.747,5.825564,27.531,-1,resistive_linear,electric_kettle,1,steady,unknown,0,electric_kettle,sess_1776059914741,1776059929377,190884,190865,190884,190890,191163,29.000,6.493,298.000,512,256,0,299,0,5,1,1,1,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,1,0,0,27379.44,0,7
