spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session
32.289726,12.888712,-3.180612,-64.238983,0.253879,0.024532,1.6884,16.434883,0.487011,0.235931,223.416,5.741216,27.859,0,electric_kettle,sess_1775552109752__arc_01,1775552119282,321526,1,1,1,0,20,32768,0,4,resistive,electric_kettle,9,arc,,0
35.752762,12.389212,-3.483397,-46.467987,2.348575,0.054625,0,16.307438,0.666468,0.086158,223.416,5.780788,27.859,0,electric_kettle,sess_1775552109752__arc_01,1775552119363,321625,1,1,1,0,20,32768,0,4,resistive,electric_kettle,9,arc,,0
28.281948,11.723555,-5.673308,-64.478859,0.073817,0.114425,1.5333,17.082846,0.17187,0.293392,223.416,5.697983,27.86,0,electric_kettle,sess_1775552109752__arc_01,1775552119657,321918,1,1,1,0,20,32768,0,4,resistive,electric_kettle,9,arc,,0
31.030767,6.516263,-9.913343,-64.012978,3.009106,0.055969,0.4803,16.433937,0.705676,0.235247,223.507,5.590748,27.86,0,electric_kettle,sess_1775552109752__arc_01,1775552119769,322011,1,1,1,0,20,32768,0,4,resistive,electric_kettle,9,arc,,0
30.579901,4.944825,-11.111808,-63.634781,0.499317,0.042287,0.7026,15.758621,0.970803,0.095811,223.507,5.633601,27.86,0,electric_kettle,sess_1775552109752__arc_01,1775552119850,322111,1,1,1,0,20,32768,0,4,resistive,electric_kettle,9,arc,,0
30.893379,13.185692,-3.655502,-62.484703,0.036539,0.015424,0.8803,15.923365,0.312967,0.32706,223.507,5.786644,27.866,0,electric_kettle,sess_1775552109752__arc_01,1775552120144,322408,1,1,1,0,20,32768,0,4,resistive,electric_kettle,9,arc,,0
33.078533,12.532291,-3.488461,-63.210632,1.60609,0.057123,1.7576,15.345832,0.524774,0.159094,223.335,5.712995,27.866,0,electric_kettle,sess_1775552109752__arc_01,1775552120252,322500,1,1,1,0,20,32768,0,4,resistive,electric_kettle,9,arc,,0
30.514626,12.14912,-3.385578,-60.517559,0.820101,0.058832,1.1595,15.235849,0.786236,0.276103,223.335,5.839185,27.866,0,electric_kettle,sess_1775552109752__arc_01,1775552120336,322599,1,1,1,0,20,32768,0,4,resistive,electric_kettle,9,arc,,0
31.200638,11.491157,-5.250332,-60.594528,4.283239,0.005594,0.7078,16.628923,0.605382,0.485762,223.335,5.858477,27.865,0,electric_kettle,sess_1775552109752__arc_01,1775552120633,322897,1,1,1,0,20,32768,0,4,resistive,electric_kettle,9,arc,,0
32.958851,12.465824,-3.661514,-63.705582,1.659646,0.118804,0.9227,16.80106,0.581493,0.306102,223.335,5.715014,27.865,0,electric_kettle,sess_1775552109752__arc_01,1775552120742,322991,1,1,1,0,20,32768,0,4,resistive,electric_kettle,9,arc,,0
34.768017,11.991093,-3.480843,-35.890106,6.516819,0.015839,0,16.399254,0.764359,0.346883,223.274,5.873609,27.865,0,electric_kettle,sess_1775552109752__arc_01,1775552120825,323089,1,1,1,0,20,32768,0,4,resistive,electric_kettle,9,arc,,0
33.050354,10.918858,-5.187159,-63.054802,0.488875,0.023007,1.3757,16.424595,0.880703,0.081706,223.274,5.835216,27.865,0,electric_kettle,sess_1775552109752__arc_01,1775552120920,323188,1,1,1,0,20,32768,0,4,resistive,electric_kettle,9,arc,,0
33.774437,6.084583,-11.366611,-61.150627,4.893891,0.030971,1.039,15.518552,0.835581,0.042818,222.996,5.732835,27.869,0,electric_kettle,sess_1775552109752__arc_01,1775552121932,323944,1,1,1,0,20,32768,0,4,resistive,electric_kettle,9,arc,,0
