spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session
34.145454,12.001877,-5.010746,-41.735477,1.743351,0.088948,0,16.253912,0.592639,0.011743,224.446,5.713343,27.884,0,electric_kettle,sess_1775552179360__arc_01,1775552192697,394955,1,1,1,0,20,32768,0,4,resistive,electric_kettle,10,arc,,0
31.252697,8.454433,-8.356068,-57.90918,0.814625,0.164077,5.6052,15.893736,0.493101,0.126459,224.446,5.655542,27.88,0,electric_kettle,sess_1775552179360__arc_01,1775552192962,395048,1,1,1,0,20,32768,0,4,resistive,electric_kettle,10,arc,,0
36.81123,11.877297,-4.719439,-44.66555,33.865768,0.000351,4.4475,15.867897,1.818827,0.329737,224.446,5.939367,27.88,0,electric_kettle,sess_1775552179360__arc_01,1775552193170,395433,1,1,1,0,20,32768,0,4,resistive,electric_kettle,10,arc,,0
37.0173,12.413952,-3.86514,-60.120121,21.075735,0.060616,3.9791,15.442509,0.803277,0.287954,223.712,5.802546,27.88,0,electric_kettle,sess_1775552179360__arc_01,1775552193268,395529,1,1,1,0,20,32768,0,4,resistive,electric_kettle,10,arc,,0
34.22213,12.809271,-4.015558,-53.363548,1.113821,0.088254,1.087,16.585163,0.585614,0.247712,223.559,5.871411,27.888,0,electric_kettle,sess_1775552179360__arc_01,1775552193741,396008,1,1,1,0,20,32768,0,4,resistive,electric_kettle,10,arc,,0
31.786982,9.235981,-8.065661,-63.99691,0.002151,0.060086,0.9919,15.412997,0.186935,0.072537,223.559,5.758656,27.882,0,electric_kettle,sess_1775552179360__arc_01,1775552194214,396400,1,1,1,0,20,32768,0,4,resistive,electric_kettle,10,arc,,0
31.057322,10.637959,-6.491272,-57.41119,0.001668,0.044752,0.8107,16.032101,0.359535,0.176182,223.559,5.839822,27.882,0,electric_kettle,sess_1775552179360__arc_01,1775552194241,396492,1,1,1,0,20,32768,0,4,resistive,electric_kettle,10,arc,,0
33.582195,9.842363,-11.266089,-51.413773,2.860697,0.053443,3.0648,15.498,1.389905,0.05381,222.974,5.822357,27.876,0,electric_kettle,sess_1775552179360__arc_01,1775552194714,396974,1,1,1,0,20,32768,0,4,resistive,electric_kettle,10,arc,,0
32.893654,13.11264,-3.342831,-64.127411,6.948769,0.086642,1.0899,16.466747,0.842951,0.331188,222.954,5.668093,27.877,0,electric_kettle,sess_1775552179360__arc_01,1775552195049,397069,1,1,1,0,20,32768,0,4,resistive,electric_kettle,10,arc,,0
34.110786,10.102787,-8.948831,-48.098644,9.042224,0.317053,0.8871,15.285877,2.160653,0.019095,222.954,5.684111,27.877,0,electric_kettle,sess_1775552179360__arc_01,1775552195204,397449,1,1,1,0,20,32768,0,4,resistive,electric_kettle,10,arc,,0
35.793774,9.908087,-6.126673,-61.282536,8.191462,0.426973,2.3798,15.729156,0.923708,0.103553,222.954,5.731199,27.877,0,electric_kettle,sess_1775552179360__arc_01,1775552195286,397549,1,1,1,0,20,32768,0,4,resistive,electric_kettle,10,arc,,0
31.0637,9.708393,-7.308453,-46.930462,4.500456,0.013143,2.786,16.338484,0.644124,0.079087,222.512,5.811274,27.876,0,electric_kettle,sess_1775552179360__arc_01,1775552195509,397747,1,1,1,0,20,32768,0,4,resistive,electric_kettle,10,arc,,0
25.870415,12.638293,-4.051776,-47.090752,5.704153,0.089865,2.6564,15.721088,0.85419,0.142122,222.512,5.877347,27.876,1,electric_kettle,sess_1775552179360__arc_01,1775552195575,397840,1,1,1,0,20,32768,0,4,resistive,electric_kettle,10,arc,,0
34.572613,11.657722,-4.659219,-64.046837,2.599942,0.095262,1.2433,15.737457,0.740593,0.31833,222.512,5.727671,27.876,1,electric_kettle,sess_1775552179360__arc_01,1775552195683,397936,1,1,1,0,20,32768,0,4,resistive,electric_kettle,10,arc,,0
32.44733,14.077444,-3.756331,-59.358757,1.795395,0.033904,18.9575,15.443248,0.901696,2.781356,222.512,4.453213,27.876,1,electric_kettle,sess_1775552179360__arc_01,1775552195791,398035,0,1,1,0,18,32768,0,4,resistive,electric_kettle,10,arc,,0
32.44733,14.077444,-3.756331,-59.358757,1.795395,0.033904,18.9575,15.443248,0.901696,2.781356,222.539,0,27.874,0,electric_kettle,sess_1775552179360__arc_01,1775552196066,398325,0,1,1,0,14,32768,0,4,resistive,electric_kettle,10,arc,,0
33.971931,10.920773,-3.794072,-33.97221,2.392354,0.001503,0,16.011349,0.824285,2.828205,222.539,5.460783,27.874,1,electric_kettle,sess_1775552179360__arc_01,1775552196123,398385,0,1,1,0,6,32768,0,4,resistive,electric_kettle,10,arc,,0
38.088928,4.403419,-21.184702,-58.937916,2.171442,0.008216,0.4582,14.655233,0.627579,0.279041,222.539,5.582686,27.874,1,electric_kettle,sess_1775552179360__arc_01,1775552196231,398480,0,1,1,0,0,32768,0,4,resistive,electric_kettle,10,arc,,0
