spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session
30.849802,4.139872,-13.621436,-61.919601,2.541504,0.106894,0.6199,15.946778,0.99186,0.113734,223.978,5.677581,27.634,0,electric_kettle,sess_1775549807051__close_03,1775549865828,72249,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,close,,0
24.797073,12.452724,-3.841207,-47.455048,3.653638,0.016095,3.2515,16.474928,0.809929,0.014228,223.978,5.78564,27.634,0,electric_kettle,sess_1775549807051__close_03,1775549865855,72445,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,close,,0
32.016975,11.253157,-5.602526,-39.096409,6.088473,0.126885,0,14.929594,0.720071,0.500705,223.978,5.553888,27.634,0,electric_kettle,sess_1775549807051__close_03,1775549865909,72538,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,close,,0
39.444012,4.390962,-21.898029,-63.547783,4.044335,0.03472,0.5556,16.346573,0.804227,0.201565,223.978,5.643445,27.634,0,electric_kettle,sess_1775549807051__close_03,1775549866016,72632,0,1,1,0,18,32768,0,4,resistive,electric_kettle,3,close,,0
31.420633,4.090645,-12.373196,-63.157558,2.283554,0.066015,0.3749,16.202,0.924672,0.028643,224.247,5.630514,27.634,0,electric_kettle,sess_1775549807051__close_03,1775549866100,72731,1,1,1,0,9,32768,0,4,resistive,electric_kettle,3,close,,0
29.915667,7.64184,-9.664477,-63.194904,0.00956,0.038222,2.5706,14.76457,0.061577,0.043154,224.247,5.661057,27.634,0,electric_kettle,sess_1775549807051__close_03,1775549866374,72930,1,1,1,0,11,32768,0,4,resistive,electric_kettle,3,close,,0
30.303577,6.58961,-10.624746,-64.584595,0.039259,0.153905,1.036,16.803421,0.235858,0.289019,224.247,5.79195,27.634,0,electric_kettle,sess_1775549807051__close_03,1775549866388,73024,1,1,1,0,12,32768,0,4,resistive,electric_kettle,3,close,,0
31.640518,11.374997,-4.548724,-64.895027,8.115718,0.071421,1.9386,16.241629,0.700857,0.109206,224.247,5.842552,27.639,0,electric_kettle,sess_1775549807051__close_03,1775549866483,73117,1,1,1,0,17,32768,0,4,resistive,electric_kettle,3,close,,0
31.206871,11.251339,-4.79186,-63.814732,1.656479,0.054855,1.6802,17.114552,0.614149,0.021671,224.4,5.832423,27.639,0,electric_kettle,sess_1775549807051__close_03,1775549866592,73217,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,close,,0
37.128185,12.019577,-4.764523,-48.671501,0.997185,0.002011,2.6854,15.902767,0.977996,0.030238,224.4,5.858408,27.639,0,electric_kettle,sess_1775549807051__close_03,1775549866910,73508,1,1,1,0,20,32768,0,4,resistive,electric_kettle,3,close,,0
