abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,pulse_count_per_cycle,zero_dwell_ratio,low_current_ratio,max_low_current_run_ms,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,fs_err_hz,v_rms,i_rms,temp_c,label_arc,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,fft_size,hop_samples,queue_drop_count,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,model_pred,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,device_family_code,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
0.201276,0.006038,20.744183,0.0,0.0,39.622643,10.9375,1.026158,0.491074,0.023657,-38.439388,0.0,30.40745,0.0,4.841405,21.3529,15.089659,-8.480883,0.024195,4.872779,688.258,226.671,0.15165,31.343,0,inductive_motor,40w_electric_fan,1,steady,unknown,1,40w_electric_fan,sess_1776152771980,1776152789541,87955,87935,87955,87962,87998,30.0,7.044,63.0,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0.9981,0.9981,0,1,0,0,26311.74,0,9
0.361502,0.010845,6.923431,0.0,0.927762,42.372883,10.15625,0.84208,1.529989,1.014711,-40.25238,0.0,28.25046,0.0,9.195971,25.6187,16.482195,-2.378944,0.022765,0.0,1500.857,226.671,0.15548,31.343,0,inductive_motor,40w_electric_fan,1,steady,unknown,1,40w_electric_fan,sess_1776152771980,1776152789600,88014,87995,88014,88021,88054,59.0,6.552,59.0,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0.9981,0.9981,0,1,0,0,28500.86,0,9
0.339623,0.010189,15.113243,0.0,0.0,45.945946,13.671875,0.982414,1.819915,4.292643,-38.2896,0.0,32.543102,0.0,7.279017,14.2308,14.66228,-5.655145,0.02208,0.0,534.582,226.671,0.145291,31.343,0,inductive_motor,40w_electric_fan,1,steady,unknown,1,40w_electric_fan,sess_1776152771980,1776152789630,88044,88024,88044,88051,88067,30.0,7.125,43.0,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0.9981,0.9981,0,1,0,0,26465.42,0,9
0.482679,0.014481,21.359642,0.0,0.0,43.396225,9.375,1.026632,1.056083,1.714146,-38.777908,0.0,30.828957,0.0,6.818845,23.5494,15.718363,-5.430016,0.020771,0.0,700.422,226.671,0.159771,31.343,0,inductive_motor,40w_electric_fan,1,steady,unknown,1,40w_electric_fan,sess_1776152771980,1776152789659,88073,88053,88073,88080,88102,29.0,6.745,49.0,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0.9981,0.9981,0,1,0,0,26299.58,0,9
0.461581,0.013848,11.167853,0.0,0.0,49.668877,15.039063,0.952906,0.271081,2.382601,-38.809437,0.37009,28.446356,4.306302,7.168055,15.6234,15.447282,-6.005652,0.020147,0.300566,764.455,226.671,0.145924,31.343,0,inductive_motor,40w_electric_fan,1,steady,unknown,1,40w_electric_fan,sess_1776152771980,1776152789689,88103,88083,88103,88111,88124,30.0,8.362,41.0,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0.9981,0.9981,0,1,0,0,26235.54,0,9
0.369055,0.011072,21.866112,0.0,0.0,41.81818,9.375,0.854306,1.451789,1.80625,-39.058727,0.0,26.640106,0.0,7.615564,22.5463,13.995493,-4.593275,0.019542,0.0,77.559,226.671,0.156996,31.343,0,inductive_motor,40w_electric_fan,1,steady,unknown,1,40w_electric_fan,sess_1776152771980,1776152789718,88132,88112,88132,88139,88156,29.0,6.708,44.0,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0.9981,0.9981,0,1,0,0,26922.44,0,9
0.542747,0.016283,7.833804,0.0,0.0,43.790852,13.28125,0.966098,0.216728,2.307659,-36.572231,0.0,28.947765,0.0,8.062758,24.9753,13.778765,-4.5103,0.018388,0.0,2157.812,226.671,0.140713,31.343,0,inductive_motor,40w_electric_fan,1,steady,unknown,1,40w_electric_fan,sess_1776152771980,1776152789749,88163,88142,88163,88170,88190,31.0,7.208,48.0,512,256,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0.9981,0.9981,0,1,0,0,24842.19,0,9
0.630671,0.018921,19.616199,0.0,0.857431,43.396225,9.375,0.911152,0.984061,1.137753,-38.50491,0.0,27.810013,0.0,9.938935,24.6452,14.762826,-1.772917,0.017837,0.0,659.719,226.671,0.159633,31.343,0,inductive_motor,40w_electric_fan,1,steady,unknown,1,40w_electric_fan,sess_1776152771980,1776152789778,88192,88172,88192,88199,88211,29.0,6.708,39.0,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0.9981,0.9981,0,1,0,0,26340.28,0,9
0.173865,0.005216,27.645599,0.0,1.63518,44.52055,12.695313,1.19444,2.370452,1.842239,-34.443886,0.256244,25.967773,14.807987,9.556862,21.3398,12.392374,-3.47146,0.0,2.116632,1883.631,226.801,0.154417,31.343,0,inductive_motor,40w_electric_fan,1,steady,unknown,1,40w_electric_fan,sess_1776152771980,1776152789809,88223,88202,88223,88231,88247,31.0,8.454,45.0,512,256,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0.9981,0.9981,0,1,0,0,25116.37,0,9
0.08817,0.002645,21.696583,0.0,0.0,45.454548,10.351563,0.928984,0.685549,1.85952,-40.034832,0.0,26.668447,0.0,3.987224,22.3205,15.807434,-9.982158,0.0,0.0,88.883,226.801,0.155718,31.343,0,inductive_motor,40w_electric_fan,1,steady,unknown,1,40w_electric_fan,sess_1776152771980,1776152789867,88281,88262,88281,88288,88301,58.0,6.718,39.0,512,256,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0.9981,0.9981,0,1,0,0,26911.12,0,9
