epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,frame_dt_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,pulse_count_per_cycle,zero_dwell_ratio,low_current_ratio,max_low_current_run_ms,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,model_pred,label_arc,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,device_family,device_family_code,device_name,trial_number,division_tag,notes,trusted_normal_session,load_type,session_id,context_family_code_runtime,context_family_code_provisional,context_family_confidence,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,fs_err_hz,fft_size,hop_samples,queue_drop_count,fault_state,arc_counter,auto_capture
1776151587748,868491,868472,868491,868498,868604,59,6.725,132,228.899,0.167185,31.52,0.504052,0.015122,14.208557,1.428425,0.908561,42.105263,9.765625,0.967361,0.888141,2.139971,-39.198006,0,27.507046,0,10.1554,23.66,15.488705,-1.568886,0.020789,0,1,0,1,1,0,0,0,0,0,0,7248,0,6,inductive_motor,1,40w_electric_fan,4,arc,unknown,0,40w_electric_fan,sess_1776151570433__arc_01,0,0,0.8054,0.8054,0,1,27910.98,9,910.98,512,256,0,0,0,0
1776151587777,868520,868500,868520,868528,868637,29,8.288,137,228.899,0.153635,31.521,0.451649,0.01355,5.171238,2.271309,0,42.138367,13.476563,0.868897,0.480989,1.065414,-39.233528,0.125804,26.441631,1.279324,5.376012,12.686,15.007716,-8.002995,0.020163,0.301754,0,0,1,1,0,0,0,0,0,0,7247,0,6,inductive_motor,1,40w_electric_fan,4,arc,unknown,0,40w_electric_fan,sess_1776151570433__arc_01,0,0,0.8054,0.8054,0,1,26470.35,9,529.652,512,256,0,0,0,0
1776151587807,868550,868530,868550,868557,868659,30,6.781,129,228.899,0.170051,31.521,0.547182,0.016416,19.988279,1.635342,0.85502,47.169811,10.15625,0.951793,0.198395,0.24386,-38.877438,0,26.197771,0,9.7024,24.406,14.809321,-2.450804,0.019557,0,1,0,1,1,0,0,0,0,0,0,7248,0,6,inductive_motor,1,40w_electric_fan,4,arc,unknown,0,40w_electric_fan,sess_1776151570433__arc_01,0,0,0.8054,0.8054,0,1,26266.21,9,733.793,512,256,0,0,0,0
1776151587836,868579,868559,868579,868586,868679,29,7.09,120,228.899,0.153357,31.521,0.556431,0.016693,1.960952,2.440981,0,37.106918,11.914063,0.868505,0.49009,2.440872,-40.46022,0,28.638643,0,5.043017,13.1861,15.299412,-10.200159,0.018971,0,0,0,1,1,0,0,0,0,0,0,7247,0,6,inductive_motor,1,40w_electric_fan,4,arc,unknown,0,40w_electric_fan,sess_1776151570433__arc_01,0,0,0.8054,0.8054,0,1,26482.29,9,517.711,512,256,0,0,0,0
1776151587866,868609,868589,868609,868616,868693,30,6.848,104,228.899,0.165324,31.521,0.398871,0.011967,31.410133,1.757506,0,38.679245,8.203125,0.975345,2.163974,1.253206,-35.618099,0,29.89185,0,8.582682,19.0123,13.135438,-3.457083,0.018404,0,0,0,1,1,0,0,0,0,0,0,7246,0,6,inductive_motor,1,40w_electric_fan,4,arc,unknown,0,40w_electric_fan,sess_1776151570433__arc_01,0,0,0.8054,0.8054,0,1,25631.95,9,1368.055,512,256,0,0,0,0
1776151587895,868638,868619,868638,868646,868715,29,8.262,96,228.899,0.154639,31.521,0.356133,0.010684,13.958916,1.265404,0,50,15.234375,0.964606,2.749619,4.110092,-38.432205,0.157018,25.781757,5.39852,5.287793,15.2937,15.885056,-15.63559,0.017852,0.43894,1,0,1,1,0,0,0,0,0,0,7247,0,6,inductive_motor,1,40w_electric_fan,4,arc,unknown,0,40w_electric_fan,sess_1776151570433__arc_01,0,0,0.8054,0.8054,0,1,26954,9,45.998,512,256,0,0,0,0
1776151587925,868668,868648,868668,868674,868735,30,6.726,87,228.899,0.166362,31.521,0.390739,0.011723,23.518398,2.387632,0.860032,49.056606,10.546875,0.984096,2.234645,1.505577,-38.390644,0,27.287334,0,9.934385,23.3867,13.650412,-2.190406,0.017319,0,1,0,1,1,0,0,0,0,0,0,7248,0,6,inductive_motor,1,40w_electric_fan,4,arc,unknown,0,40w_electric_fan,sess_1776151570433__arc_01,0,0,0.8054,0.8054,0,1,26420.18,9,579.822,512,256,0,0,0,0
1776151587984,868727,868707,868727,868734,868782,59,6.725,75,228.899,0.162352,31.521,0.199635,0.005989,20.861322,2.201658,0.860058,43.396225,9.179688,0.870521,0.877425,3.909666,-40.114574,0,21.404734,0,9.846979,23.2801,14.875493,-2.201724,0.016293,0,1,0,1,1,0,0,0,0,0,0,7248,0,6,inductive_motor,1,40w_electric_fan,4,arc,unknown,0,40w_electric_fan,sess_1776151570433__arc_01,0,0,0.8054,0.8054,0,1,26420.97,9,579.027,512,256,0,0,0,0
1776151588012,868755,868736,868755,868761,868803,28,6.533,67,228.899,0.161048,31.521,0.043467,0.001304,13.821398,2.905359,0,42.372883,10.546875,0.905819,0.937264,9.818123,-41.217579,0,31.222857,0,4.898036,15.1698,15.812757,-11.30724,0.015807,0,0,0,1,1,0,0,0,0,0,0,7247,0,6,inductive_motor,1,40w_electric_fan,4,arc,unknown,0,40w_electric_fan,sess_1776151570433__arc_01,0,0,0.8054,0.8054,0,1,28703.32,9,1703.32,512,256,0,0,0,0
1776151588042,868785,868765,868785,868792,868824,30,6.749,59,228.899,0.164581,31.521,0.117768,0.003533,24.418467,2.091859,0.848795,40.56604,8.59375,0.958774,2.382694,2.63719,-37.369564,0,33.860046,0,10.007409,23.8484,13.430063,-2.340757,0.015334,0,1,0,1,1,0,0,0,0,0,0,7248,0,6,inductive_motor,1,40w_electric_fan,4,arc,unknown,0,40w_electric_fan,sess_1776151570433__arc_01,0,0,0.8054,0.8054,0,1,26074.97,9,925.031,512,256,0,0,0,0
